block,HHI
11454511,1437.665923478015
11454570,1437.551141979462
11454665,1433.8172975795742
11454690,1433.7424810700734
11454831,1475.7749766912466
11454955,1479.6814965558642
11455052,1479.3166959251962
11455121,1480.536295599646
11455132,1481.7216844939383
11455366,1481.669003101129
11455739,1481.6165741229038
11455790,1481.5742169099449
11455818,1481.6266383406437
11455854,1481.731508134914
11455968,1476.5289666726144
11455976,1476.4511114373088
11455979,1481.653240131792
11456046,1481.7297996932152
11456146,1453.0857325444772
11456258,1451.5613807998598
11456683,1451.6295010434494
11456691,1448.090392965147
11456771,1476.5842008433297
11457017,1474.9437657912415
11457110,1474.6812578365998
11457185,1474.0863285465286
11457192,1458.8670046912925
11457200,1458.8440050682236
11457204,1461.3252376661867
11457234,1463.8284298182966
11457302,1461.0592738611213
11457398,1471.2645822013185
11457429,1471.3683854469564
11457796,1471.4723181576392
11457807,1445.0287924706777
11457855,1443.0150438264425
11458058,1447.606901010426
11458083,1447.605887935301
11458468,1447.5812473706414
11458644,1447.3499807595156
11458716,1366.5541533366102
11458716,1366.5541533366102
11458964,1357.5653906075154
11459083,1358.0389032220808
11459324,1353.4975516723775
11459349,1353.4884330342074
11459711,1353.534127555265
11459763,1350.7030096440067
11459975,1351.0581763672023
11459986,1192.219560421155
11460107,1210.3859282686028
11460596,1210.4216117949477
11460758,1210.601953797487
11460898,1215.6238461341823
11461088,1215.6060965293393
11461187,1215.6238461341823
11461528,1215.618521132068
11461833,1205.7626623407893
11461870,1205.0599910974909
11461991,1203.452159570781
11462160,1191.1400242351299
11462254,1191.0545601519295
11462368,1177.820253364312
11462431,1191.0545601519295
11462477,1197.5511123533295
11462837,1198.1573004615464
11463108,1197.5511145514924
11463110,1092.9201682696857
11463271,1093.0707811635789
11463293,1093.2215214973849
11463452,1093.1603304720486
11463551,1092.446870892535
11463582,1091.8699577099376
11464227,1103.1632203005918
11464251,1102.8781097090405
11464258,1111.6453768043814
11464314,1108.9570450231276
11464319,1113.2896682641838
11464493,1117.5554004242492
11464549,1117.648962805678
11464609,1117.2912971432315
11464757,1126.4206606206083
11465504,1126.377722248434
11465511,1127.6310103627548
11465723,1124.5119086496982
11465794,1124.264180073383
11465926,1124.0315069841333
11466060,1123.8883669862198
11466064,1123.8461757469033
11466091,1123.5699485831938
11466159,1122.1796178171783
11466269,1120.6385147437677
11466459,1108.6249368228102
11466507,1107.115834588579
11466627,1106.849507400989
11466742,1106.1011950567174
11466751,1102.4618572712009
11466751,1102.4618572712009
11466810,1100.0770901446836
11466961,1099.4473919756585
11467224,1099.3573754602128
11467225,1099.3272842811548
11467488,1098.5786398717055
11468034,1098.5442818485503
11468070,1098.0522768808764
11468151,1130.675073731672
11468177,1130.6967519332995
11468313,1130.3576163503958
11468434,1130.32433772077
11468470,1123.7718616315346
11468526,1120.8099509458464
11468573,1118.730288473748
11468600,1107.1097430701946
11468731,1107.0775069571994
11468830,1106.9704780339378
11468855,1105.4764464171428
11468991,1119.3372478359388
11469031,1118.3529063285978
11469078,1119.3372478359388
11469103,1201.7122099844219
11469164,1190.9189779303508
11469566,1198.0508438434915
11469713,1109.7616945005043
11469889,1112.116733472564
11469949,1110.1864598426173
11470390,1113.5988253982118
11470404,1112.4590440891689
11470421,1116.8866264582878
11470435,1115.967362133562
11470950,1119.224818543145
11470953,1141.224780161559
11470988,1140.6799520795603
11471123,1123.071675756938
11471182,1124.9389912543845
11471183,1125.8797213710645
11471249,1133.261723560393
11471359,1131.0447679042813
11471780,1132.0450181192243
11472386,1132.0223900604337
11472402,1131.9114497276703
11472519,1116.9324964745679
11472531,1123.9773675294996
11472948,1128.179334499708
11473406,1127.9727340158954
11473500,1128.6418232767583
11473538,1130.7531468044226
11473687,1130.676619369575
11473931,1129.4736206183331
11474109,1129.1400029659162
11474455,1129.0563873633191
11474924,1128.8906041254413
11475123,1021.0595325007339
11475135,1128.8906041254413
11475206,1126.7094035637012
11475234,1125.5459261551603
11475317,1127.2102428484952
11475397,1127.1102787334953
11475437,1138.0288182452737
11475577,1130.4894448483678
11475763,1129.1729126136534
11475960,1137.915231739615
11476263,1066.635600705458
11476489,1066.626142037016
11476590,1064.2805793079826
11476688,1061.843434663244
11476815,1062.341367032012
11477253,1060.6132840617493
11477276,1060.6118373655402
11477672,1059.4060241656898
11477681,1060.6118373655402
11477800,1060.6094171922539
11477832,1060.7000920447958
11477986,1060.7965832415068
11478466,1060.646903484916
11478810,1060.5495087107174
11478820,1046.10214503348
11478836,1043.1658347596046
11478858,1043.2690400563638
11478884,1043.417800507717
11479029,1043.2718572242586
11479261,1042.0372646481555
11479562,1047.4111951321834
11479665,1047.4408705486292
11479679,1047.4770681709658
11479755,1047.1804874941815
11479824,1045.7499404653372
11479885,1044.820000904944
11479935,1044.802259032558
11480180,1045.8735003666902
11480910,1045.4713892809405
11481031,1045.9142201648676
11481039,1046.3252931500408
11481069,1045.7876259442687
11481079,1045.2046168025317
11481086,1045.175032523601
11481536,1046.202068811715
11481552,1047.685964386426
11481738,1053.5822529541472
11482400,1053.3874968346904
11482650,1051.7292657562978
11482722,1051.571163270633
11482791,1051.6017061705963
11482988,1051.5869156392507
11483080,1051.5854836887302
11483281,1041.9285598063525
11483353,1042.2810383219864
11483398,1033.2030135767084
11483438,1033.1985016101821
11483466,1033.1273456137346
11483539,1032.8369848029297
11483728,1032.8660349087288
11484101,1032.492176214392
11484379,1032.4865044505977
11484599,1034.2621330679679
11484775,1039.8699795064067
11484850,1038.4089573272508
11484857,1039.8699795064067
11485354,1040.1638696967457
11485572,1040.0675398210462
11485706,1040.6614283005354
11485881,1039.225471966746
11485886,1040.6614283005354
11486042,1040.3686434088936
11486075,1040.0283876281699
11486084,1041.341767299893
11486109,1040.4121636758882
11486183,1040.385730545624
11486584,1040.3271783679568
11486648,951.1441088191901
11486671,951.39436485147
11486710,951.4023904911511
11486711,951.4011359534502
11486838,991.8037286139643
11486843,992.8919002470208
11487021,992.3128053312992
11487029,989.989081281852
11487036,986.9423879591642
11487050,986.6723071085909
11487059,986.0621635747892
11487063,984.9853054437508
11487465,985.2222040090514
11487749,987.2389168005811
11487874,986.9688529904607
11487993,985.6476385297776
11488141,985.6595638560945
11488811,988.9514123585308
11488868,987.3395900544018
11488872,988.4204509939718
11488885,988.9514123585308
11488919,988.7506108565551
11489457,991.2974154404718
11489680,990.5914743151872
11489694,929.697990785649
11489832,927.269584721024
11489877,927.3524425982006
11489883,927.2881210740434
11489943,926.9224665764881
11489974,927.2881210740434
11490239,929.7199960467439
11490639,928.9337733992993
11491102,921.78956952732
11491118,928.9337733992993
11491591,928.876543045734
11491631,925.6099624582789
11491640,925.6020475669347
11491892,927.5389628718701
11492046,927.5960706327571
11492184,856.6375132587638
11492493,860.4907379357709
11492750,859.4947032369816
11492753,859.0622115780498
11493023,857.0595294653904
11493033,857.774822518673
11493072,858.3225137094653
11493142,859.0622115780498
11493190,857.9840457266299
11493236,857.2776236147556
11493274,857.5272487743982
11493298,858.2653155333438
11493299,863.0460160776253
11493516,865.6608284006285
11493563,865.5919386890893
11493799,864.0875755962339
11493954,865.5919261166403
11494011,865.2590487697756
11494195,864.9006913462965
11494470,864.1397869150909
11494483,865.1656042423084
11494570,863.9588647234461
11494753,864.5935204292197
11494843,852.4407711874993
11494880,852.2301804130959
11494910,852.3183567223501
11495262,851.4784888497602
11495393,853.6641499757039
11495604,853.5144437417451
11495632,847.6397332410627
11495659,847.1182562342135
11495683,844.7658989975772
11495814,842.70578189421
11495836,838.3832503142456
11495877,837.604376259179
11495896,853.5874592531778
11495896,853.5874592531778
11495943,853.6484538817148
11496025,845.4830774103552
11496362,835.456230748583
11496384,839.7667767789306
11496394,849.8729633586078
11496412,849.2435901536695
11496418,849.3125592613633
11496433,851.3718775255859
11496457,870.9600150268782
11496457,870.9600150268782
11496458,868.9908228379501
11496473,865.466824545489
11496484,868.3576700562037
11496487,865.3439080670934
11496968,867.4959966356248
11497009,868.578548954063
11497052,862.8857882345332
11497148,862.8645165940627
11497206,856.5771533155877
11497224,848.7305024561264
11497487,848.7288220188958
11497744,637.4795481358914
11497859,616.032711484435
11497882,615.2083433842049
11497994,615.1870049686548
11498021,615.186839073565
11498047,614.9909173121258
11498072,614.8253064442044
11498184,608.206084763867
11498191,607.1594273978911
11498203,601.7034994119159
11498273,587.7539246810586
11498348,588.3762778378534
11498440,588.3126858850468
11498534,589.6903484554005
11498535,591.1080471877208
11498631,577.4391014343681
11498648,577.4088543595853
11498689,577.259153330264
11498763,577.2445770237041
11498777,577.2262602292004
11498812,576.6612023735373
11498972,576.6598864526308
11498981,575.5445103873348
11499065,574.1831277150459
11499075,574.9037625314126
11499148,577.4750429703525
11499310,576.0450704132815
11499312,576.043965989652
11499372,566.5236291653455
11499394,566.5233717473218
11499635,566.5162756192628
11499655,566.3301568641757
11499670,565.8358966969681
11499781,562.9242118261652
11499920,562.0606588263788
11499920,562.0606588263788
11500114,561.9759043693157
11500163,568.022897517074
11500560,536.1268381676346
11500780,535.388826069051
11500811,522.7196724552234
11500830,522.7053830177006
11500865,653.2145578599531
11500880,524.0660428361663
11500888,522.705495337928
11500893,522.2496083632424
11500943,521.6987865393995
11501035,521.5035689684933
11501051,519.2799174490203
11501056,516.8088084082966
11501098,509.49278873580147
11501125,509.49115272909216
11501233,509.45774960598743
11501300,490.35384365794295
11501344,489.9689362833843
11501542,483.3380033166173
11501734,483.3317004775885
11501836,483.0882328246104
11501868,499.3145939382568
11501872,499.3016528424683
11502002,489.50798074571185
11502013,489.3792773230794
11502031,489.26519064363004
11502039,490.63397833796495
11502119,489.75545664783886
11502129,489.4974621080025
11502179,478.81710122621047
11502239,478.27614171552034
11502263,469.5256719576459
11502277,469.1216707432157
11502306,468.2704600704675
11502330,467.6117999793688
11502356,467.11468680710703
11502515,455.12790335752464
11502534,461.1120600173789
11502586,464.7066945356238
11502592,475.9369408886586
11502616,464.7067001910393
11502894,465.1527500491705
11503131,465.14131500952215
11503171,465.9064475686852
11503257,466.46385969888485
11503330,449.8304586433856
11503423,449.4725568537007
11503512,449.6040460087858
11503788,451.99487148590924
11504184,456.495360153353
11504252,483.9376333195292
11504260,483.87077825499205
11504309,446.76094564506224
11504438,449.0292877689521
11504535,448.48003409446795
11504541,448.7564008513037
11504589,348.1302998534017
11504686,348.09241021645346
11504691,349.8172368251951
11504705,349.8694653333804
11504756,349.86498351755296
11505026,349.4262103109497
11505181,348.9660871490423
11505261,349.5637205912817
11505544,348.54800520227536
11505658,348.37244601908975
11505706,348.04844845410037
11505748,347.2824938416089
11506147,348.88984079961284
11506342,348.9163263898209
11506403,349.8020010732755
11506507,350.0013488137595
11506703,348.3591663061102
