block,HHI
11449514,751.5113894099429
11449573,740.3518699928991
11449599,734.6962778868271
11449729,733.5873979227711
11449988,735.0277147431242
11450015,776.6813880634917
11450074,780.6095918765171
11450136,779.7079524850584
11450248,779.4593192618573
11450365,779.0655690475844
11450846,770.2572615237152
11450880,770.9351829615559
11451001,767.563242047332
11451443,766.1683069591157
11451552,767.563242047332
11451614,766.9674389295284
11451626,767.5441355210869
11452119,756.1346270912582
11452394,755.354266408768
11452458,736.7852452321249
11452529,736.7164156083782
11452839,736.7009348912447
11452927,737.6492910105306
11453036,737.636150049778
11453188,737.4654069070688
11453194,735.7506344292726
11453299,735.1329879371016
11453339,734.9715590498615
11453526,729.5442386528894
11453617,730.6809829870866
11453643,730.5627742527674
11453714,730.5022692387661
11453802,728.0427192310573
11453839,728.040476652416
11453865,726.8126901295756
11454028,720.8008006013738
11454058,717.8204571085731
11454205,711.9574843974126
11454454,700.8035589221149
11454548,711.9574843974126
11454676,709.1074028009516
11454741,706.976971700144
11454820,706.991440253737
11454962,706.9243925252752
11455406,706.3149267354886
11455429,706.3504871150634
11455558,706.1960041224164
