timestamp,date,Total liquidity ($)
1634585943000,2021-10-18T19:39:03.000Z,1552368811.4859293
1634666710000,2021-10-19T18:05:10.000Z,1598984405.5445888
1634746493000,2021-10-20T16:14:53.000Z,2390026187.681818
1634819823000,2021-10-21T12:37:03.000Z,2259103047.511028
1634899759000,2021-10-22T10:49:19.000Z,2263171926.8937497
1634974886000,2021-10-23T07:41:26.000Z,2210784888.158432
1635055553000,2021-10-24T06:05:53.000Z,2219995100.9268875
1635134848000,2021-10-25T04:07:28.000Z,2258191336.0837398
1635213156000,2021-10-26T01:52:36.000Z,2316466256.9748597
1635290824000,2021-10-26T23:27:04.000Z,2202486814.0519423
1635362838000,2021-10-27T19:27:18.000Z,2125002439.7330742
1635448932000,2021-10-28T19:22:12.000Z,2198444447.4694543
1635523878000,2021-10-29T16:11:18.000Z,1521275726.164372
1635601195000,2021-10-30T13:39:55.000Z,1229545656.7305343
1635681863000,2021-10-31T12:04:23.000Z,1197474822.7205153
1635754713000,2021-11-01T08:18:33.000Z,1188044739.990884
1635835506000,2021-11-02T06:45:06.000Z,1213570086.5004334
1635907738000,2021-11-03T02:48:58.000Z,2048439207.1782644
1635988598000,2021-11-04T01:16:38.000Z,2010779226.6503413
1636064065000,2021-11-04T22:14:25.000Z,2104749657.0485947
1636143499000,2021-11-05T20:18:19.000Z,2083211689.2019339
1636220545000,2021-11-06T17:42:25.000Z,2108744354.1761048
1636303185000,2021-11-07T16:39:45.000Z,2159177690.592242
1636380294000,2021-11-08T14:04:54.000Z,2257939952.29964
1636451180000,2021-11-09T09:46:20.000Z,2356676910.1968703
1636531292000,2021-11-10T08:01:32.000Z,2323849984.5567055
1636613185000,2021-11-11T06:46:25.000Z,2273158817.654975
1636688391000,2021-11-12T03:39:51.000Z,2288832296.2448044
1636846783000,2021-11-13T23:39:43.000Z,2226510436.1811743
1636918099000,2021-11-14T19:28:19.000Z,2208691359.6403165
1636999220000,2021-11-15T18:00:20.000Z,2217502594.228129
1637081592000,2021-11-16T16:53:12.000Z,2129348520.4493694
1637158034000,2021-11-17T14:07:14.000Z,2078355523.0877962
1637229116000,2021-11-18T09:51:56.000Z,2026196525.1545033
1637309846000,2021-11-19T08:17:26.000Z,1970664327.8018765
1637384505000,2021-11-20T05:01:45.000Z,2013967782.5388718
1637466873000,2021-11-21T03:54:33.000Z,2029162127.0792344
1637543537000,2021-11-22T01:12:17.000Z,1975457000.7294583
1637624235000,2021-11-22T23:37:15.000Z,1935889297.722684
1637698392000,2021-11-23T20:13:12.000Z,1918926078.895243
1637777945000,2021-11-24T18:19:05.000Z,1865832458.3008075
1637858440000,2021-11-25T16:40:40.000Z,1900539944.105978
1637928851000,2021-11-26T12:14:11.000Z,1376255557.9380195
1638011645000,2021-11-27T11:14:05.000Z,1420407930.2977185
1638088009000,2021-11-28T08:26:49.000Z,1394373205.823109
