timestamp,time,blockNumber,totalDeposits,depositRate,stableBorrowRate,variableBorrowRate,utilizationRate
1655245899,2022-06-15T05:31:39,14964202,1244925021.401611,0.009557977824719677,10.070030083621438,2.1400601672428743,0.41498498
1655246044,2022-06-15T05:34:04,14964215,1243787704.6259718,0.009557900010520815,10.070025622977171,2.1400512459543415,0.41498301
1655246353,2022-06-15T05:39:13,14964239,1242393892.0587914,0.009543971365556292,10.069236856533042,2.138473713066085,0.41463839
1655246793,2022-06-15T05:46:33,14964267,1245368582.6246712,0.009543469117346826,10.069208156714463,2.138416313428927,0.41462496
1655246816,2022-06-15T05:46:56,14964271,1244975070.3320036,0.009551101902302461,10.069640661654683,2.1392813233093637,0.41481385
1655246929,2022-06-15T05:48:49,14964280,1245758449.8672035,0.009551101902302461,10.069640714651804,2.139281429303609,0.41481386
1655246976,2022-06-15T05:49:36,14964281,1245766094.5006638,0.009550769425759276,10.069621623118117,2.1392432462362345,0.41480417
1655246994,2022-06-15T05:49:54,14964283,1235829503.3196735,0.009684992739468212,10.077197133104974,2.1543942662099482,0.41811597
1655247022,2022-06-15T05:50:22,14964286,1235834022.8722422,0.009684313548495416,10.077158095434488,2.154316190868974,0.41809617
1655247124,2022-06-15T05:52:04,14964294,1235850493.955932,0.009684242799462117,10.077156875998964,2.1543137519979303,0.41809553
1655247208,2022-06-15T05:53:28,14964298,1235897437.6248727,0.00968373340656803,10.077128152259332,2.154256304518666,0.41808273
1655247541,2022-06-15T05:59:01,14964319,1234752690.534241,0.00967871024040301,10.076841907643926,2.153683815287853,0.41793745
1655247696,2022-06-15T06:01:36,14964333,1235871221.6477602,0.009678674866081982,10.076840996732331,2.1536819934646623,0.41793699
1655247902,2022-06-15T06:05:02,14964340,1238142653.765737,0.009679976641911114,10.076915092372483,2.1538301847449657,0.41797453
1655248159,2022-06-15T06:09:19,14964355,1240945023.209075,0.00968039405951604,10.076938799744434,2.1538775994888697,0.41798648
1655248168,2022-06-15T06:09:28,14964356,1240984733.6786585,0.009680386984640021,10.076938479211845,2.153876958423691,0.41798633
1655248227,2022-06-15T06:10:27,14964359,1241242395.0824642,0.009680386984640021,10.076938521033675,2.153877042067351,0.41798634
1655248327,2022-06-15T06:12:07,14964365,1240909690.456435,0.009679976641911114,10.076914952449398,2.1538299048987977,0.41797437
1655248394,2022-06-15T06:13:14,14964371,1240681682.799931,0.009679969567037983,10.0769146989909,2.1538293979818,0.41797425
1655248510,2022-06-15T06:15:10,14964376,1240289182.5823045,0.009679927117799858,10.076912162740886,2.1538243254817733,0.41797312
1655248519,2022-06-15T06:15:19,14964377,1240258442.3001642,0.009679927117799858,10.076912150495273,2.1538243009905464,0.41797311
1655248852,2022-06-15T06:20:52,14964398,1239120095.1565833,0.009679905893181573,10.076911018110343,2.153822036220685,0.41797256
1655249096,2022-06-15T06:24:56,14964410,1238283236.4643414,0.009679877593691266,10.076909678742348,2.153819357484697,0.41797184
1655249145,2022-06-15T06:25:45,14964415,1239907217.146774,0.009680054465519339,10.076919612837075,2.1538392256741514,0.41797618
1655249243,2022-06-15T06:27:23,14964420,1243198693.0762434,0.00967937527786833,10.076880881032256,2.153761762064512,0.41795651
1655249302,2022-06-15T06:28:22,14964426,1243391667.1042986,0.009679361128130504,10.076880141291957,2.153760282583912,0.41795618
1655249390,2022-06-15T06:29:50,14964428,1243061933.9154851,0.0096793469783929,10.076879075666081,2.1537581513321613,0.4179557
1655249535,2022-06-15T06:32:15,14964441,1242514701.21154,0.009680415284144761,10.076940133820193,2.153880267640387,0.41798664
1655249717,2022-06-15T06:35:17,14964455,1241874530.4787006,0.009679750245994212,10.0769024514508,2.1538049029015998,0.41797013
1655249802,2022-06-15T06:36:42,14964461,1242420949.300908,0.00968225475365081,10.07704359555701,2.154087191114021,0.41803192
1655250223,2022-06-15T06:43:43,14964486,1245701499.3248386,0.009682318427655323,10.077046879140937,2.154093758281873,0.41803311
1655250421,2022-06-15T06:47:01,14964498,1247105469.1124222,0.009683018841969204,10.077086626684913,2.154173253369828,0.41805046
1655250493,2022-06-15T06:48:13,14964505,1247635014.8926682,0.00968279244537018,10.077073649021722,2.154147298043444,0.41804387
1655250587,2022-06-15T06:49:47,14964512,1248323905.739643,0.009683245238619076,10.077099203613585,2.154198407227169,0.41805668
1655250641,2022-06-15T06:50:41,14964515,1248721120.7885754,0.009683245238619076,10.077099229803315,2.1541984596066284,0.41805668
1655251045,2022-06-15T06:57:25,14964546,1249576855.6253972,0.009683301837789537,10.077102503385476,2.154205006770951,0.41805804
1655251136,2022-06-15T06:58:56,14964549,1248845228.6412525,0.009683301837789537,10.077102540006907,2.154205080013812,0.41805804
1655251676,2022-06-15T07:07:56,14964582,1243130534.1500447,0.009683641432878476,10.077121638613649,2.154243277227298,0.41806762
1655251786,2022-06-15T07:09:46,14964588,1244327446.2310824,0.009683641432878476,10.077121676103255,2.1542433522065116,0.41806762
1655251866,2022-06-15T07:11:06,14964595,1244999269.0455463,0.009683790005765802,10.07712996303285,2.154259926065699,0.41807123
1655252174,2022-06-15T07:16:14,14964614,1244237669.613738,0.009683393811448227,10.07710783646911,2.1542156729382205,0.4180615
1655252355,2022-06-15T07:19:15,14964627,1243772184.529746,0.009683471635319796,10.077112214092415,2.154224428184828,0.41806369
1655252910,2022-06-15T07:28:30,14964658,1242341342.6428833,0.009683372586756889,10.077106744339703,2.1542134886794053,0.4180608
1655253297,2022-06-15T07:34:57,14964683,1241256417.199218,0.009685311110394057,10.07721707712103,2.1544341542420615,0.4181167
1655253642,2022-06-15T07:40:42,14964700,1236747709.8090818,0.0096853040354834,10.077216448264442,2.154432896528884,0.41811636
1655253998,2022-06-15T07:46:38,14964728,1239430117.1726801,0.00968499981437665,10.077199291996402,2.154398583992805,0.4181088
1655254000,2022-06-15T07:46:40,14964729,1239454711.9278061,0.009684490421100644,10.077170420186134,2.154340840372266,0.41809415
1655254678,2022-06-15T07:57:58,14964778,1238049480.46474,0.009684264024171663,10.0771573919418,2.154314783883601,0.41808741
1655255466,2022-06-15T08:11:06,14964823,1239318281.1840417,0.0096829480930265,10.077083554384217,2.1541671087684326,0.41805496
1655255609,2022-06-15T08:13:29,14964831,1239452124.5129378,0.009684037627293307,10.077144676621534,2.1542893532430676,0.41808168
1655255644,2022-06-15T08:14:04,14964836,1239442605.9860451,0.009684879540940994,10.07719202286962,2.1543840457392376,0.41810239
1655256171,2022-06-15T08:22:51,14964875,1239506176.599897,0.009684249874365225,10.077156168817671,2.154312337635342,0.41808442
1655256741,2022-06-15T08:32:21,14964917,1239439100.701681,0.00968452579562551,10.077171650128012,2.1543433002560235,0.4180911
1655256770,2022-06-15T08:32:50,14964919,1245116139.8332584,0.009607695249828963,10.072842072317819,2.145684144635638,0.41619758
1655256873,2022-06-15T08:34:33,14964926,1244947898.3189971,0.00960981756207513,10.072961807677723,2.1459236153554473,0.41624985
1655257344,2022-06-15T08:42:24,14964956,1250729208.4089413,0.009609810487693604,10.07296139776437,2.14592279552874,0.41624943
1655257669,2022-06-15T08:47:49,14964981,1258956427.1341345,0.00959994884798987,10.072397073810116,2.144794147620232,0.41596323
1655257701,2022-06-15T08:48:21,14964982,1259191994.4422956,0.009598307608837953,10.072304414406503,2.1446088288130047,0.41592273
1655257754,2022-06-15T08:49:14,14964986,1259377608.6025288,0.009598293460236329,10.072303499805507,2.144606999611014,0.41592226
1655257926,2022-06-15T08:52:06,14964997,1259667150.209672,0.009602446083369465,10.072538136975934,2.145076273951867,0.41602478
1655258285,2022-06-15T08:58:05,14965018,1257044013.334937,0.009661341597878348,10.075859971855827,2.151719943711653,0.41747715
1655258318,2022-06-15T08:58:38,14965019,1257234902.607313,0.00966165288660159,10.075877500379153,2.1517550007583077,0.41748482
1655258339,2022-06-15T08:58:59,14965021,1257371193.4461088,0.00966248063208286,10.075924698845649,2.1518493976912962,0.41750874
1655258522,2022-06-15T09:02:02,14965031,1254445320.6344628,0.009663329602511928,10.075972493751904,2.1519449875038066,0.41752963
1655258710,2022-06-15T09:05:10,14965042,1250903672.1546383,0.00966596141537912,10.076120572654306,2.1522411453086128,0.41759438
1655258849,2022-06-15T09:07:29,14965053,1250640006.2556195,0.009666640594006903,10.076158721768994,2.152317443537988,0.41761091
1655259778,2022-06-15T09:22:58,14965111,1249285882.3664746,0.009661737783542845,10.076034450768846,2.1520689015376937,0.41755251
1655260609,2022-06-15T09:36:49,14965159,1244863544.824053,0.009661610438133739,10.07602690705682,2.1520538141136405,0.41754852
1655260643,2022-06-15T09:37:23,14965161,1244967681.372805,0.009661667036091393,10.076030392881044,2.1520607857620897,0.41755004
1655260774,2022-06-15T09:39:34,14965172,1245386426.8815565,0.009661667036091393,10.076030303802705,2.1520606076054105,0.41754996
1655260806,2022-06-15T09:40:06,14965173,1245388570.1680274,0.009663018313271765,10.076106502159517,2.1522130043190346,0.41758329
1655261248,2022-06-15T09:47:28,14965196,1246800492.307258,0.009660259162837415,10.075949333636805,2.151898667273611,0.41750348
1655261481,2022-06-15T09:51:21,14965212,1247802445.6685178,0.009656785473910245,10.075753416249306,2.151506832498612,0.41741774
1655261684,2022-06-15T09:54:44,14965224,1248271743.7757666,0.00965919087841205,10.075889063468043,2.151778126936086,0.41747704
1655261963,2022-06-15T09:59:23,14965241,1252363345.646933,0.009659049383871077,10.075880932966923,2.151761865933845,0.41747344
1655262011,2022-06-15T10:00:11,14965245,1267336800.0855021,0.009472470712274195,10.065321747108344,2.1306434942166868,0.41286052
1655262113,2022-06-15T10:01:53,14965251,1269325965.0958092,0.009470893341026132,10.065232289914514,2.130464579829029,0.41282148
1655262630,2022-06-15T10:10:30,14965286,1266076804.2790623,0.009471947279389381,10.065292228011772,2.1305844560235454,0.41284754
1655262653,2022-06-15T10:10:53,14965287,1276965977.7060032,0.009329173411075864,10.057140463345037,2.114280926690075,0.40929423
1655262880,2022-06-15T10:14:40,14965304,1275332556.0104644,0.009328444952583004,10.057099351340954,2.114198702681907,0.40928175
1655262930,2022-06-15T10:15:30,14965307,1274938110.8959417,0.009328444952583004,10.057099368853525,2.1141987377070506,0.40928175
1655262937,2022-06-15T10:15:37,14965308,1274882918.9485285,0.009328444952583004,10.057099372294543,2.114198744589086,0.40928175
1655263332,2022-06-15T10:22:12,14965337,1271295286.0675282,0.009330234273899007,10.05720203939454,2.1144040787890783,0.4093264
1655263369,2022-06-15T10:22:49,14965340,1270923177.2789354,0.009326521258896436,10.056986544434404,2.1139730888688066,0.40921732
1655263380,2022-06-15T10:23:00,14965341,1270812610.7019074,0.00932645053493375,10.056982408007611,2.113964816015224,0.40921522
1655263525,2022-06-15T10:25:25,14965352,1269357722.405294,0.009325969612118623,10.056954359451744,2.113908718903487,0.409201
1655263970,2022-06-15T10:32:50,14965381,1268373875.7257442,0.00932585645384254,10.05694785392213,2.11389570784426,0.40919762
1655264053,2022-06-15T10:34:13,14965389,1268631787.361521,0.009325934250155932,10.05695250530324,2.113905010606481,0.40919963
1655264218,2022-06-15T10:36:58,14965402,1269156625.3407807,0.009325792802317823,10.056944226612549,2.1138884532250963,0.40919541
1655264474,2022-06-15T10:41:14,14965413,1269970965.0032532,0.009325785729926261,10.056943588922168,2.1138871778443353,0.40919509
1655264556,2022-06-15T10:42:36,14965417,1270287600.9160862,0.009325064346264789,10.056902227008736,2.113804454017472,0.40917706
1655264573,2022-06-15T10:42:53,14965420,1270353561.9831474,0.009324908753777894,10.056893415385709,2.1137868307714176,0.40917323
1655264725,2022-06-15T10:45:25,14965431,1270863961.4999912,0.00932454806219618,10.056872721834363,2.1137454436687264,0.40916419
1655264792,2022-06-15T10:46:32,14965435,1270690728.5433185,0.00932948459738836,10.057155857865826,2.1143117157316524,0.40928747
1655264801,2022-06-15T10:46:41,14965436,1270720921.4745035,0.009329463380136849,10.057154629717633,2.114309259435268,0.40928694
1655264885,2022-06-15T10:48:05,14965443,1270987000.396341,0.009329300714555844,10.057144936899673,2.114289873799348,0.40928201
1655265226,2022-06-15T10:53:46,14965468,1272065877.6237772,0.009329272424892121,10.057144461316533,2.1142889226330666,0.40928171
1655265298,2022-06-15T10:54:58,14965473,1272345512.440895,0.009328579328381936,10.057105973799755,2.1142119475995105,0.40926492
1655265325,2022-06-15T10:55:25,14965477,1272353561.1933842,0.00932956946639929,10.057162641454152,2.1143252829083026,0.40928959
1655265367,2022-06-15T10:56:07,14965481,1272194008.526233,0.009329527031892937,10.05716130959302,2.1143226191860425,0.40928894
1655265377,2022-06-15T10:56:17,14965482,1271680442.810494,0.009334640402756778,10.057454149194518,2.1149082983890373,0.40941647
1655265786,2022-06-15T11:03:06,14965507,1270048176.3572772,0.00933344515883805,10.057384801165753,2.114769602331507,0.40938128
1655265810,2022-06-15T11:03:30,14965510,1269762458.6530612,0.009331302210267012,10.057260458131456,2.1145209162629106,0.40931834
1655265900,2022-06-15T11:05:00,14965517,1268613866.9637923,0.009327737711830819,10.057224990444777,2.1144499808895523,0.40930173
1655265946,2022-06-15T11:05:46,14965520,1267822781.1156628,0.009328798573144947,10.057286873287607,2.114573746575215,0.40933305
1655266058,2022-06-15T11:07:38,14965527,1265951821.9338017,0.009328218635488383,10.057253491616343,2.1145069832326855,0.40931844
1655266085,2022-06-15T11:08:05,14965528,1266480894.0934374,0.009328084259737635,10.057245768981238,2.1144915379624747,0.40931452
1655266156,2022-06-15T11:09:16,14965533,1268325717.16346,0.00932221417860557,10.056909206509502,2.1138184130190054,0.40916795
1655266213,2022-06-15T11:10:13,14965536,1270163227.4945304,0.009312899915113082,10.056374944415122,2.1127498888302427,0.40893531
1655266297,2022-06-15T11:11:37,14965538,1271793596.2308395,0.009313593000856324,10.056415154484176,2.1128303089683538,0.40895565
1655266366,2022-06-15T11:12:46,14965543,1269299601.512567,0.009312970638126306,10.056379431556888,2.1127588631137773,0.40894008
1655266392,2022-06-15T11:13:12,14965546,1267884506.4637551,0.009309660806418485,10.056189554664122,2.112379109328245,0.40885741
1655266545,2022-06-15T11:15:45,14965557,1266619513.1297772,0.009306499502934384,10.05600757880311,2.1120151576062205,0.40877322
1655266788,2022-06-15T11:19:48,14965572,1267929180.6496882,0.009303331137117787,10.055825172844731,2.1116503456894637,0.40869265
1655266877,2022-06-15T11:21:17,14965576,1268796694.639179,0.009303161403515503,10.055815598022825,2.1116311960456504,0.40868779
1655266946,2022-06-15T11:22:26,14965579,1269205467.195672,0.00930296338101555,10.055803886688617,2.1116077733772336,0.4086824
1655267012,2022-06-15T11:23:32,14965585,1268719600.0287237,0.00930294216432137,10.055802695162999,2.111605390325997,0.40868179
1655267039,2022-06-15T11:23:59,14965588,1268521005.916764,0.009334852576381447,10.057656178789971,2.115312357579943,0.40961981
1655267125,2022-06-15T11:25:25,14965590,1267889102.6952329,0.009325467472365068,10.057111396627404,2.114222793254808,0.40934408
1655267184,2022-06-15T11:26:24,14965594,1265959307.7090704,0.009344421653218138,10.058197209024017,2.116394418048034,0.40981576
1655267208,2022-06-15T11:26:48,14965595,1266469255.0483634,0.009341253168358321,10.058015560198642,2.116031120397284,0.40973663
1655267224,2022-06-15T11:27:04,14965597,1267096422.757582,0.009335439590308692,10.0576828969433,2.1153657938866006,0.40959173
1655267228,2022-06-15T11:27:08,14965598,1267140401.9479308,0.00933278034922358,10.057528356313194,2.1150567126263877,0.40951352
1655267294,2022-06-15T11:28:14,14965603,1267833365.659901,0.009332992522457229,10.05754048882422,2.11508097764844,0.40951793
1655267360,2022-06-15T11:29:20,14965608,1268559780.0829008,0.009332115540046981,10.057489513904432,2.1149790278088636,0.40949212
1655267585,2022-06-15T11:33:05,14965627,1271006969.9594922,0.009332426727266752,10.057508453951401,2.115016907902801,0.40949995
1655267610,2022-06-15T11:33:30,14965628,1271283911.5457075,0.009332412582391036,10.057507728014729,2.115015456029459,0.40949963
1655267648,2022-06-15T11:34:08,14965629,1272031005.3665571,0.009328218635488383,10.05726737588496,2.114534751769921,0.40939494
1655267659,2022-06-15T11:34:19,14965631,1272152522.5132594,0.009326889023582474,10.057190143434088,2.114380286868178,0.40935585
1655267722,2022-06-15T11:35:22,14965637,1272848757.7236342,0.009326811227195364,10.05718551487825,2.1143710297565006,0.4093535
1655267757,2022-06-15T11:35:57,14965640,1273235756.3073285,0.009326606127658232,10.057173668807819,2.114347337615636,0.4093475
1655267999,2022-06-15T11:39:59,14965657,1276036695.4924524,0.00932466829270906,10.057062202178306,2.114124404356612,0.40929729
1655268130,2022-06-15T11:42:10,14965666,1277452740.070901,0.009325149214904016,10.057089706918209,2.1141794138364163,0.40930925
1655268237,2022-06-15T11:43:57,14965672,1278641524.9652581,0.009325142142517118,10.057089374075456,2.114178748150914,0.40930906
1655268374,2022-06-15T11:46:14,14965677,1280568897.127204,0.009319137703936331,10.056744549303186,2.1134890986063737,0.40915528
1655268486,2022-06-15T11:48:06,14965684,1281815887.2102435,0.009230249316684702,10.051569075576165,2.1031381511523293,0.40653595
1655268502,2022-06-15T11:48:22,14965685,1281866152.535036,0.009227788360450573,10.051425030176741,2.1028500603534837,0.40646096
1655268540,2022-06-15T11:49:00,14965687,1281990389.827657,0.009228933977261322,10.051490954751456,2.1029819095029114,0.40648962
1655268577,2022-06-15T11:49:37,14965693,1282502892.3017514,0.009225129402988363,10.051271733644123,2.102543467288248,0.4063943
1655268765,2022-06-15T11:52:45,14965709,1283476586.4778407,0.009226282088474758,10.051338214231041,2.102676428462084,0.40642317
1655268937,2022-06-15T11:55:37,14965718,1284451736.7448742,0.00916058818812826,10.047495622105144,2.0949912442102865,0.40447846
1655269414,2022-06-15T12:03:34,14965746,1282377769.8517609,0.009077886426308801,10.042637200368777,2.085274400737553,0.40201958
1655269532,2022-06-15T12:05:32,14965756,1281838992.281979,0.009077858143691886,10.042635761932184,2.0852715238643684,0.40201883
1655269714,2022-06-15T12:08:34,14965767,1280878389.3689208,0.009077087442686427,10.042590794247467,2.085181588494933,0.40199866
1655269853,2022-06-15T12:10:53,14965776,1279377637.8626943,0.009078388442890661,10.042666488056126,2.0853329761122534,0.40203146
1655269986,2022-06-15T12:13:06,14965782,1278337247.1350641,0.009074789484466939,10.042457173547872,2.084914347095745,0.40194068
1655270146,2022-06-15T12:15:46,14965793,1276740673.9060094,0.009074768272569367,10.042455998201872,2.084911996403745,0.40194006
1655270200,2022-06-15T12:16:40,14965797,1276203115.579714,0.00898705381861653,10.037277187386605,2.07455437477321,0.39931917
1655270222,2022-06-15T12:17:02,14965800,1275800530.9409385,0.008986919488286116,10.037269286880624,2.074538573761249,0.39931517
1655270258,2022-06-15T12:17:38,14965803,1274565530.7226593,0.008986855858136078,10.037265393296048,2.0745307865920974,0.39931324
1655270359,2022-06-15T12:19:19,14965808,1273687741.562663,0.008986891208218939,10.037267578926032,2.074535157852065,0.39931417
1655270580,2022-06-15T12:23:00,14965821,1267652279.9228435,0.00898627611695213,10.03723104665107,2.0744620933021407,0.39929564
1655271004,2022-06-15T12:30:04,14965841,1257524801.0274694,0.008985901406364016,10.037211665773865,2.0744233315477323,0.39928655
1655271057,2022-06-15T12:30:57,14965846,1255777013.617125,0.00898593675641357,10.037214001998185,2.0744280039963723,0.39928772
1655271265,2022-06-15T12:34:25,14965862,1266137036.835161,0.009000550572973331,10.038067279686805,2.0761345593736107,0.39965714
1655271362,2022-06-15T12:36:02,14965871,1269211429.9765675,0.008973917810949139,10.03651149953046,2.0730229990609224,0.39898356
1655271387,2022-06-15T12:36:27,14965873,1269026915.4502113,0.008973564314720406,10.036490599885838,2.072981199771675,0.39897298
1655271503,2022-06-15T12:38:23,14965888,1268214274.962935,0.008973019930770487,10.0364587026187,2.072917405237401,0.39895906
1655271611,2022-06-15T12:40:11,14965897,1267419905.864586,0.008972885602308578,10.036450701196676,2.0729014023933514,0.39895499
1655271638,2022-06-15T12:40:38,14965898,1267221567.9807625,0.008972885602308578,10.036450742136982,2.0729014842739626,0.398955
1655271909,2022-06-15T12:45:09,14965914,1266100392.1291378,0.00896061229830325,10.035714002857354,2.071428005714707,0.39852937
1655272024,2022-06-15T12:47:04,14965921,1269247871.288947,0.008962273710327207,10.035811063499573,2.0716221269991446,0.39857131
1655272094,2022-06-15T12:48:14,14965928,1271252894.3200767,0.008962266640483163,10.035810754469543,2.071621508939086,0.39857115
1655272141,2022-06-15T12:49:01,14965933,1272602099.5476184,0.008962231291262723,10.0358084708248,2.071616941649603,0.39856998
1655272282,2022-06-15T12:51:22,14965945,1276545682.5068438,0.00896253529459723,10.035826567872032,2.071653135744066,0.39857911
1655272297,2022-06-15T12:51:37,14965946,1277164877.6182563,0.008960074991170242,10.035682616607502,2.0713652332150043,0.39851682
1655272334,2022-06-15T12:52:14,14965947,1278197428.4019341,0.008960074991170242,10.035682653568207,2.071365307136414,0.39851683
1655272337,2022-06-15T12:52:17,14965948,1278281209.5659695,0.008960103270485797,10.03568419888428,2.071368397768559,0.39851761
1655272388,2022-06-15T12:53:08,14965951,1279329554.6790822,0.008964705739670453,10.035953496708865,2.0719069934177297,0.39863411
1655272420,2022-06-15T12:53:40,14965952,1280224788.0552154,0.008964712809531594,10.03595379176756,2.0719075835351193,0.39863423
1655272451,2022-06-15T12:54:11,14965956,1281093424.0319903,0.008964712809531594,10.035953803485603,2.0719076069712057,0.39863423
1655272604,2022-06-15T12:56:44,14965964,1281280921.7389798,0.008961135466049708,10.035741939240179,2.071483878480358,0.39852698
1655272606,2022-06-15T12:56:46,14965965,1281484765.2324126,0.008958448931853269,10.035584720284454,2.071169440568909,0.39845895
1655272706,2022-06-15T12:58:26,14965970,1280660576.0628126,0.008958448931853269,10.035584759116363,2.071169518232726,0.39845895
1655272718,2022-06-15T12:58:38,14965971,1280560777.2466166,0.008958463071488065,10.035585483285846,2.0711709665716915,0.39845926
1655272900,2022-06-15T13:01:40,14965981,1279035177.7208657,0.008958053022155354,10.035560949941164,2.0711218998823298,0.39844523
1655272987,2022-06-15T13:03:07,14965985,1278150348.1420646,0.008960152759290185,10.03568386205138,2.0713677241027613,0.39849833
1655273007,2022-06-15T13:03:27,14965987,1278001250.1718822,0.00895997601357168,10.035673436717964,2.0713468734359286,0.39849381
1655273092,2022-06-15T13:04:52,14965993,1277669350.516781,0.008960576949140986,10.035708670262276,2.0714173405245524,0.39850905
1655273140,2022-06-15T13:05:40,14965996,1277517890.2423599,0.008960209317926626,10.035686573632919,2.071373147265839,0.39849828
1655273173,2022-06-15T13:06:13,14965999,1277399519.0860217,0.008960308295548058,10.035692380718066,2.0713847614361334,0.39850075
1655273214,2022-06-15T13:06:54,14966000,1277211805.1391726,0.008960937510654299,10.035729335001692,2.071458670003385,0.39851673
1655273312,2022-06-15T13:08:32,14966004,1276184781.8857367,0.00896953446646731,10.036232278933255,2.0724645578665104,0.39873437
1655273508,2022-06-15T13:11:48,14966017,1275586485.259287,0.008968919385781149,10.03619632140319,2.0723926428063812,0.39871878
1655273518,2022-06-15T13:11:58,14966018,1275639709.6830637,0.008967865972603795,10.03613446344248,2.072268926884959,0.398692
1655273634,2022-06-15T13:13:54,14966020,1275256635.0454671,0.008967816483421265,10.036131434173676,2.0722628683473516,0.39869045
1655273645,2022-06-15T13:14:05,14966023,1275119806.867623,0.008969046643823475,10.036203548716712,2.072407097433422,0.39872166
1655273682,2022-06-15T13:14:42,14966027,1274997762.571207,0.00896903250404013,10.036202787776729,2.072405575553456,0.39872126
1655273780,2022-06-15T13:16:20,14966034,1274525598.4621363,0.008970863607621116,10.036309748438347,2.0726194968766953,0.3987676
1655274048,2022-06-15T13:20:48,14966048,1271983187.018515,0.008970594951289268,10.03629387379116,2.0725877475823165,0.39876026
1655274127,2022-06-15T13:22:07,14966051,1271252767.2160873,0.008969357719105231,10.036221830754755,2.0724436615095083,0.39872907
1655274141,2022-06-15T13:22:21,14966053,1274109928.51874,0.008932503035531392,10.03406445094787,2.0681289018957396,0.39779563
1655274598,2022-06-15T13:29:58,14966077,1270783274.6373734,0.008926988734819785,10.033736909607338,2.0674738192146775,0.39763006
1655274653,2022-06-15T13:30:53,14966083,1270680614.4524248,0.00892121996017825,10.033394132579854,2.066788265159708,0.39745661
1655275031,2022-06-15T13:37:11,14966105,1273684934.928523,0.00892105029083523,10.033384169634463,2.066768339268927,0.39745219
1655275141,2022-06-15T13:39:01,14966107,1273957695.0534358,0.008904634916816256,10.032409072959284,2.0648181459185673,0.39696148
1655275202,2022-06-15T13:40:02,14966111,1273743762.6566396,0.008904507666898098,10.032401384999485,2.064802769998969,0.39695758
1655275361,2022-06-15T13:42:41,14966123,1273185390.4933403,0.009430978888012032,10.06324396127142,2.1264879225428386,0.41256355
1655275378,2022-06-15T13:42:58,14966127,1273125126.2161305,0.009430985961140559,10.063244336710312,2.1264886734206256,0.41256371
1655275460,2022-06-15T13:44:20,14966132,1272836679.518968,0.009430971814883504,10.063243597078056,2.1264871941561143,0.41256332
1655275496,2022-06-15T13:44:56,14966136,1270525513.1666996,0.009459307164980668,10.064857441007922,2.129714882015844,0.41326757
1655275547,2022-06-15T13:45:47,14966142,1270345896.9097517,0.009458239093175225,10.064795891661548,2.129591783323097,0.4132364
1655275606,2022-06-15T13:46:46,14966144,1270138315.1740658,0.009458232019855739,10.064795449269445,2.12959089853889,0.41323616
1655275607,2022-06-15T13:46:47,14966145,1270134795.5555086,0.009458232019855739,10.06479544973056,2.12959089946112,0.41323616
1655275778,2022-06-15T13:49:38,14966157,1269532070.563754,0.009458239093175225,10.064795692999972,2.1295913859999454,0.41323624
1655275873,2022-06-15T13:51:13,14966166,1269196814.2385247,0.009458224946536475,10.064794975652896,2.129589951305794,0.41323586
1655275911,2022-06-15T13:51:51,14966170,1269062603.0189211,0.009440923755613673,10.063797276255693,2.1275945525113875,0.41273093
1655275960,2022-06-15T13:52:40,14966171,1268889449.4028559,0.009440923755613673,10.06379729504985,2.1275945900997026,0.41273093
1655275973,2022-06-15T13:52:53,14966173,1268843493.3250334,0.009441022780392494,10.06380298367552,2.1276059673510415,0.41273381
1655276620,2022-06-15T14:03:40,14966208,1269818796.1295033,0.00944096619480339,10.063800028426689,2.1276000568533795,0.41273225
1655276746,2022-06-15T14:05:46,14966216,1271637459.7809992,0.009438377407493537,10.063652227286042,2.127304454572084,0.41266773
1655276816,2022-06-15T14:06:56,14966221,1272476866.1295736,0.009437075943157236,10.063578344806595,2.1271566896131895,0.41263549
1655276948,2022-06-15T14:09:08,14966232,1272457841.4767904,0.009437068869986076,10.06357783484096,2.1271556696819176,0.4126352
1655276998,2022-06-15T14:09:58,14966233,1272600871.0939052,0.009435123749798713,10.063467009344308,2.1269340186886154,0.41258684
1655277013,2022-06-15T14:10:13,14966234,1252568309.814515,0.009699963356511576,10.07845300665346,2.15690601330692,0.41913673
1655277123,2022-06-15T14:12:03,14966241,1252552737.4764805,0.009699963356511576,10.07845305179323,2.1569061035864627,0.41913673
1655277373,2022-06-15T14:16:13,14966260,1252540022.338736,0.009699560080836944,10.078430561038287,2.156861122076573,0.41912647
1655277573,2022-06-15T14:19:33,14966273,1252511841.779963,0.009699567155847522,10.07843064197018,2.156861283940358,0.41912647
1655277654,2022-06-15T14:20:54,14966279,1252500447.2965903,0.009699510555765345,10.078427737768903,2.1568554755378058,0.41912498
1655277756,2022-06-15T14:22:36,14966291,1252125095.4211397,0.009699517630775478,10.07842777760361,2.1568555552072177,0.41912498
1655277919,2022-06-15T14:25:19,14966302,1251155349.2635233,0.009699517630775478,10.078427842166292,2.1568556843325846,0.41912498
1655277950,2022-06-15T14:25:50,14966305,1251717420.954416,0.00968943579168502,10.077861349916605,2.1557226998332104,0.41887696
1655278050,2022-06-15T14:27:30,14966313,1251131066.09476,0.009689343817476104,10.077856136771077,2.1557122735421537,0.41887466
1655278364,2022-06-15T14:32:44,14966326,1247128067.7687283,0.009687320386996934,10.07774241743758,2.155484834875162,0.41882483
