id,pool,user,collateralReserve,collateralAmount,principalReserve,principalAmount,liquidator,timestamp
14953174:15:0xd25367cddde582f256c49af08405692325b87f1d10b47ef27532587940ad6989:61:61,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xa49f89965ef9111773c0fc567f538b010c92be17,WBTC,10285954,USDC,2560442490,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655081430
14953172:36:0xb110154382e61746a6cd6fa0bd7f67eb6bc150c5ea6101f6961946df6ced6fa8:162:162,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x350da7723e9219078cf958cd7b3b0fd7a1fa3fca,ENJ,2313098427742587312457,USDT,1072409991,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655081419
14953172:27:0x0b661ae7343c271d34bd698cac7d4be0c8449cefdf7f9f45323ac1adf6c6b078:124:124,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xf363c882b70df2eb908171e10b13d48427572299,WETH,735110481497505067,USDT,1004437037,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655081419
14953172:141:0x6423cd4b1cacf9874544bee0df58537c6f0e9e501b611848e64eadbe5197b26d:409:409,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xcaaa563ef3ee9e351462e2c23b9261697f0ceafd,WBTC,5388539,USDT,1348383107,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655081419
14953171:42:0xd981b26fb5a86b312c5140064d9f6a154c8ca5f80b9243d3030b595122225455:105:105,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x9f557a99a0ae96ae3bf629962b14df9d4b2f7a28,WETH,1390406309038109077,USDC,1889905251,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655081393
14953171:4:0xd987f31eb09931138895eecd720d5470dab5a8eeb9e592f8c33d68badc2d1627:42:42,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x9452d07387fefead9fbec9bb38ce0d18eea9ba06,WETH,21620529651624136743,USDC,29387634573,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655081393
14953171:33:0x9a6cf5de5ab006a5eb0676eadb0401188a96cedd8f81dc603686fca32831acfd:94:94,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x00c7df0c5abaa79cb57e91bde1766301ac3783da,WETH,2166341817207507712,USDT,2960036635,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655081393
14953171:229:0x5fb4c1b281c1307215c1c7f64d60ed6ccc7eec1bb3ae99cf5ca273743936a88d:368:368,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x55c1967f03ecce689bd8ca297e7f481e9f8b1cd9,WETH,1288357246628171571,USDC,1751195395,0xbeefbabeea323f07c59926295205d3b7a17e8638,1655081393
14953171:2:0x94b131f044e597cc47b4994d7b9e7ba4791b2557c4e7c7acd0740b06e7f3f1fd:24:24,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x875f17446d19438d75b76059c70bf2bd17226030,WBTC,442021797,USDC,110030760653,0x5e767aa6204ece873c7d9405c4bca49cd3e0bf39,1655081393
14953171:146:0xc769688af9d204c5d25f90f1d0daacc9bf377bcf3fb7ad02e8c0a9644058edff:316:316,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xc699104fafa74444ca4a4fa09f09dc604d403510,WETH,1322418804033747420,USDT,1806920808,0xbeefbabeea323f07c59926295205d3b7a17e8638,1655081393
14953171:100:0x32396c29e1021c4929fa07b63cf966876d9b7f108a3a980b006ed7dcda15f420:193:193,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xdde9c12718217f792228ac1ce4c4a04a92b15735,DPI,27108512678862382961,USDC,1799134782,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655081393
14953170:85:0x7506d62e5be3df6e4dc942b46dcffef578f24d550713a26e7fb2c8372ca1804e:127:127,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x2bc6b1f152c4a352bce454526f2736867ab939aa,WBTC,75678937,USDC,18838462422,0x5e767aa6204ece873c7d9405c4bca49cd3e0bf39,1655081357
14953170:83:0xacd81d47c126f2dc47aba5c0d7c1b018d7ee156cd65012dcdee978ae2ebde0a1:85:85,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xde0055935f5aa7e57cdffb42d1a43a9452e7be85,WETH,46006807872753337191,USDC,62534603889,0x5e767aa6204ece873c7d9405c4bca49cd3e0bf39,1655081357
14953170:81:0x020e9affe6abc5ca1f39ee6e2ab0c1fa60e24d816561c81b1ab919a25cf926bf:64:64,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x9a90bf6376f9d52ed4866482a435c54fa310607a,WETH,179638491044794472841,USDC,244173034386,0x5e767aa6204ece873c7d9405c4bca49cd3e0bf39,1655081357
14953170:79:0x6111403c3ecde91101d5b4040101254d30183dd14e94750a256398ce68f75059:45:45,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x569dc59033712942db4f907c51b5e9403f12c817,WETH,203338061023062322402,USDT,277836168391,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655081357
14953170:224:0xfadf6aaf6c65e9aba137e0ac7e548b03b59ace307dba447626c54ca85d1cc631:424:424,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xb6526afd413e8a403339859c86617612ea6ca0ad,WBTC,10524367,USDT,2633529875,0xbadc0defafcf6d4239bdf0b66da4d7bd36fcf05a,1655081357
14953170:220:0x2d4b448549546b05a822dc0cf9336a7b1ec10883ad11dd0adb414b8fbd7c2d96:400:400,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xf6f930d80b55814701f2dc7af247d01b70d82fe0,WETH,3295507477655349895,USDC,4479407815,0xbadc0defafcf6d4239bdf0b66da4d7bd36fcf05a,1655081357
14953170:218:0x093eb3850b2f7f78094882387b50587f43b9ac06bc8cf26a13b7bbf09ff1e7e9:384:384,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x5828957153e6727a3cee18d40f6228e47f8f7f5f,WETH,3843345082756449606,USDC,5224054297,0xbadc0defafcf6d4239bdf0b66da4d7bd36fcf05a,1655081357
14953170:124:0x8beaf4c46c50f8395e7c8eb5a6d55a7edeac3797edd8d911819887fd33f42e64:284:284,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xa6e863c28e32edb31a5b736ece9c76ca407a194e,WETH,5981161493076964563,USDC,8129874296,0xb5c7ad3cb6506c65da01f2fac2e667dcb9e66e9c,1655081357
14953170:111:0xcea3bf1dae58aab531d3c0386ecfbe20880e75a9a4ee54cb921de5962d1e4038:273:273,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xcd0b2155c937abb6b0804a677838d709a6c555d4,WETH,8295871253137112263,USDC,11276136005,0xbadc0defafcf6d4239bdf0b66da4d7bd36fcf05a,1655081357
14953170:110:0x3afd8be02e57c61f08a7f3146f5a02cd611a8bb2ddd12ade28743159f762629c:258:258,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xaaeaf65141388190c4f1fb905859d126652f4585,WETH,10040212721086604529,USDC,13647126469,0xbadc0defafcf6d4239bdf0b66da4d7bd36fcf05a,1655081357
14953170:103:0x6f1f79a49682251edcc3ac17cb574d4a523d264a8132098d701b0713d3fa0fce:177:177,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xcc3f9646fe5d2e7a26473827c5f1dcd87b69acc2,WETH,14285891614581111052,USDC,19418051689,0x5e767aa6204ece873c7d9405c4bca49cd3e0bf39,1655081357
14953170:101:0x1e6fa05e959daef626e4914fdc2bc8593f44e2521b1f1989f048ac09ebd74ded:159:159,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x128e47ed45fb70d8e9b7fec81121eefdcab14326,WETH,15846817036285037825,USDC,21539734489,0x5e767aa6204ece873c7d9405c4bca49cd3e0bf39,1655081357
14953150:10:0x64d9eddfa1cb773ce6196baaf9835421f32c3bad51b82e75fd5f54b14d3d8b35:94:94,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xd74e17481519a9efdd0c76e5542c6109a059b0a0,LINK,171852347508238402866,BUSD,1005766616107906367488,0x2c76fdf0a97a82ce54e575c79c6b20d4a15c850f,1655081019
14953148:19:0xadb7edc4071e974ef0e49882f72c28d63eb6d5a4e2bbc3f7e269ac0f3be5ae18:31:31,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x64e5e2db1891b2a851d49ed46cd7c1404ff308f8,LINK,64845711424336161570,USDC,379813692,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655081006
14953147:6:0x0686a7719a7687ce7df8f52a36b9bdfda2e065b37500a0af7cb7fe0e94eef55e:72:72,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x8802b084373fa7bb1d0cad16eb0b6c77f571e8b5,LINK,76246153625309144803,USDC,446588255,0x8472ee188899569cf6ef42bb2038facae66972d2,1655081003
14953142:5:0x89f2773a5cffd993a603d3d3296b60cf9812bd4a2a0a1ef915b0d7b09a5f9ef0:29:29,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xcf6f0a109b5f98f99d722275c64776fa159cd236,LINK,110616982962488161343,USDT,649940987,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655080959
14953142:17:0x9ebc49b3e56c9a3f8f5b2320ad0ecb6dd6ac9c82e210b32691d128df7ac3f11d:55:55,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xdcab864808ee2277880f3b56af81f594a7ab656e,LINK,77615418949786505624,USDC,454608303,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655080959
14953142:14:0xb6008a5f980995dbefe29c378bfc51a6e715b3d1fba5eeeac2c061354184de31:44:44,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xe2d36cd8becbf532341ecda425df95227c98645b,LINK,127254016047666742560,DAI,743291393957868213658,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655080959
14953141:25:0x59dee14d7fae058e17931784ae8539025ff8a0fd121177f2545a79ad2b3ee38c:58:58,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x1ea898c6b176bf436b841f184cc221c2ae1dc572,LINK,115340657676661662911,USDC,675572217,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655080958
14953141:18:0xb8446f0778645b1a65c2545b8b99752282dea43cfcbbf1bcaa33849dd9021792:47:47,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x4b324d4874e1e2a806b2305602fb181c392cf885,LINK,294467820169242126973,USDC,1724754151,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655080958
14953141:14:0xfaa690f213e42fcda3aec7f63e5de20a52090bdd174c8128e26029733dabfc18:36:36,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x1a1f57fb64f29ae0a1bbd16e5d7461db231b4041,LINK,221710491161727032010,USDT,1302681845,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655080958
14953141:13:0x60303bfaca9c499bd2271da9d872e6ef0f8322eac372ac99cd05f959f3762aa6:21:21,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x09ad8015dc0f4ea37e8c7cbc189dccd4303bd8f2,LINK,472243977115306431720,USDC,2766022988,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655080958
14953114:8:0x5641a87a837eea335cc9d415fa9ff040575d4f17cf1bab99d277d4ca3fb3cf30:21:21,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x8626e72944f62aad5d85e60b8d34471f7d5ef980,TUSD,546790732474128162807,USDC,524392510,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655080428
14953020:1:0xbbc777ef86b992fd3de83ce22f0860fbbd7c39622e0e3135392e6d6e86ce9409:21:21,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x439966c8314bbaa4b0441c1a6063d9321c94b1b2,WETH,5151623108495399106,USDC,7087389328,0x5e767aa6204ece873c7d9405c4bca49cd3e0bf39,1655079049
14953012:2:0x14349b57a2fd8854953d0f07f90a13e0544c9aeef0ec214922ce02f7a10054cb:9:9,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x48790bc2fc83b89855c5cc2d27e579c2b9ecc6ca,DAI,670999553597573169058,DAI,639047193902450637199,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655078890
14953010:1:0xe1d7273570d095a0f3e12aa3c47dc3aa764c53f6cc2768717d05203ecff796af:13:13,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x4dccf5982d97a958b224522506daaa65c28e12d9,WBTC,4543734,DAI,1141630316643716721161,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655078884
14953001:143:0x996ae0103c6e37abda745391ef5ca11a9f094dca1bd0cfdf84ed7ccd732277dd:322:322,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x7bd904a3db59fa3879bd4c246303e6ef3ac3a4c6,WETH,273712557752461306,DAI,375521822904271213245,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655078687
14952985:186:0xef8f27d1855ccde38e3d5f9e796b61f2d3ec18b870b9041799c548d71efb72ef:369:369,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xf5a8e355621e487c1e2f2d55f0070a084427661f,WETH,1130395398661106071,DAI,1550853728427452116062,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655078543
14952985:180:0xb0fecff4a8e19a42c08fb9fcac82639b1a359efefe8f1d7b16a5d8c401fc3342:357:357,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xe89775652f3cb26b37b33f9a0776b0a07f80278e,WETH,1289350628994289419,DAI,1768933448061172705278,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655078543
14952985:173:0x232c96933b572b3303f7b34ef8bba4e7ba935774ab907cbb2bdeac163136c9ed:350:350,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x94b3d3861af724bd3c8aa0e1b67022671262a646,LINK,151120518436352373193,DAI,892004325408509260369,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655078543
14952985:172:0xda87a951a7669c04de194a41eb7dc3702d39adc1be764def61075c3bf4a126f5:339:339,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x5d357276087aa6775be3a2b1ee111b795fe6e297,WETH,633195325236195718,DAI,868716673943035129541,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655078543
14952985:167:0x34a4d88a074843cfe207ed756ce4f36e6a8ebe95e99838f4946e1d6a34c97f0a:332:332,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xd68c1935a46b78002e32691a851c65b75e42b1a0,LINK,616707521749098194573,DAI,3640179259600983032683,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655078543
14952985:162:0x0c3dab987785e24881ca08050a95d7653360a7a258628f8be391324dfd9928a7:320:320,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xed4de9d9f7f593b2a0c3279153f7732593a56ef1,WBTC,15635197,DAI,3928402194915766125190,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,1655078543
14952985:161:0x62318f5a10c2a063f6804c2de3e545748f7990b8b384f46295b404c26897f409:299:299,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xb1f76c8ee59a7c41358ef13b77484e66213357a7,WETH,8004386606297235342,USDC,11012102985,0x80d4230c0a68fc59cb264329d3a717fcaa472a13,1655078543
14952985:160:0x43d681e4a0b579ce22294f0a456591b3e2db57a1ca84e517efc31a48b2a7ff23:282:282,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x7ac096d32eac2464962103238b89370003b8e108,WETH,20591063362760912999,DAI,28250050757679563577081,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655078543
14952973:0:0x4d320e41b2481c6a5f69681329da15b440f830eff1d06b47b8701fe61c3413c1:15:15,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xf36cc593d63d1d73d41452c5d0bc1a1373f678d6,LINK,491680695996897050386,GUSD,289943,0xbeefbabeea323f07c59926295205d3b7a17e8638,1655078440
14952972:213:0x88cc922801e58159d59c38a5dbddee3f080e5bd7876ad8d471ca54f64a064648:444:444,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xf833bce423606cf5a9a2bd15c9ec31a0d00336f2,WBTC,12072984,USDT,3051347928,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655078413
14952963:32:0x26abc279d5aeab5fa6834f67f8add51263f6396ef0aa9aea2c13843097cbaa8c:207:207,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x36711abc93b49f213929d79b031226f380ba600b,WETH,243796156828497000,USDT,336458746,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655078303
14952961:2:0x2c1cc0d6fec28162a4de8dba8eb54462c0b95e2374b558f0292f5ae299a65e4a:16:16,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x31a243599d6d3c6bc81460d5ca9538e8b6dd2762,WBTC,12934725,USDC,3258903841,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655078287
14952909:41:0xcf7b7f5d34b9193a837350ed75f76511d4b4b9642442547efaf542d8b58f3723:61:61,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xcf9a87dc0a4f0ad9507dd2419d457b80621c8d91,LINK,91677251649335993485,DAI,547488845525048864191,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655077552
14952886:10:0x20ce8f5b00c171a1dce4482e916caba2b61ad68a620af4036e7830dd17d95f22:47:47,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x125f2503e342950cfc1bd32de516abfb226d78b1,LINK,338628690791635971833,TUSD,2034311294814699651072,0x2c76fdf0a97a82ce54e575c79c6b20d4a15c850f,1655077216
14952841:9:0xd7500a0355e4b5cf4e0f585e9538368c39eb7afaf74030c24b6a9b593b6a0589:80:80,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xcdb478e062c3e1001dcd275858fa795273536135,WETH,260642286096679775,USDC,362264032,0x8472ee188899569cf6ef42bb2038facae66972d2,1655076387
14952834:3:0xc52aea124114ea88edc04935c36ff483c2f949f99f6205a7d35abeafbc8abed6:44:44,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xe50eec68903f50e3aeea3738d43d8862c955df0b,WETH,216758062430365106,USDC,301269801,0x8472ee188899569cf6ef42bb2038facae66972d2,1655076292
14952821:22:0xc3768d04599a50fa560c13cd15d14dbf73ebe636a5639588f5d961c2d43f64e0:131:131,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x5a9a0fc9b69eacabcdefebde9158ff9f25a24711,MKR,320319943814258460,USDT,276951812,0x8472ee188899569cf6ef42bb2038facae66972d2,1655076093
14952776:15:0x4e89cffcc791a652e58a35f8a72158ab057d19e300d0cd1e9fe39da50185da0f:106:106,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x8f08c73e7b2b62a99843262b57fa4c1f1357df33,WETH,228910492837043850,USDC,318160339,0x8472ee188899569cf6ef42bb2038facae66972d2,1655075541
14952408:12:0x54a1e62d0695563938ad03fabfde6fee7e875c57aff5fa5cfe1c3eb6e3dc388c:82:82,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x809a8c04329344d630bff2097a67648b51ff0aec,AAVE,4613946971236976973,USDT,315371486,0x8472ee188899569cf6ef42bb2038facae66972d2,1655069795
14952260:7:0x4be1b1de1cbbcab2e229fd8b3d7e528f5553bbb66960ef6d0f36344fd1915c61:36:36,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x4757d715e3c4c6d2edd6731597f9f3438fe4f91f,WETH,159738970066676093,GUSD,22520,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655067917
14952248:13:0xf506bad0230f9fcf5a159d03a3b5b4c87d13a9895fbf2f8d60c283969627bdca:158:158,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x129d247ea2e7a0a4307aeca63186f6fd8ef5de16,WETH,233000863478212033,TUSD,328686640709865177088,0x8472ee188899569cf6ef42bb2038facae66972d2,1655067702
14951882:61:0x42767da004b3c3a9b1a338abb9131996e1befc2d7567be3229fd47b0cd67e481:56:56,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xf3285f9b61a0c263e3547ac1ef786c1fb439eee1,LINK,10609627442949783259771,DAI,67717076286703182356979,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655061869
14950617:66:0x4bfd750568aad1ae851b6a709921518dbfb03cc0eb0399ad29b55c8e1fa202c8:103:103,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x32f891a83c7a35243f3a85938c45b3528db07fd7,WBTC,32814769,BUSD,8421365344285253126943,0x5e767aa6204ece873c7d9405c4bca49cd3e0bf39,1655043676
14950333:2:0x67463ffc7273b281ee95f8584f78858fce84c2a3bac650ef421251223e8a676f:35:35,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x07e7cba9f29c7732f1c87e018febbd13e2f264a5,UNI,55943863409914203087,USDC,214653319,0x8472ee188899569cf6ef42bb2038facae66972d2,1655039669
14950242:6:0xb87955289754cc215b8c17e42546cf26d1e4a460c611682daa24ee7bd5db0429:36:36,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x4c7696346a5cb4b1e9f9ab248385c461f4f0bb66,WETH,241688460271362131,DAI,336429194477090963456,0x8472ee188899569cf6ef42bb2038facae66972d2,1655038500
14950226:9:0xb77964dfa5ebea9554d85af8a1a6126d196c407c894dd89d44ff8cee0166060b:139:139,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xf5922937d650b8f5ca1770c9889239d3ab51b99b,KNC,158020131220098974818,USDC,214441458,0x8472ee188899569cf6ef42bb2038facae66972d2,1655038264
14950225:254:0x77ddd6337d429a3286005e8f37bc642154a3242bbae1730107c0930d63832638:399:399,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x989b3482f2540d61e1ac2bdfceb5940e4709ac19,WETH,163168040747100879,USDT,228087828,0xd911560979b78821d7b045c79e36e9cbfc2f6c6f,1655038257
14950205:2:0xd5249550b42ae7aa7552f84c129b953f944ef8b8d018028e0e1c23d4e4647411:25:25,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x1a3931139fe947a38ef1cd04a0d994f77a09eec6,WETH,249953781602527659,USDC,346955507,0x8472ee188899569cf6ef42bb2038facae66972d2,1655038011
14950204:2:0xc52339568ef694575761a2ff16976ee8040030f557ad17e8f9a9b8b20699a589:36:36,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xfb9134233868e0043db6152c8c094cd872d07c33,STETH,225765499240250959,USDC,293934912,0x8472ee188899569cf6ef42bb2038facae66972d2,1655037990
14950165:6:0xc8f2d9267099b089cc9a361d5ccd3081f24be983e1250bf74069ab870170694b:61:61,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x349a4fd3d747caabfbd26fc9e7b3cb8d256b5f0a,WETH,255395405545000765,USDC,354508909,0x8472ee188899569cf6ef42bb2038facae66972d2,1655037473
14950158:15:0x615786b625fd9023fec2097e1c00681c52ebd3512aeb9b1c5c10b65b372d006b:152:152,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x74327dff17f2af673434c55c73ccaca58befc4c1,WETH,234098417753903180,USDC,324947015,0x8472ee188899569cf6ef42bb2038facae66972d2,1655037385
14950107:1:0xd9b62515b43d4fb37afbb13138b4a29edd69a584d01bc334369c306a5584f024:24:24,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xaffa511a650009722cf9719afc4866addcc5f578,WETH,247129463248348052,USDC,343035131,0x8472ee188899569cf6ef42bb2038facae66972d2,1655036655
14950105:5:0xd46bbe73bf65b8355c775738b05fc72c66f2565e2ecb6498ee837d1034ac2ff2:52:52,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xadf1d91d9a58fd90861f230e6d4cfd91a60aee99,WETH,246130124339911173,USDC,341647970,0x8472ee188899569cf6ef42bb2038facae66972d2,1655036637
14950103:6:0x2af1f3d58e0364ec81fbd6700aa48cfe5d628eeb30c2f42e984b46744f893963:43:43,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x706a802836cad87150631d201aaa566d996a3b25,WETH,243077104247060469,USDC,337410138,0x8472ee188899569cf6ef42bb2038facae66972d2,1655036606
14950099:2:0x7452cf92c577c3c0f91c8e595449a6894c76f4ed504841b7fe56563d935b4638:47:47,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x75511fa49bbaa06082a9878fb38ac20d8d6e0cac,AAVE,4944450240971512096,USDC,332949167,0x8472ee188899569cf6ef42bb2038facae66972d2,1655036576
14950096:5:0x06b962513a78fb917ce0d0129829073f02962dbe1935295db9f93e24e2052c55:45:45,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x592f954d31eab77a91e2f8118d44777b772d32ff,WETH,248545121506711246,USDC,345000176,0x8472ee188899569cf6ef42bb2038facae66972d2,1655036535
14950095:4:0x77d26aaa98313ab5b8710aa74d82a247f8fc93968285dd69e9a9c6ee92a935a2:52:52,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x8c91dc5e64e0544b99b80056cbdd2bd68210fcc8,WETH,296806485616591363,USDC,411990745,0x8472ee188899569cf6ef42bb2038facae66972d2,1655036527
14950094:3:0xb8f4c7046356aa375a5d27973b4a8aeb20405c05dcc1599dd57be3c095d638f9:47:47,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x36144e91a6bb5af8a7dca64c3c4c97fd73c1f740,WETH,267387329082608680,USDC,371154642,0x8472ee188899569cf6ef42bb2038facae66972d2,1655036522
14950094:1:0xf39092bd61aaf20a045df5f5f9522d8b51d03d00a64bacdcd03f41e58c52a7b3:22:22,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x28b874546366be03e26e2288cb287eecd154deeb,WETH,457408831379991377,BUSD,634518283570637963264,0x2c76fdf0a97a82ce54e575c79c6b20d4a15c850f,1655036522
14950090:5:0xf7d72e8d1355e04f6a516adf53ec883b51f4bb02bb518ad1408ba2771723161f:45:45,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x8356a32d481e76e69f9d8e9ba8a4c6b25f4fa44b,WETH,245122219096937079,USDT,342649175,0x8472ee188899569cf6ef42bb2038facae66972d2,1655036477
14950089:6:0x120e0ae0b4697066839628272326d11bb6bea72b3c58d8579f193bf6a9ff6124:50:50,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xd750be1a24dd5fa12c7c6ce79e11df92f580bac2,WETH,269918017100454927,USDC,374667436,0x8472ee188899569cf6ef42bb2038facae66972d2,1655036455
14950080:6:0x593869346e1495c10f10a9e8b54ad085ad85a790ec7bd61e66609f9bf54e3034:65:65,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x82f38c58b994dbfb65659a7a9cb1dd146f50b4cf,WETH,271922213336631582,USDC,377449418,0x8472ee188899569cf6ef42bb2038facae66972d2,1655036321
14950075:8:0x69b89d5338ea7ddbb462514eb1d7093cd0df08eca9699e7bbc7dca077296e211:91:91,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x1f5205f8197943c9985f5d16f7d2b1a5c5eabead,WETH,273588791815352643,USDC,379762760,0x8472ee188899569cf6ef42bb2038facae66972d2,1655036271
14950075:5:0x6aa321fa15c954a961d90de68a06802e1116c744c99e948ce4deafc4004ecd88:53:53,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xb8d61a7f03ebdbe21936342fec2c74ce11005ae9,WETH,492611293728436897,BUSD,683351197267137134592,0x2c76fdf0a97a82ce54e575c79c6b20d4a15c850f,1655036271
