id,user,caller,reserve,amount,borrowRate,borrowRateMode,timestamp,stableTokenDebt,variableTokenDebt
15010025:70:0x95b920e3913b24ac2c2f3a8ae026cb1bcf14d88ef9f63df67508969a65eaa1ca:168:168,0x5452e661f6015359b2274fd175a50c23a6a839be,0x5452e661f6015359b2274fd175a50c23a6a839be,USDC,1000000000,17476701098929031006041580,Variable,1655939599,0,902310459
15009987:324:0xc324e12c6b429885ceb4917a04ee522d0eb7ef487fa217f9533449c8cd7e7ce8:529:529,0xb5093e9b2c8ce7cc50b0d50e1e84f82af27f56f8,0xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,WETH,3850000000000000000,15555039194207145235759149,Variable,1655938997,0,3791694886570459169
15009981:155:0xf451ec9277f077276b8f3da2de91917b8c7e0ee2e82aacee4cd10bd8feb3d550:397:397,0x01d1f55d94a53a9517c07f793f35320faa0d2dcf,0x01d1f55d94a53a9517c07f793f35320faa0d2dcf,USDC,111166555500,17476774704019903831857749,Variable,1655938895,0,205702805477
15009951:55:0xabc3b80b210c37c2af0acdbbdb5ae83a7c480b20c02c4a71412ae66a3eb89328:202:202,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,SNX,50000000000000000000000,116691892977968265605239189,Variable,1655938424,0,411748814817467528131420
15009910:9:0x8a00dda4d03ae0d78127ae05b2357fc8bb0ce9aae1f052fd760c08c4388d51ab:48:48,0x72868e2b236b3bdfec085808fef07725340e7680,0x72868e2b236b3bdfec085808fef07725340e7680,WETH,3100000000000000000000,15745530211310445720866744,Variable,1655937729,0,14059917245719456692509
15009867:183:0x352925d7b38d506a4a9ad62a432b105eb1941d5a390329d3c19e895813b43f39:494:494,0x5fa07227d05774c2ff11c2425919d14225a38dbb,0x5fa07227d05774c2ff11c2425919d14225a38dbb,GUSD,100000,11074983114938921588630896,Variable,1655937049,0,90505
15009832:167:0x1bfb361035dd33fe6808111cb2e93ad561e925474457ebcb5372ba75e49f00eb:202:202,0xda2bea1b1d4302b16ea8e0b5a82a128eab5bdfc1,0xda2bea1b1d4302b16ea8e0b5a82a128eab5bdfc1,USDC,1000000000,18761437139715353547066028,Variable,1655936477,0,43737132918
15009772:79:0xb0ec400f1cd703c6de7f6c34882c993eacd8da4c617f07708a19d2cd436c461b:99:99,0x72868e2b236b3bdfec085808fef07725340e7680,0x72868e2b236b3bdfec085808fef07725340e7680,WETH,1000000000000000000000,15547679719187183920570396,Variable,1655935474,0,13467033724206831782922
15009740:266:0x8636e629f536dbf55772f15eddd56fb509c8b1369677d3362f7c2aff2ff12b67:783:783,0x01471db828cfb96dcf215c57a7a6493702031ec1,0x01471db828cfb96dcf215c57a7a6493702031ec1,USDC,5000000000,18917054349095707052679884,Variable,1655934972,0,6112190037
15009711:67:0x5520f0d1583579b82596e14a36a16810780c7b607950b6978d947e08f50bd016:151:151,0x957a591c2afd9732758652263f04e81e4b90f381,0x957a591c2afd9732758652263f04e81e4b90f381,FEI,1500000000000000000000,18650494735762846030973331,Variable,1655934584,0,1398750241655360492005
15009710:14:0x9492ab037a9cbd02e39c068a9d8c963e4a84c29e41068f74a95089b9a50f662c:66:66,0xf7c444e4e437dced184edd5a06139e1f9a7cddda,0xf7c444e4e437dced184edd5a06139e1f9a7cddda,FRAX,800720000000000000000,10945787838929955574439944,Variable,1655934583,0,779550646411647839352
15009690:143:0x59a033968f8c54e5c808693e52b24aaaf4c0951c2fec82d51b312f5a65aa6225:504:504,0x1640e916e10610ba39aac5cd8a08acf3ccae1a4c,0x1640e916e10610ba39aac5cd8a08acf3ccae1a4c,CVX,30000000000000000000000,1911812084503171249324124605,Variable,1655934269,0,29846803122519695417676
15009651:255:0x85a25a5d7d0c0f279974a8b4c1e3c617d4d20a43b24a2f9718d2ef9a6591ae74:349:349,0xea8543a0ae962099bd0ea1e873b592dd1f8b7eeb,0xea8543a0ae962099bd0ea1e873b592dd1f8b7eeb,USDC,3000000000,18919162734861638849120679,Variable,1655933671,0,2706940845
15009632:41:0x89214b4e7931447f6066168e44f81de3ac715d8be1c054f9a90e83350fddbf59:65:65,0x957a591c2afd9732758652263f04e81e4b90f381,0x957a591c2afd9732758652263f04e81e4b90f381,WETH,1000000000000000000,15497330951938732094683387,Variable,1655933304,0,984858585573460027
15009592:123:0x08dbd6f76b61716f6927958e97d3fd8b285179e775c152705d01999f55dc9f84:203:203,0x9b6cea9e33285fa9301d718d005c49485eb7c3d8,0x9b6cea9e33285fa9301d718d005c49485eb7c3d8,USDT,26000000000,117267710138489367706977411,Stable,1655932673,26000000000,44795821344
15009569:166:0x9faa432b7c7bfe6660af5524a541b11ebac51f93c9dd6a4df79e2760f0ebbf89:277:277,0x97071d3b6f8ccbb6e69de434bd719d8929d55f96,0x97071d3b6f8ccbb6e69de434bd719d8929d55f96,USDT,6500000000,34535420276978735413954822,Variable,1655932222,0,36696358046
15009529:35:0x68faded3ea89b5a06ada2c186044c090d396bd185e8b1745e7b4db37372f7708:54:54,0x862675dc379dc5fabef945110dbfd58466402661,0x862675dc379dc5fabef945110dbfd58466402661,USDC,2315708330,18902891594775963586620801,Variable,1655931445,0,10683465644
15009503:358:0xdae971fc6b9a241a36ea7f89e72d8037039c15a96d0927976cbe8509238835a1:667:667,0x9a8691c292f72b5ab086b1ca6742cffb988b763a,0x9a8691c292f72b5ab086b1ca6742cffb988b763a,DAI,1165507022692694994756,28950806089054902507919991,Variable,1655931039,0,1044381413511433966285
15009478:44:0x0cf718b3c36351bf305e9f5d37cd3621d33ad96ae463e0d27d3a91438bebd894:85:85,0x315b81b7aa02daf918b937317ab7d3eeda2e746b,0x315b81b7aa02daf918b937317ab7d3eeda2e746b,WETH,39455379676666425415,15499121235782057653457256,Variable,1655930798,0,179509651668486917961
15009477:40:0xd5432e1c44b4bc3a67216ec0c26bb2946d46ef777dbe25599e8e6e307dba44ce:158:158,0x80870b156ff0a8508e22b879d4e157d1dfa028ab,0x80870b156ff0a8508e22b879d4e157d1dfa028ab,WETH,83570915711375074579,15497127665317723846308211,Variable,1655930782,0,385402644980512804617
15009439:251:0xe355e46c6af6f820b18aacaa0ec092a2340f090d5bf262ca1977e71f438dd234:389:389,0x7717275de7e38ec247b0426ac4fcb22903b7bbcf,0x7717275de7e38ec247b0426ac4fcb22903b7bbcf,SNX,500000000000000000000,116386310717850432685690253,Variable,1655930061,0,27056770748416737922804
15009318:223:0xd02174876f0cb370d12e27f7564955d63386ed541445843a4b0c6da224ea4b5b:419:419,0x78e9665392ee4f28b79eff896a210a8f961dfb2f,0x78e9665392ee4f28b79eff896a210a8f961dfb2f,USDC,550000000,18986511833622660738394029,Variable,1655928237,0,1487541005
15009313:107:0x47974535aa5c929426ea57bb2e62b2b9a4c0e4eaefbd67283e6c967ee80fb1d3:192:192,0x78e9665392ee4f28b79eff896a210a8f961dfb2f,0x78e9665392ee4f28b79eff896a210a8f961dfb2f,USDC,550000000,18986493091062569722586248,Variable,1655928144,0,991266898
15009302:9:0x860db980bf4d1ee5f1bfc751c8074192bc994f0f728f9d2571a1e55bd021fcd9:17:17,0x67f637869d3bc393fcde34c21d321aad00741dee,0x67f637869d3bc393fcde34c21d321aad00741dee,USDC,200000000,18986473418262940806675684,Variable,1655927914,0,180463347
15009239:212:0xe5382212704895b3da5d2da54f8edd31e639d7c7b3d3bd2a56571598cc353510:374:374,0x412c3a03188790ccf15f52c117bd30da093c96a5,0xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,WETH,800000000000000000,15248481460906389760703649,Variable,1655926911,0,787889331052722247
15009204:124:0x13b86cbd8ef8a323c9b70cb057ad47ecada4ae22ce2ebf498c2372bf3fe4d887:149:149,0x2bac48b8547fc47779cae5849e31a545864836a8,0x2bac48b8547fc47779cae5849e31a545864836a8,BUSD,20000000000000000000000,16918014044252264185407513,Variable,1655926231,0,17671698950875910401188
15009195:202:0x6223b317818a9e7dbbb7625f8d76de34077d721165c48113c2c01f3ba7dd0e1e:396:396,0x5a9d68c871325979b16dab50acff1f9ebfa9ab3f,0x5a9d68c871325979b16dab50acff1f9ebfa9ab3f,USDC,1000000,18986285906962277332940487,Variable,1655926129,0,902318
15009189:214:0x344bfbc7e47fbb4a32537d9627e44a5a4c624ba8b4eeef23cd5cc820d931202c:366:366,0xf76b1ed3e35c6e7c04ab2098001bf7909fd252a3,0xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,WETH,200000000000000000000,15230770330324946327782474,Variable,1655926048,0,196972414905649284375
15009171:86:0x50fb5b45a7485b585588bebf306017e6ece01d72f84d681a3991664797d59bc5:126:126,0x0868ba713c6ecd19c483c9a6ea3fab1f107ac916,0x0868ba713c6ecd19c483c9a6ea3fab1f107ac916,USDT,200000000000,35910356352777266978059098,Variable,1655925880,0,485156543211
15009113:319:0xd123c8271011ababd03732e199c22ed91a509db2e8c6baba8b1cef433c7a651f:408:408,0xa6fb82e2026a79bbc22261686793e48639a43d6b,0xa6fb82e2026a79bbc22261686793e48639a43d6b,WETH,925000000000000000000,15186368395921837499625733,Variable,1655924838,0,910997950247016280328
15009084:62:0x2a74466041bc45a4ac14cd6055adc91216eb3ecbd6cbf8d7789a20e4339a2ee4:145:145,0xe36288736e5a45c27ee6fa2f8d1a1aed99d3ea63,0xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,WETH,10000000000000000000,15140524876996458286535243,Variable,1655924329,0,19713287861722028686
15008939:106:0x05b1019b1407145017abecfe26dd5abcf112f3aef597dcfe05b6ef133b96385a:141:141,0xcfe22baf0a6b1f6ec9d8729d190074ae729b9415,0xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,WETH,11500000000000000000,15144396589081995788566766,Variable,1655922042,0,51410042824695401001
15008894:69:0x34bcef7788db497d3adc30fd515ade2a54e1d7faf3567ea01a3837b2f2d13206:115:115,0xa4b2c76701ae4792a27777636ed79e477b2dd371,0xa4b2c76701ae4792a27777636ed79e477b2dd371,USDC,30000000000,19001816833728110711274424,Variable,1655921440,0,27069607558
15008875:309:0xd9406d79f9b2f2a0e50c2615f6417084b43d7781f2dbb382a758e8ddfb6d7ab9:438:438,0x862675dc379dc5fabef945110dbfd58466402661,0x862675dc379dc5fabef945110dbfd58466402661,USDC,4024041268,19000875624876904611343781,Variable,1655921107,0,8593967701
15008847:211:0xb4bd2f196d7d972eea1df6c2c52feeb08e6325d04370b787049c004a7b5457f3:268:268,0xa8c83b1b30291a3a1a118058b5445cc83041cd9d,0xa8c83b1b30291a3a1a118058b5445cc83041cd9d,AMPL,4000000000000,15229386230665027709404685,Variable,1655920685,0,1685640195101
15008819:10:0xf422b0744446b0e34fc438579e90999253dcc5df2c65032f9babe5ad11926237:45:45,0xd42d80de96225bd842d2df7fddd8e3a9b26a82ca,0xd42d80de96225bd842d2df7fddd8e3a9b26a82ca,USDC,69420000000,19000809083441656928371788,Variable,1655920205,0,62639118498
15008798:310:0x152219ea31738ad717989069b0528b33ed1dd4a4305e64ec9a453fa9c029138b:597:597,0xd8dea6275144b0b5cb742771344a91f48eab4335,0xd8dea6275144b0b5cb742771344a91f48eab4335,USDT,7000000000,35892928886705739653503713,Variable,1655919901,0,6172167588
15008762:77:0xb08e79acb060f97248885fbf0434a937168dac9cc5d2d0ae904486026e4c4c3e:201:201,0xa00b0540f43e00a634d016a31b0a39d95170e6bf,0xa00b0540f43e00a634d016a31b0a39d95170e6bf,SUSD,700000000000000000000000,36149548071429841528565489,Variable,1655919405,0,1495964089994938136687328
15008762:36:0xac484d42fe545035b801c5d75825f992769e259c7fc13c0407f72a664f331b62:96:96,0x111ad8ccd98d1b8e28fe5b3bb861cdb093e14f86,0x111ad8ccd98d1b8e28fe5b3bb861cdb093e14f86,DAI,500000000000000000000,29077650804813732890125988,Variable,1655919405,0,4464763165777941302480
15008754:202:0xb79e34a1aaee7f08c15218e11ec13a5d638c6417a9823f08d71b86d41a9d762b:250:250,0xd8dea6275144b0b5cb742771344a91f48eab4335,0xd8dea6275144b0b5cb742771344a91f48eab4335,FRAX,30000000000000000000000,10945134692317279690457554,Variable,1655919240,0,29207018592493123168234
15008720:211:0xb9d4d107f181d9a422efeb664aaba8cb0ca532fef0941c5e4a9f41730e92d908:307:307,0xa00b0540f43e00a634d016a31b0a39d95170e6bf,0xa00b0540f43e00a634d016a31b0a39d95170e6bf,SUSD,800000000000000000000000,225784871552501788186362445,Variable,1655918712,0,2200384577632544837686281
15008713:4:0x7294a35c904ebd2887ae181b6fd6d27eea997e3aabcbf429a20e935e8c64a6d7:52:52,0x3a38665f85e4b7fb235bf834cb2563887f113d65,0x3a38665f85e4b7fb235bf834cb2563887f113d65,WETH,115000000000000000001,15127970525792856071847961,Variable,1655918625,0,113259542608478806891
15008664:21:0x0641bd75d1caad6afd08af994f77259b71283d0ef77cd37fa3fb26d72cf44bc9:25:25,0xc84b80bc9bbee4cd94a50e207fb1d7d82ac4b448,0xc84b80bc9bbee4cd94a50e207fb1d7d82ac4b448,USDT,60000000,35808652931414368844461460,Variable,1655917883,0,52904415
15008649:262:0xa3e88701a8fc283d1c874b7c4ade56daa60f491a1183b02c627beccee75e5fc7:333:333,0x625d6d3f3b375e686642dc8d1d438ac58058d09c,0x625d6d3f3b375e686642dc8d1d438ac58058d09c,TUSD,20000000000000000000,109431121936124239972303012,Stable,1655917647,20000000000000000000,0
15008630:96:0x2800e044c732b0d5bdc66929f100ea4870642736bf68c1e2c716863ae309d36d:68:68,0xc37704a457b1ee87eb657cae584a34961e86acac,0xc37704a457b1ee87eb657cae584a34961e86acac,SUSD,885186000000000000000000,255991851837674494662105730,Variable,1655917340,0,779099608380651309313791
15008557:96:0xf2869c92d613dd4ba4e5c7841d3fcdbcc5da66b377f01566ccca869e764b0b40:141:141,0xcfe22baf0a6b1f6ec9d8729d190074ae729b9415,0xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,WETH,16500000000000000000,15185099907140277885901149,Variable,1655916104,0,40084107157078938443
15008549:66:0xb978da924905931224d1256bc1ecf61200961082881d351f6f6679b8f396c127:165:165,0x01d1f55d94a53a9517c07f793f35320faa0d2dcf,0x01d1f55d94a53a9517c07f793f35320faa0d2dcf,USDC,100050000000,18989229685392281492887651,Variable,1655916021,0,105396020657
15008542:316:0x0bd5799b6a0ff374a173f0887972d0b487941d5921b2e2dd3fc1e1b43b4773ad:435:435,0x746f71b2112dd67b70bd1a74e778c12aaad4018a,0xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,WETH,7000000000000000000,15188901427484153100217343,Variable,1655915911,0,6894068122639115770
15008528:370:0x06ed9f2d71733a3f098ca12c02bbdce47319c15da6c145115bf10df4531346cb:457:457,0xa02a1376fb4981775ff03476b0e84f1a632bae78,0xa02a1376fb4981775ff03476b0e84f1a632bae78,USDC,3775000000,18985932760327314123988381,Variable,1655915673,0,17206628983
15008525:104:0x7d6064dc4f8200c82ff3ff3b0c00d8ee451730b36a4b417afbf35d7f774e843b:122:122,0xf6cfe4e8050ce670f31e7c7a12b827c723591273,0xf6cfe4e8050ce670f31e7c7a12b827c723591273,DPI,1145353358400000000,3363414064858652030059124,Variable,1655915624,0,1498782735049623715
15008513:53:0x6824bc3c5fc60a0f13c1cf6cc4e00d711311ed2adc17b55152f1e12868421249:55:55,0x4ef3d7b3f313bef38c5d4db0acf103c49f085206,0x4ef3d7b3f313bef38c5d4db0acf103c49f085206,UNI,2000000000000000000000,8092658514387461411685504,Variable,1655915317,0,1967513812120653463054
15008438:92:0x4ffb448165556e4c871715ea08223fa07264a87e61da44bb07bb79221fa16e37:175:175,0x01d1f55d94a53a9517c07f793f35320faa0d2dcf,0x01d1f55d94a53a9517c07f793f35320faa0d2dcf,WETH,200100000000000000000,15188549474940664463320331,Variable,1655914050,0,1363597172425950829150
15008407:289:0xe28490bebaaca89edebba9fe29703bf759f0500ad01f671b4193f102b243a487:413:413,0xcfe22baf0a6b1f6ec9d8729d190074ae729b9415,0xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,WETH,24200000000000000000,15178639632824933223870074,Variable,1655913570,0,23833805235508210951
15008380:303:0x3c360fa7738dd8b6a7c4efd06e99e4b2f0659b1d22e3399e381f72c7a0778f34:608:608,0x6c364f86c8d97f814f90cc51df4557eaa6472645,0x6c364f86c8d97f814f90cc51df4557eaa6472645,USDC,30000000,18985869581433647676329123,Variable,1655913125,0,27069743
15008368:71:0x89734e976e99da01fe0f456323258daeaed7b5ca52a04d49d1e0968de8af6baf:146:146,0xcb926f497763ea5cf993912a442431e6a91d5a64,0xcb926f497763ea5cf993912a442431e6a91d5a64,SNX,25000000000000000000000,121090447076975392458404543,Variable,1655913031,0,20569348599495505263295
15008366:435:0x396f9c260e7a66dddebf703383530cfa4e2087ce5ee232f02047bc09ca22d821:524:524,0x044a9c43e95aa9fd28eea25131a62b602d304f1f,0x044a9c43e95aa9fd28eea25131a62b602d304f1f,SNX,70000000000000000000000,120636800486113735380127346,Variable,1655912982,0,57594186874214969448549
15008362:195:0x7b629369dc4dc962ed2cdb1906ad0696468fb3b82d52f6001a10a293e9bb4398:310:310,0x7d1faeb1cbde3764b38702d127f163141ec301b7,0x7d1faeb1cbde3764b38702d127f163141ec301b7,SNX,2000000000000000000000,119366596134431205094541174,Variable,1655912890,0,61296859814989911289431
15008334:311:0x999343c3103b009df9a0db61449f31eafe4605b24fe8e638d2994f35982ac176:472:472,0xab205303361af614ebfce3a515fb73fd4b83d82b,0xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,WETH,12000000000000000000,15180122891973886947293580,Variable,1655912458,0,26591452257284618761
15008329:89:0x9cf0a3b4a93e5847059e373feb8b8b3360027c6d812e51f47b593869fa0175fa:277:277,0x96c30b75f139227d0cbafa936bd232d5bb9fb212,0x96c30b75f139227d0cbafa936bd232d5bb9fb212,DAI,15000000000000000000000,29094852558211773014256785,Variable,1655912392,0,54982449495948164882991
15008324:486:0x431e64c08a2ffe7baf92f6f1e05e66017de21f58f7bf07e55d0cc08f593efd7f:439:439,0x540f45337b548824438a25734f429e4b4095476a,0x540f45337b548824438a25734f429e4b4095476a,USDC,355000000000,99487921413029448005469372,Stable,1655912218,691064281819,0
15008319:214:0x97ffcb0065d59660d1c99875b460d7eaa59b03936e4bdc9869d7dd2f5113f6b9:342:342,0x7d1faeb1cbde3764b38702d127f163141ec301b7,0x7d1faeb1cbde3764b38702d127f163141ec301b7,SNX,72500000000000000000000,119324800232625060667867573,Variable,1655912145,0,59651311045557262633950
15008318:219:0x42b1d913382fdb8d2ab4b993f4b6cc662526a280e684983671928676f42bea49:378:378,0xab205303361af614ebfce3a515fb73fd4b83d82b,0xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,WETH,15000000000000000000,15179765728355438974656956,Variable,1655912116,0,14773030112686882620
15008313:57:0x2b44341f325ad7be3d0054942aa7b422ffcef31c67ff3d0acb2c5573f25ea95e:84:84,0xa00b0540f43e00a634d016a31b0a39d95170e6bf,0xa00b0540f43e00a634d016a31b0a39d95170e6bf,SUSD,1700000000000000000000000,38499009298389156157278043,Variable,1655912052,0,1496270386593306211080177
15008284:234:0x059ee013388f6e85e4767bfae5ca79f66260d1f3cad4cf74a3cbb496574aa16e:188:188,0xc37704a457b1ee87eb657cae584a34961e86acac,0xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,WETH,800000000000000000000,15198643023094012186102410,Variable,1655911531,0,2757735127191655264021
15008271:205:0x8c3343426a9aa1dec80220a73f4afb8150eac2a04d8c6911ca25bdd6b6a17d10:357:357,0xddfb4888d48a2fa6e3079fac4d5d1beffcc09655,0xddfb4888d48a2fa6e3079fac4d5d1beffcc09655,UNI,25000000000000000000,7942687905677155774581049,Variable,1655911341,0,73667647502058792164
15008260:219:0x67253b343b823fcc573868dd5f861eb4ba229b68b58cf19965235da351faf94e:421:421,0x7a16ff8270133f063aab6c9977183d9e72835428,0x7a16ff8270133f063aab6c9977183d9e72835428,USDC,20000000000,18966313291406358981662808,Variable,1655911149,0,16483230042143
15008237:47:0x770854146148664199019aad762a89757b7ae5b3afd02c18988ca564f99f1332:65:65,0xddfb4888d48a2fa6e3079fac4d5d1beffcc09655,0xddfb4888d48a2fa6e3079fac4d5d1beffcc09655,UNI,50000000000000000000,7940864428242821963435547,Variable,1655910918,0,49111766745039432107
15008229:1:0xbbc5a34dd4ad57af2a1e58e4f5d0c1b62fed5ec14f847edbf1e39d6fab11a6cc:42:42,0x7c07f7abe10ce8e33dc6c5ad68fe033085256a84,0x7c07f7abe10ce8e33dc6c5ad68fe033085256a84,WETH,33536081116513528880,15158935062552913742505076,Variable,1655910824,0,12451252908571058517088
15008174:103:0xc5c0f32de21b9e1c251005c0bcd224b44968352cc2935dbe969cccd23e4caa24:114:114,0xf3bc80405ebfe2af6fb1765f279ea8f4aab060c1,0xf3bc80405ebfe2af6fb1765f279ea8f4aab060c1,DAI,11222000000000000000000,29084972391067333555982813,Variable,1655910040,0,48895879590376940851028
15008155:83:0x12aab6414c286c3e09e601bf05fea85e8b1eecfec71fddd0d519856349b5ad9e:56:56,0xe9482b745dfffc9b5ecaa47f67e54139397da727,0xe9482b745dfffc9b5ecaa47f67e54139397da727,USDC,70000000000,18945817740724700772914039,Variable,1655909792,0,63162860525
15008142:81:0x1e3230ba4e18544c7c381953ed508d1ed55eddd59a2f044de63f8864b2cb5591:153:153,0xd2c32f54a26285decf30e6d208f722e7d5fd3f58,0xd2c32f54a26285decf30e6d208f722e7d5fd3f58,SNX,15000000000000000000000,118008970268518549596637193,Variable,1655909564,0,67646069912742333468696
15008135:385:0xb173dd97a9d0cfe4f2cc1ca3f1f0bea769aa1c1402f9780afb9122ad54035a68:513:513,0x01d1f55d94a53a9517c07f793f35320faa0d2dcf,0x01d1f55d94a53a9517c07f793f35320faa0d2dcf,USDC,100050000000,18943514587481817503612760,Variable,1655909445,0,205365717930
15008135:281:0x0b207df81324c3d063b11e7ce28713fec6aaf90211d5e38c3356094faf11902e:305:305,0xc37704a457b1ee87eb657cae584a34961e86acac,0xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,WETH,400000000000000000000,15198227871550834956352469,Variable,1655909445,0,1969839965791914698856
15008056:254:0xdefaf1d1ee80629a740dc330bb616b81c1d97bb012dc75c1469b8a9ab24141b9:247:247,0xd09c9911980ddc199752fefb611e5d9e634a2cff,0xd09c9911980ddc199752fefb611e5d9e634a2cff,USDT,25000000000,35967817900976596460200087,Variable,1655908250,0,44087522006
15008035:163:0x024da89667df856802201e89103ab750eb50de5f1f62047a1cc2c498e6020af5:242:242,0x6db544e2a4464762c4df0876389c5357fa7a3a93,0x6db544e2a4464762c4df0876389c5357fa7a3a93,WETH,2500000000000000000,15178472109087094969014216,Variable,1655907772,0,864871734689255002106
15008011:57:0xdd78c0eb7f63f0b9bf1ca6921290c8808aad1a1efe9a105b7c78462f80b14e40:104:104,0xe37e48fac6868127b8d6424c2ff459ab68e5a4e1,0xe37e48fac6868127b8d6424c2ff459ab68e5a4e1,USDT,3000000000,35964642173272661432490687,Variable,1655907297,0,91896972968
15008008:359:0xc8a74e0eae141d4e20553f29637001b1f5bee71b73f7af53bcedb539d7cb96bd:503:503,0xd09c9911980ddc199752fefb611e5d9e634a2cff,0xd09c9911980ddc199752fefb611e5d9e634a2cff,USDT,25000000000,35964261355355882636651172,Variable,1655907216,0,22043774000
15007957:187:0x2b0114d7e6fc53d981a4af41de24c5443137851fac7c324c3aa9b67efec599b1:152:152,0xc37704a457b1ee87eb657cae584a34961e86acac,0xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,WETH,1200000000000000000000,15216353960293051592446076,Variable,1655906522,0,1575891989634592781057
15007949:146:0x529f3e68717257265942ab33067536a95ec089f4381b6bce5c5de8b13c9b1070:256:256,0x0950541696888bcfac9af6a5c479871d3e583cac,0x0950541696888bcfac9af6a5c479871d3e583cac,USDC,44444000000,18914036203614409963249764,Variable,1655906453,0,187485241139
15007911:421:0xc898e3d6150fd99a534829de012a3e4ffacfe8353135f79c1b9e39776ab06ead:626:626,0xd76b04bc7ce6f63379de6595e4b68f08f524916c,0xd76b04bc7ce6f63379de6595e4b68f08f524916c,SNX,190000000000000000000000,117735947130082995530468804,Variable,1655905978,0,156331176565726886423292
15007844:93:0x6c6d691d39e66f5e276d4b2a028fff372ccfffa9d11361de6dbcaf9404ad0521:150:150,0xccf6c29d87eb2c0bafede74f5df35f84541f4549,0xccf6c29d87eb2c0bafede74f5df35f84541f4549,SNX,200000000000000000000000,114288271356619115422935603,Variable,1655904616,0,164559945487380156368366
15007842:42:0x080582dadfb5936c2af760c8bb4163c834207b96ab5841703483804b5ec1f042:85:85,0xa00b0540f43e00a634d016a31b0a39d95170e6bf,0xa00b0540f43e00a634d016a31b0a39d95170e6bf,SUSD,300000000000000000000000,1026207507382787991930885070,Variable,1655904500,0,1760599699298162975769817
15007825:10:0xa3e17bed1e797de42c8fd7fc26f1887b679d024dbde3ed1c2b1f4e4da2b54a24:20:20,0xc37704a457b1ee87eb657cae584a34961e86acac,0xc37704a457b1ee87eb657cae584a34961e86acac,SUSD,888888000000000000000000,908891482851120725327676155,Variable,1655904270,0,1564978417994470825986462
15007824:341:0x8804d6dde4285e1620ad45b04d17970b28dff6578cdf4783a12b144e8e154474:465:465,0x41a4aedd82968c7faf2dea2ffdb5ed3d3103125f,0x41a4aedd82968c7faf2dea2ffdb5ed3d3103125f,DAI,800000000000000000000,29163405307936821959845988,Variable,1655904245,0,1792311739571662708900
15007800:263:0x597ee698e27c2e7149d35997ebb76525d395de4ffd937282ec0b864a8208c69b:608:608,0x2585c9129606d33e55ba5ead8701589c5f40e2ee,0x2585c9129606d33e55ba5ead8701589c5f40e2ee,USDC,10000000000,18932591893755474276795522,Variable,1655903745,0,9023298539
15007775:148:0xe19231977c6e315a5a2742d45467043319b94adc4bbbf0f6e44f7e0376d75803:323:323,0xa00b0540f43e00a634d016a31b0a39d95170e6bf,0xa00b0540f43e00a634d016a31b0a39d95170e6bf,SUSD,1700000000000000000000000,39981910158596946791216029,Variable,1655903345,0,1496511888986238328024511
15007767:134:0x47a21cb2427bfc5c8b75903dedc1c6ba0336971e582e1f3710f9836895981187:232:232,0xc37704a457b1ee87eb657cae584a34961e86acac,0xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,WETH,400000000000000000000,15268623058838384262447716,Variable,1655903185,0,1969841557036116257258
15007743:28:0x6b11b7b111019af89b6c392d3b889966338675461d966150ecf1e7ab0c292d55:61:61,0xc37704a457b1ee87eb657cae584a34961e86acac,0xc37704a457b1ee87eb657cae584a34961e86acac,SUSD,888888000000000000000000,485709098379168862471653005,Variable,1655902827,0,782491612641125843023691
15007742:299:0xb10543ceea3204a7e227cca7e3022a4eb3b2b83922d0aa7bcad12e492e868222:443:443,0x58af8dc026b4043d21932b546a5b67af4382953c,0x58af8dc026b4043d21932b546a5b67af4382953c,USDC,10000000,18932350366478641213635513,Variable,1655902794,0,9023304
15007739:199:0xa334d65b5ebe712df2d0bdbcaa5ba96da33f4310851917e244fafebfba303812:283:283,0x22bfb2e7d20546216982bcff13446d29eea359d4,0x22bfb2e7d20546216982bcff13446d29eea359d4,USDT,178545288,118070722690512851674865185,Stable,1655902778,178545288,0
15007739:1:0x6259a0e5789eef8b92b054b5e99a77f00762fdceefee4e2eb9363e258fd57bb6:6:6,0xa00b0540f43e00a634d016a31b0a39d95170e6bf,0xa00b0540f43e00a634d016a31b0a39d95170e6bf,SUSD,1700000000000000000000000,143915265804768716727919045,Variable,1655902778,0,1496517040332937837951937
