timestamp,totalBorrowBalanceUSD,totalValueLockedUSD,depositRate,borrowRate
1594684790,789910299.814207593509356398482357,870012666.5828457504291482936938577,2.888795297092528,3.34919907037168
1594771113,808619167.2636541770355388799764205,892945490.5613504371098419364804354,2.567478287157084,2.984448514481334
1594857573,805544799.1509327781032677186157925,891143091.6378299806062715086408858,2.3700463587412475,2.759884976541783
1594943959,815943534.8013527202132977547778762,901731763.1599096304682304488149543,2.4664645546756605,2.869250959635958
1595030342,834282824.9145702255771681104782038,929547333.2176710437292219518750831,1.9087134100132575,2.23859395015584
1595116793,780054429.063850881083132728613211,868480463.7357448393296220120390024,1.9310699194486875,2.263130200146669
1595203162,704887330.7461347587213362607857202,768713369.7224550930569484726260004,3.952093250170299,4.536786141610398
1595289553,596019064.7093039714627767592849742,638381428.3155132038988054015041455,5.96803467026418,6.72864823636797
1595375986,579849911.0571752885388609545704086,615465086.0765684840205310324305608,7.116727416502295,7.951417424849473
1595462365,565334534.685982350516022220388826,594649537.4121080429544905598347004,8.2483272751839165,9.132671752203474
1595548736,546397668.1392918832803059110811579,577331818.7283785457723241811908155,7.7600017994072805,8.630875918938042
1595635194,616769463.3503367835398607380896799,662348745.5710516613432612842351002,5.734990678988179,6.4829543852021375
1595721589,500899823.2322240560917674747057387,586963948.3201760868044408545658434,1.700227131865535,2.09721949488961
1595807981,890982569.6604600716162538640405628,1031714959.605986960705653540142443,1.768800972626496,2.1559857341021685
1595894345,968709213.8256310708389315023920401,1117612441.779046161303319919237505,1.7592432825522895,2.136486207625409
1595980740,1070807611.131352694424997769883806,1236702336.123994719331589061410913,10.264536039891885,12.47870305693771
1596067159,984893596.0390075461678553709718572,1143475191.930380372518887395779729,9.937659060784972,12.145011237755734
1596153468,821899666.4562128607370558186741932,968951685.514577854896853785921717,8.338209789602718,10.347430803747216
1596239942,752650211.1637531473180639101345219,925962121.6695695402823276851209328,4.706407311785753,6.094890932547739
1596326295,795563575.4168851468417308824188514,948707093.8519513306910231025046759,7.438531609070985,9.337290369388335
1596412738,835183481.232889625316245034979155,1010348177.616981552984421033709947,6.128287946753544,7.803774730843432
1596499101,880593825.4914112317531093251913842,1101527640.75067411726178336425559,3.4293546939584385,4.515528255406452
1596585551,904775562.7674792539896416979956931,1128007442.608042815625808831227125,3.6269479733307135,4.7598013037676705
1596671997,901021620.9057566277358689968559301,1119445945.594541750460669955957826,3.852876864715278,5.038826904252012
1596758397,928749736.2059196946992526698578528,1133516915.923932915563500418740879,5.3490752927985835,6.872019892474825
1596844754,881036755.0961435813936877607796456,1095525690.201611245623216116605479,3.835142399341542,5.019800162814686
1596931189,918492672.8776427365858191856717223,1135607323.552514545669614984474458,4.2780119332683975,5.5676365206161175
