timestamp,totalBorrowBalanceUSD,totalValueLockedUSD,depositRate,borrowRate
1645486712,52050214.035330753395,1129958402.6006633988015,0.125824619987163,3.4144092704852385
1645573238,52873813.69740856576668,1152599461.37364314341449,0.1252440452402745,3.4127531449059555
1645656983,55489516.14626064,1143124213.55757408,0.1355080805845,3.4894557315215
1645743070,53734967.2766707,1205676871.1579875,0.120594885759244,3.382305605062876
1645819063,55218052.85363287338696,1203150444.4778440208393,0.124953684395232,3.403281928718784
1645916722,56871055.8117245051913,1224860914.037429273284,0.126798174240518,3.413646134028384
1646001495,55028974.6171193,1178262514.81725305,0.129185810682624,3.457605727219392
1646090064,56409201.66782750977218,1348956944.77286911253568,0.110629415006412,3.306958647846972
1646178620,57343615.5816574418295,1380824158.65264538894098,0.1111474176895665,3.345512796117756
1646253548,56824267.60582812847207,1358833391.92471906461924,0.11075428609855,3.310571097064678
1646337416,54809516.71376328568148,1399874739.11615954416835,0.100656669633125,3.2135552760011
1646433623,53993077.761325368897,1295585168.15451832872225,0.1108132828535845,3.323760469352435
1646521165,54662676.86044707044884,1313599441.8559820901882,0.110291222217814,3.313012107298593
1646609555,53989676.992744488,1277898403.8735428976,0.110946717913968,3.282540331799088
1646697165,53448139.9372544,1290112542.17323868,0.110526604696409,3.3348157518587935
1646781520,54165665.41883382275104,1307194282.33159384631012,0.1083929895907215,3.2698457460849315
1646869407,58623526.21437472178304,1418651277.7832432826624,0.110340406632552,3.33770776444796
1646956566,57896088.26841658311696,1344214655.77032097179138,0.115625100682035,3.355687742372175
1647034854,60047109.3221056354,1324622128.9802571376,0.120851627798034,3.332440616705998
1647129471,60531081.33836635953832,1327023828.02646742987092,0.124104485437404,3.400930685604698
1647215308,52939471.17965648915633,1288517419.01716709272054,0.10663461331407,3.244284316893915
1647301721,58308295.49598178116659,1352460110.8669219666291,0.114957318381504,3.333041771108128
1647369422,58259706.17132270221092,1349710709.13513838970834,0.1160491267251075,3.360657810360665
1647457637,58779720.13183130350925,1416574338.03980162549069,0.109318929115233,3.293193417163367
1647536248,60106571.79815995594814,1447076492.21296670726999,0.108941001837525,3.2784676919569575
1647647422,60840484.38047835,1481538274.78433454,0.107334080274064,3.267140910522472
1647714978,77877798.093378176244,1503201465.1379499114,0.1469004870073245,3.544351423314478
1647810826,76098651.59738617393977,1476782673.25705428342228,0.14562028562214,3.53241336239666
1647881929,75670282.2508351240872,1459377751.37425107529472,0.147181763394596,3.548186036140557
1647991658,78753659.51834099068168,1519236858.65183982793672,0.1476995747080315,3.561590652103011
1648077614,78660009.68956072,1516694155.62457946,0.147523934696042,3.5556296453114615
1648164300,80850476.7021372839858,1575242578.48513437069936,0.14550661703014,3.5437054298832
1648219736,82717522.108718981,1602502439.781028313,0.14686577327232,3.55657353532128
1648334011,80749870.2266403972,1582569244.0932080322,0.14166490129625,3.470508920141125
1648422921,84375581.80863276,1677854412.90107352,0.14041516308018,3.49029002210937
1648506321,84557332.8202738142,1727367468.9058225172,0.137100868431373,3.500932033646523
1648592600,71077063.69330415019368,1678915634.4162652001662,0.1122013342351355,3.312893161961526
1648661224,50773496.662202696,1648591455.912048016,0.073930004098775,3.000590398269697
1648759506,49094925.9429985858425,1587629366.07953823864243,0.0751768871772065,3.0388332276321775
1648847900,49597542.6851607456,1594213594.7685091664,0.074852927212296,3.007496641936176
1648939545,49953231.61139909358,1596559082.1930365742,0.076694353567249,3.064042679588771
1649029521,49847728.6977864192,1601930404.2472833312,0.074171871696328,2.979528344223578
1649116059,50170442.23926015344744,1613427429.12272503994047,0.07397843341896,2.973833509905045
1649180814,49381175.8425668676,1589207048.6741159532,0.075203352639072,3.025284842135412
1649286205,46846640.80072571,1517842792.64068346,0.07382854462574,2.990078971337728
1649370387,47001263.971621929647,1520378378.53697359520015,0.0742227578747655,3.0011606876295
1649462137,46862407.6135494552,1488970944.6739712676,0.075561799971827,3.001054860225409
1649534149,46664140.73438177438648,1501909090.39216279821309,0.07576505835118,3.048171154259025
1649627248,47239403.8391173652,1524080683.982222932,0.074595747259792,3.008344948478056
1649720882,46128421.5121255068,1393852356.4222565496,0.07988079085773,3.017175337366752
1649807310,46985616.57040091268,1429580081.23073313648,0.081684872822778,3.106670606425218
1649893737,48731748.6766339552,1470912584.0437868404,0.08169699514759,3.082413976548933
1649980624,47913869.0058987166,1427116274.6317687964,0.0823981220426485,3.0677887096877185
1650066940,48712997.7441552795,1452792320.8829730168,0.083045212039959,3.095874097680546
1650153024,48589224.64098829828946,1447735266.40086214107996,0.08234876865565,3.067017879421706
1650239443,47592745.0892447178471,1419526834.24266344526897,0.08452224934841,3.1512576413423
1650325883,49157650.61753931079837,1464224803.37786513959214,0.0818283361755255,3.046704791553621
1650412313,49823348.63294872943667,1481362642.49046811445304,0.0821465741082535,3.0530080178036215
1650498736,49281178.0836040385293,1485507636.3951556329912,0.085113606001155,3.207028444554969
1650585149,47324909.94602565246665,1443807595.52287592120775,0.079260987861,3.02265806386458
1650671584,46057506.25903992877697,1420194265.69922981512748,0.079205138647367,3.052886843778051
1650758011,46004357.3637359857,1417421100.3294566042,0.078497795151039,3.02320360455261
1650844431,45912254.3514480496,1414680843.073271656,0.078392486711175,3.019355909956295
1650930845,46858787.7464435712,1449928315.9826270352,0.077449690786995,2.995609395684645
1651017267,44180109.2411689732,1402077449.6625841836,0.0754618344637575,2.9935229417340175
1651103688,45321035.3995877949114,1440925141.9295010015168,0.0752283272265,2.98973719685304
1651190387,50176690.658255862228,1462303933.57632194224592,0.08419324580098,3.0670644371565395
1651276518,48709180.34503019428515,1418740207.11868945779918,0.08527161349485,3.104606410888275
