,Date,Timestamp,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound,Compound
,26/11/2019,1574726400,81362775.46456383,,81362775.46456383,,47912435.24222781,1976882.185590817,16908947.254698157,12630413.512147011,0,1062124.8948240804,871972.375075971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47912435.24222781,1976882.185590817,16908947.254698157,12630413.512147011,0,1062124.8948240804,871972.375075971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337896.6567917139,8241785.889061762,16751367.117763,12252636.039203757,1067910.919423051,5084672.565819265,126.54272054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337896.6567917139,8241785.889061762,16751367.117763,12252636.039203757,1067910.919423051,5084672.565819265,126.54272054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,27/11/2019,1574812800,83853524.1441013,,83853524.1441013,,50296291.741344176,2017270.1361832405,17187879.70606442,12380447.616863629,0,1065065.0044748376,906569.9391709978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50296291.741344176,2017270.1361832405,17187879.70606442,12380447.616863629,0,1065065.0044748376,906569.9391709978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342742.06838812586,8193164.202366428,17191802.181764,12354057.993706869,1067095.8348562776,5101913.901826349,127.37793422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342742.06838812586,8193164.202366428,17191802.181764,12354057.993706869,1067095.8348562776,5101913.901826349,127.37793422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,28/11/2019,1574899200,81921221.91473956,,81921221.91473956,,49348907.256229065,1945006.8165940735,16667647.67974173,12080455.723872771,0,993813.1076092481,885391.3306926789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49348907.256229065,1945006.8165940735,16667647.67974173,12080455.723872771,0,993813.1076092481,885391.3306926789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346188.62936689914,8192606.468025386,16675833.268979,12076514.581543716,1067906.1122128519,5136244.117963581,127.31538616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346188.62936689914,8192606.468025386,16675833.268979,12076514.581543716,1067906.1122128519,5136244.117963581,127.31538616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,29/11/2019,1574985600,85845207.84611072,,85845207.84611072,,52702837.22565828,2167524.1643078295,16898629.5945139,12185067.617786227,0,804218.3801239878,956626.8445732043,130304.01914728226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52702837.22565828,2167524.1643078295,16898629.5945139,12185067.617786227,0,804218.3801239878,956626.8445732043,130304.01914728226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349094.8468391447,8164466.804952831,16863354.303551,12178544.757919854,1067936.1122239735,3932441.237642955,128.37956083,132396.08661156797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349094.8468391447,8164466.804952831,16863354.303551,12178544.757919854,1067936.1122239735,3932441.237642955,128.37956083,132396.08661156797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30/11/2019,1575072000,88014709.09065196,,88014709.09065196,,54250428.6531015,2260639.517598801,16702944.0460577,12722788.467383688,0,829667.5147868036,968070.384619325,280170.5071041366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54250428.6531015,2260639.517598801,16702944.0460577,12722788.467383688,0,829667.5147868036,968070.384619325,280170.5071041366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352148.6103165424,8178266.345407556,16723627.015687,12707221.969570028,1069513.4597813324,3934003.7158224867,127.684545,288241.63915082935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352148.6103165424,8178266.345407556,16723627.015687,12707221.969570028,1069513.4597813324,3934003.7158224867,127.684545,288241.63915082935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01/12/2019,1575158400,87964657.4321262,,87964657.4321262,,53498358.68536027,2156864.3791159913,16980639.48782691,13288542.62671975,0,833192.8192459657,950343.4424904219,256715.99136688502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53498358.68536027,2156864.3791159913,16980639.48782691,13288542.62671975,0,833192.8192459657,950343.4424904219,256715.99136688502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348418.51884983643,8155883.753662768,17007968.864219,13327656.723425949,1072195.4070775758,4027334.336475748,122.88119837,267216.1429739429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348418.51884983643,8155883.753662768,17007968.864219,13327656.723425949,1072195.4070775758,4027334.336475748,122.88119837,267216.1429739429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,02/12/2019,1575244800,84897160.36857653,,84897160.36857653,,51419738.3439587,2051855.3747871886,17293756.66479302,11859996.692057617,0,790519.4428667405,901420.9642886408,579872.8858246224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51419738.3439587,2051855.3747871886,17293756.66479302,11859996.692057617,0,790519.4428667405,901420.9642886408,579872.8858246224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347891.8170067079,8155814.4487079615,17264739.619605,11882038.470484924,1074260.8063908454,4046910.097830477,122.90340748,605365.9037965932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347891.8170067079,8155814.4487079615,17264739.619605,11882038.470484924,1074260.8063908454,4046910.097830477,122.90340748,605365.9037965932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,03/12/2019,1575331200,84663275.17230251,,84663275.17230251,,51657722.17134902,2063812.0377604705,17069245.543851715,11756792.588410292,0,769289.9738158995,921547.7701046703,424865.0870104409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51657722.17134902,2063812.0377604705,17069245.543851715,11756792.588410292,0,769289.9738158995,921547.7701046703,424865.0870104409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347070.3874330029,8156778.218655971,17080874.201856,11789845.30106596,1088336.4191821963,4076378.383755102,126.72531854,452849.90113859274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347070.3874330029,8156778.218655971,17080874.201856,11789845.30106596,1088336.4191821963,4076378.383755102,126.72531854,452849.90113859274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,04/12/2019,1575417600,87519688.57712978,,87519688.57712978,,50921526.465992056,2015996.0101555444,17279263.58074367,14080701.009993754,0,790159.2721743791,941586.0941439385,1490456.1439264363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50921526.465992056,2015996.0101555444,17279263.58074367,14080701.009993754,0,790159.2721743791,941586.0941439385,1490456.1439264363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346203.5012178109,8155639.241175163,17301816.311061,14092047.773587264,1089108.3095435894,4104161.519445571,129.13591996,1536254.9146311535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346203.5012178109,8155639.241175163,17301816.311061,14092047.773587264,1089108.3095435894,4104161.519445571,129.13591996,1536254.9146311535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,05/12/2019,1575504000,86722734.03686084,,86722734.03686084,,50678406.638356805,1932903.1281762654,17532464.76174498,13541911.379228443,0,770495.9982201271,924187.5629882804,1342364.5681459298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50678406.638356805,1932903.1281762654,17532464.76174498,13541911.379228443,0,770495.9982201271,924187.5629882804,1342364.5681459298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347432.9518845286,8066281.908284422,17507747.355382,13519024.823301505,1076924.042748682,4099786.3302582502,128.05403607,1364282.677148842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347432.9518845286,8066281.908284422,17507747.355382,13519024.823301505,1076924.042748682,4099786.3302582502,128.05403607,1364282.677148842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,06/12/2019,1575590400,85860868.08872893,,85860868.08872893,,51133670.77786228,1781148.3985316746,17241766.007206496,12825042.564097488,0,753224.9884379858,929857.9966243084,1196157.3559686942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51133670.77786228,1781148.3985316746,17241766.007206496,12825042.564097488,0,753224.9884379858,929857.9966243084,1196157.3559686942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347972.36811265774,7605165.784906788,17208976.290565,12804321.541801294,1075255.7778311307,4125541.7300860295,126.12395607,1207027.106088727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347972.36811265774,7605165.784906788,17208976.290565,12804321.541801294,1075255.7778311307,4125541.7300860295,126.12395607,1207027.106088727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,07/12/2019,1575676800,85524401.7648212,,85524401.7648212,,51245079.53879282,1846824.8154866616,17193778.839477696,11782386.544668471,0,768488.2636057605,916918.8327229811,1770924.930066841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51245079.53879282,1846824.8154866616,17193778.839477696,11782386.544668471,0,768488.2636057605,916918.8327229811,1770924.930066841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349708.3233048124,7884465.258253666,17204921.219629,11842329.954825992,1075271.996605442,4117207.912156668,124.97147223,1839333.4839335757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349708.3233048124,7884465.258253666,17204921.219629,11842329.954825992,1075271.996605442,4117207.912156668,124.97147223,1839333.4839335757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,08/12/2019,1575763200,83517195.89478947,,83517195.89478947,,47238001.47705786,1874183.064551649,17974557.430261817,13467860.12412606,0,719872.7717392,941699.5797466713,1301021.447306204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47238001.47705786,1874183.064551649,17974557.430261817,13467860.12412606,0,719872.7717392,941699.5797466713,1301021.447306204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319658.4804481876,7835309.802645231,17993451.830824,13503199.67444999,1075269.2439909424,3785590.3809914477,125.31504126,1330801.3982723681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319658.4804481876,7835309.802645231,17993451.830824,13503199.67444999,1075269.2439909424,3785590.3809914477,125.31504126,1330801.3982723681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,09/12/2019,1575849600,82893364.43822736,,82893364.43822736,,47536991.22158984,1897188.1312827703,18263382.16000784,12259339.074886672,0,715345.9450474654,942615.788065997,1278502.1173467557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47536991.22158984,1897188.1312827703,18263382.16000784,12259339.074886672,0,715345.9450474654,942615.788065997,1278502.1173467557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320801.7824084203,8008638.859542797,18293982.326485,12237613.304877378,1075278.8880030138,3795200.052807105,125.78503095,1315606.0835477663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320801.7824084203,8008638.859542797,18293982.326485,12237613.304877378,1075278.8880030138,3795200.052807105,125.78503095,1315606.0835477663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10/12/2019,1575936000,89858787.67877075,,89858787.67877075,,49338748.78194945,1873153.4210659773,17809937.320572518,11329004.331679964,0,710891.1410447576,944280.0943156207,7852772.588142473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49338748.78194945,1873153.4210659773,17809937.320572518,11329004.331679964,0,710891.1410447576,944280.0943156207,7852772.588142473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330546.0536693828,7961557.286070677,17823226.778933,11313391.504810706,1075279.5780030137,3795546.7451049956,125.95059796,8035036.008081023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330546.0536693828,7961557.286070677,17823226.778933,11313391.504810706,1075279.5780030137,3795546.7451049956,125.95059796,8035036.008081023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11/12/2019,1576022400,85224603.58636966,,85224603.58636966,,47036362.71787153,1799739.5302575557,17611071.04878751,9928799.665929126,0,668093.4153711763,921958.4608603518,7258578.747292418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47036362.71787153,1799739.5302575557,17611071.04878751,9928799.665929126,0,668093.4153711763,921958.4608603518,7258578.747292418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319643.62750290515,7966450.087457375,17613339.114612,9931044.148679806,1078909.292216969,3717069.266844799,125.73852705,7430150.573253763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319643.62750290515,7966450.087457375,17613339.114612,9931044.148679806,1078909.292216969,3717069.266844799,125.73852705,7430150.573253763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12/12/2019,1576108800,84129894.52526061,,84129894.52526061,,46412041.77563926,1614002.2603861124,18139728.107459582,9575786.420971315,0,653577.0520635556,909883.116942068,6824875.791798725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46412041.77563926,1614002.2603861124,18139728.107459582,9575786.420971315,0,653577.0520635556,909883.116942068,6824875.791798725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318836.9849410106,7216903.773982499,18126518.410745,9609970.324664785,1078889.7207981523,3696564.7002429087,125.7164635,6978703.6826505745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318836.9849410106,7216903.773982499,18126518.410745,9609970.324664785,1078889.7207981523,3696564.7002429087,125.7164635,6978703.6826505745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13/12/2019,1576195200,85810188.09381804,,85810188.09381804,,48954525.38686254,1556989.278549514,18050115.390648693,9383226.681444326,0,643481.0681727766,923599.1404854832,6298251.147654705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48954525.38686254,1556989.278549514,18050115.390648693,9383226.681444326,0,643481.0681727766,923599.1404854832,6298251.147654705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340958.56527356314,7177590.706413828,18020724.655198,9367651.136482812,1081422.277319396,3695381.581722759,128.28645785,6291943.099563538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340958.56527356314,7177590.706413828,18020724.655198,9367651.136482812,1081422.277319396,3695381.581722759,128.28645785,6291943.099563538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14/12/2019,1576281600,86207655.73334834,,86207655.73334834,,49396008.00986942,1581478.2231702323,18132140.698327098,9153826.378762623,0,665749.4205221237,929400.3914913002,6349052.611205544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49396008.00986942,1581478.2231702323,18132140.698327098,9153826.378762623,0,665749.4205221237,929400.3914913002,6349052.611205544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342210.6766061037,7210274.445838774,18106618.626609,9134793.037556205,1081716.030847162,3693426.077334977,128.64756524,6351239.030613187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342210.6766061037,7210274.445838774,18106618.626609,9134793.037556205,1081716.030847162,3693426.077334977,128.64756524,6351239.030613187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15/12/2019,1576368000,85935240.7337467,,85935240.7337467,,49605064.632047676,1399142.4787966,18301720.401640702,8755460.198209882,0,688675.6819214483,924374.0174816792,6260803.323648701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49605064.632047676,1399142.4787966,18301720.401640702,8755460.198209882,0,688675.6819214483,924374.0174816792,6260803.323648701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347490.84548266744,6405904.300870649,18297685.382219,8782030.078165988,1081876.2255069215,3699872.063370835,128.77880563,6283609.516724301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347490.84548266744,6405904.300870649,18297685.382219,8782030.078165988,1081876.2255069215,3699872.063370835,128.77880563,6283609.516724301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16/12/2019,1576454400,85086468.66091694,,85086468.66091694,,49457524.81336494,1337952.2753304483,18175153.577699684,8504896.91173598,0,703804.869228798,923094.7194824042,5984041.494074691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49457524.81336494,1337952.2753304483,18175153.577699684,8504896.91173598,0,703804.869228798,923094.7194824042,5984041.494074691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347521.917682494,6470154.119330327,18173580.08626,8541730.155802365,1082065.4202659414,3909307.200498057,129.69619418,6004024.230266816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347521.917682494,6470154.119330327,18173580.08626,8541730.155802365,1082065.4202659414,3909307.200498057,129.69619418,6004024.230266816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17/12/2019,1576540800,84296383.81772989,,84296383.81772989,,48313535.27298892,1317709.531794643,19065735.546986386,8169768.375002272,0,716650.2790217114,907931.9571338752,5805052.8548020935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48313535.27298892,1317709.531794643,19065735.546986386,8169768.375002272,0,716650.2790217114,907931.9571338752,5805052.8548020935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343077.2956668819,6468112.119330327,19052479.624515,8211189.539294323,1082092.1253918565,3996265.781405425,128.9048653,5806674.511596928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343077.2956668819,6468112.119330327,19052479.624515,8211189.539294323,1082092.1253918565,3996265.781405425,128.9048653,5806674.511596928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18/12/2019,1576627200,81650691.36540551,,81650691.36540551,,45679826.98370217,1261047.5728527193,19372343.7570291,7962968.719529071,0,686239.6282918169,890476.3115239412,5797788.392476689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45679826.98370217,1261047.5728527193,19372343.7570291,7962968.719529071,0,686239.6282918169,890476.3115239412,5797788.392476689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346553.23251368105,6575119.563361244,19343153.50553,7958538.5704791555,1082180.9944148567,4004736.8836296494,128.78660893,5794277.92074444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346553.23251368105,6575119.563361244,19343153.50553,7958538.5704791555,1082180.9944148567,4004736.8836296494,128.78660893,5794277.92074444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19/12/2019,1576713600,77311691.87014842,,77311691.87014842,,43162899.05045443,1195220.3253810778,18582707.74015699,7728936.144772097,0,629259.6904125832,903667.0524185459,5109001.866552698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43162899.05045443,1195220.3253810778,18582707.74015699,7728936.144772097,0,629259.6904125832,903667.0524185459,5109001.866552698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349251.7923526225,6566805.380801909,18565999.866597,7694148.643125692,1518121.214493309,4006333.572906836,135.76471138,5079061.208805882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349251.7923526225,6566805.380801909,18565999.866597,7694148.643125692,1518121.214493309,4006333.572906836,135.76471138,5079061.208805882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20/12/2019,1576800000,79166057.5102681,,79166057.5102681,,44776356.59972521,1216858.871601656,19176564.748354338,7346862.667158378,0,661051.2767398568,927547.5406928023,5060815.805995861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44776356.59972521,1216858.871601656,19176564.748354338,7346862.667158378,0,661051.2767398568,927547.5406928023,5060815.805995861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350416.6128032922,6523868.050856941,19139510.874629,7358511.7568740975,1523021.0244927092,4056533.557859318,130.99572931,5076885.505816685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350416.6128032922,6523868.050856941,19139510.874629,7358511.7568740975,1523021.0244927092,4056533.557859318,130.99572931,5076885.505816685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21/12/2019,1576886400,80710369.68337527,,80710369.68337527,,44582583.02337653,1242234.6547956176,19061594.62414825,6883273.313360903,0,682748.3049955042,934380.1171807979,7323555.645517672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44582583.02337653,1242234.6547956176,19061594.62414825,6883273.313360903,0,682748.3049955042,934380.1171807979,7323555.645517672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350932.5358616603,6545906.112324335,19026061.19017,6908001.618479189,1523030.3255758192,4062949.1835913053,130.9669744,7352532.0591278365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350932.5358616603,6545906.112324335,19026061.19017,6908001.618479189,1523030.3255758192,4062949.1835913053,130.9669744,7352532.0591278365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22/12/2019,1576972800,80878294.04022096,,80878294.04022096,,45072960.2433006,1345168.7230528316,18749569.430772953,6529840.866244103,0,696777.9409951994,923762.0350447501,7560214.800810523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45072960.2433006,1345168.7230528316,18749569.430772953,6529840.866244103,0,696777.9409951994,923762.0350447501,7560214.800810523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354576.9874786822,7045836.357148937,18725408.636995,6570174.949882493,1522988.5510152748,4056928.2933651633,129.97683145,7554052.0262845075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354576.9874786822,7045836.357148937,18725408.636995,6570174.949882493,1522988.5510152748,4056928.2933651633,129.97683145,7554052.0262845075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23/12/2019,1577059200,81399928.1101271,,81399928.1101271,,45941004.139838025,1334715.0431840755,18943369.439668056,6257174.930177006,0,689906.6077332764,925882.1885282209,7307875.760998445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45941004.139838025,1334715.0431840755,18943369.439668056,6257174.930177006,0,689906.6077332764,925882.1885282209,7307875.760998445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355378.98007779755,7072030.7820628695,18949972.073728,6281068.978331562,1522958.2018152748,4056314.7451436254,128.99820242,7594940.021376752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355378.98007779755,7072030.7820628695,18949972.073728,6281068.978331562,1522958.2018152748,4056314.7451436254,128.99820242,7594940.021376752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,24/12/2019,1577145600,83267949.58789472,,83267949.58789472,,47230379.34242668,1349177.258024032,19150037.833150852,6157510.976601216,0,696303.5220295107,969115.4162211459,7715425.239441296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47230379.34242668,1349177.258024032,19150037.833150852,6157510.976601216,0,696303.5220295107,969115.4162211459,7715425.239441296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355695.0616813678,7074489.591742335,19165919.608891,6210635.37994152,1522456.0134152744,4060221.1083723586,128.98992605,7868611.0001807185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355695.0616813678,7074489.591742335,19165919.608891,6210635.37994152,1522456.0134152744,4060221.1083723586,128.98992605,7868611.0001807185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,25/12/2019,1577232000,81261048.50173081,,81261048.50173081,,45569935.79699184,1096820.4380277095,19068982.62523787,6005794.237489978,0,673880.7855828769,988919.3365835462,7856715.281817002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45569935.79699184,1096820.4380277095,19068982.62523787,6005794.237489978,0,673880.7855828769,988919.3365835462,7856715.281817002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354151.9876979569,5924342.256537334,19047154.683543,6054835.461473855,1521202.1656127018,4058264.567430966,134.43324624,7940005.878505579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354151.9876979569,5924342.256537334,19047154.683543,6054835.461473855,1521202.1656127018,4058264.567430966,134.43324624,7940005.878505579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,26/12/2019,1577318400,80226799.40674704,,80226799.40674704,,44299000.80618143,1088043.695072335,19523017.044181354,5794995.376167751,0,665556.4376792699,967698.3915247979,7888487.655940109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44299000.80618143,1088043.695072335,19523017.044181354,5794995.376167751,0,665556.4376792699,967698.3915247979,7888487.655940109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354665.3980821931,5952628.797412701,19482600.869862,5806074.888737165,1521234.7995302167,4059795.992681165,134.84951647,8146514.948125964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354665.3980821931,5952628.797412701,19482600.869862,5806074.888737165,1521234.7995302167,4059795.992681165,134.84951647,8146514.948125964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,27/12/2019,1577404800,83365711.1499968,,83365711.1499968,,47281904.75999031,1081126.993928027,19318502.749775365,5540079.043829244,0,656968.3238719729,972573.1314348975,8514556.14716698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47281904.75999031,1081126.993928027,19318502.749775365,5540079.043829244,0,656968.3238719729,972573.1314348975,8514556.14716698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377216.36320631334,5952032.094770167,19291007.358247,5539124.951995269,1521289.3138699548,4060504.350119382,134.84951647,8772221.878612245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377216.36320631334,5952032.094770167,19291007.358247,5539124.951995269,1521289.3138699548,4060504.350119382,134.84951647,8772221.878612245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,28/12/2019,1577491200,80192130.66147655,,80192130.66147655,,44410325.21898541,1079502.9474257014,19066939.5275611,4842739.32610748,0,677834.410914473,969817.6261366389,9144971.604345731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44410325.21898541,1079502.9474257014,19066939.5275611,4842739.32610748,0,677834.410914473,969817.6261366389,9144971.604345731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355344.48704803665,5993902.351864559,19019995.125073,4849125.296535395,1521289.3138699767,4101110.351944826,135.21429491,9392632.309568983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355344.48704803665,5993902.351864559,19019995.125073,4849125.296535395,1521289.3138699767,4101110.351944826,135.21429491,9392632.309568983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
