timestamp,totalBorrowBalanceUSD,totalValueLockedUSD,totalDepositBalanceUSD
1582934350,45715123.41008048785406896229876015,204726920.711287925597454357096988,204726920.711287925597454357096988
1583020775,45685919.67269560573356714333299612,199873862.1394225614132187532451972,199873862.1394225614132187532451972
1583107143,46533866.45583112005603563041460224,201977532.4260748505757895472542973,201977532.4260748505757895472542973
1583193585,45564289.51730135270286172880832225,208464229.7741320664993845918791327,208464229.7741320664993845918791327
1583279992,45772425.76567860640674946297331981,204278461.0624291980873810094453795,204278461.0624291980873810094453795
1583366221,45998305.68505971009611576488335638,205316316.9841998747535923873467591,205316316.9841998747535923873467591
1583452791,46274347.9679107451282320441660298,206781209.4640755819108048651297592,206781209.4640755819108048651297592
1583539188,42791961.14261785120016162725015586,203415763.70460614855031206451882,203415763.70460614855031206451882
1583625555,42795720.37295108450126976930454549,200757549.9996136366711982941510549,200757549.9996136366711982941510549
1583711982,41718577.27039242793176742350610323,176667971.3722970962112212860597024,176667971.3722970962112212860597024
1583798376,39746853.19129446449475012659793537,169215818.5265084622019510786136197,169215818.5265084622019510786136197
1583884763,35925665.72525099132125496295377977,155397180.8579015739417458908263996,155397180.8579015739417458908263996
1583971142,35725847.59346315560239243337921335,149486063.8913398949138501887767032,149486063.8913398949138501887767032
1584057599,32491768.4848685854342546891736779,107638711.7159594001026152919076751,107638711.7159594001026152919076751
1584143998,30944357.41882834616943927427037321,122377724.6344660147815140544532015,122377724.6344660147815140544532015
1584230334,29611149.15203143864413555500224939,113337240.4718465220942596316850504,113337240.4718465220942596316850504
1584316799,25930491.85459361159852541224735995,101157858.9504037712475357653056455,101157858.9504037712475357653056455
1584403095,23727582.8083521798393158807628581,92744730.04294917414176480480963312,92744730.04294917414176480480963312
1584489433,22299091.87812002766569646037472967,94974955.25636505709083723299755488,94974955.25636505709083723299755488
1584575911,22589218.71849948770458238990266199,95787468.20783838168462955311011629,95787468.20783838168462955311011629
1584662363,23489073.19691551732466740405156948,104817759.1207468044241864210823119,104817759.1207468044241864210823119
1584748793,23471431.93874098802701901514999478,102619843.0556999472826275206323001,102619843.0556999472826275206323001
1584835145,23223071.27662656227985273644028034,102815306.4307617007656480864381367,102815306.4307617007656480864381367
1584921590,22467842.29530040751268104353964657,97713832.8486092497092108512723535,97713832.8486092497092108512723535
1585007980,20917504.1564981412607570939061932,100608769.8038949892501415487044096,100608769.8038949892501415487044096
1585094360,21356309.20907503463118655362756676,102596368.1546400274292705732723453,102596368.1546400274292705732723453
1585180774,21578676.64345486327468945079803811,103035066.1866132576714264726978755,103035066.1866132576714264726978755
1585267127,22318594.53187811485187670801889757,112771759.580663184298058836953282,112771759.580663184298058836953282
1585353596,22609235.89099222224312355989398745,110949584.9303561642095531991713538,110949584.9303561642095531991713538
1585439819,22747091.82049919696410136581087459,111613718.1144749882729141397788192,111613718.1144749882729141397788192
1585526107,22842098.94261662696445157273369022,109615219.7093050750769581009076128,109615219.7093050750769581009076128
1585612614,22449397.57661407593445695498459315,112240605.1365419329053471918397497,112240605.1365419329053471918397497
1585699175,22288558.92412382456360110241524492,111193206.1011843104620859549372389,111193206.1011843104620859549372389
1585785588,21910188.86398913315405629747194746,112614355.4241589872104019927381139,112614355.4241589872104019927381139
1585871985,22465506.98211077014359104655063738,113762625.2661765865193044062381024,113762625.2661765865193044062381024
1585958384,21814867.82174433295618176635895554,113570297.9189389413355520942308942,113570297.9189389413355520942308942
1586044344,21484487.98711231122116105283469864,113712314.9601247082428127518441038,113712314.9601247082428127518441038
1586131024,21425515.12504573139645855491584649,114479928.3495231402076322423428676,114479928.3495231402076322423428676
1586217551,22027772.08234084618623111419419949,120787877.9347794942826226015598851,120787877.9347794942826226015598851
1586303989,27628924.47284432129314853527368323,126050832.5807836946994934490768384,126050832.5807836946994934490768384
1586390382,27958724.0050529870881321924825831,127655546.9236122341301012413570913,127655546.9236122341301012413570913
1586476634,28300352.59298525505133150946573135,127210957.6186356886772389869049225,127210957.6186356886772389869049225
1586563186,27962323.59412271327348691437980622,121487281.4712884588243236770001695,121487281.4712884588243236770001695
1586649032,28030331.93296930777380472304619098,120996199.5526920316496549839651872,120996199.5526920316496549839651872
1586735976,27843167.90148702575602508299323054,121000914.1474740889598194137184974,121000914.1474740889598194137184974
1586822209,27453044.75805448534054755485113712,120909329.6662393884264588908629006,120909329.6662393884264588908629006
1586908769,27638876.91794598985800170779967439,121120887.7685613967950180664513633,121120887.7685613967950180664513633
1586995193,27808861.19598910022945533261776224,119122312.3140466763585296788684781,119122312.3140466763585296788684781
1587081386,28157265.41170140494479651292363765,123352656.2573868778637638552942185,123352656.2573868778637638552942185
1587167919,28724855.30851407138828358350532766,124175147.5746842881592532743990585,124175147.5746842881592532743990585
1587254357,29298772.50090003220256056274844321,127912471.3596817682919000278970517,127912471.3596817682919000278970517
1587340474,28099014.35543569343008481303451148,120729873.6496820968707286934458089,120729873.6496820968707286934458089
1587426943,26944459.94312525442239327385315335,112832967.1724238845792549413207203,112832967.1724238845792549413207203
1587513581,26831228.73105643501964732807783036,112938913.4447384303622782222353271,112938913.4447384303622782222353271
1587599837,26830757.20535740423210702828322899,116479565.752612689142722781307639,116479565.752612689142722781307639
1587686314,25625846.00695208394947854814431809,113232840.3674895658398049778494005,113232840.3674895658398049778494005
1587772763,25428926.29153763865764842473410678,114451153.8921594997831629894879839,114451153.8921594997831629894879839
1587858963,25685876.96360611478901410990541496,115843942.2940542035028489371176779,115843942.2940542035028489371176779
1587945549,25666440.63907575554746506428363442,117558647.7814093960672928502790388,117558647.7814093960672928502790388
1588031960,25805373.29017940522627325603454954,118532200.5194486333256912098712281,118532200.5194486333256912098712281
1588118366,25931496.08796153467371094134405843,119733802.2369925335648219745116137,119733802.2369925335648219745116137
1588204762,25445064.81763908110926869497437452,122831439.5129025572169752760984939,122831439.5129025572169752760984939
1588291130,25757654.17496433561574014019596548,123387687.0971461725203328671958379,123387687.0971461725203328671958379
1588377551,26859871.60666673124114909663340222,129159099.7670440565682969559694466,129159099.7670440565682969559694466
1588463803,20571452.99437539517074886938112912,120990525.1100210541764253147246291,120990525.1100210541764253147246291
1588550316,20490853.90449998071065275175508703,119808810.3781151193617222975081798,119808810.3781151193617222975081798
1588636502,18897318.55299359006058254731192509,116408485.845455071901279648527716,116408485.845455071901279648527716
1588722759,18610231.83337472304856925740146274,115314005.7005830715521279856019768,115314005.7005830715521279856019768
1588809350,19645346.51690716400198296240872978,116069303.0855577305134383486401205,116069303.0855577305134383486401205
1588895970,18859819.92708105572555797627051372,116519917.1187287335989541775153129,116519917.1187287335989541775153129
1588982287,18973984.8306958648745556664218597,118766644.8192448426867613455841283,118766644.8192448426867613455841283
1589068795,19398488.56324212838286623570633472,119656202.1627180005317515952270644,119656202.1627180005317515952270644
1589155196,18937590.4196519680743205473453657,114527879.5937474184987935012608874,114527879.5937474184987935012608874
1589241436,18832893.92312406075177600029144026,115664630.5952826658837272161882598,115664630.5952826658837272161882598
1589327710,18307519.53874998860645762635659304,115863461.0535658570780973558418307,115863461.0535658570780973558418307
1589414309,18407102.36919338765994089769956271,121975155.5220839154129796177338632,121975155.5220839154129796177338632
1589500747,18317627.79545608625861629568841509,119649466.3653523887108587351317486,119649466.3653523887108587351317486
1589587011,18778239.85385367980097180153914177,117631142.8342300117246137020307051,117631142.8342300117246137020307051
1589673595,18925273.07015507610208257077350162,122862844.2413107132575353312740932,122862844.2413107132575353312740932
1589759858,19021829.35133826170528630772776816,124861062.2011120430057950525728378,124861062.2011120430057950525728378
1589846381,19605889.48930159918405875186983047,124624937.4528968489636596204265647,124624937.4528968489636596204265647
1589932671,19550287.32102756790979576695397878,124321987.1522406432993938531737548,124321987.1522406432993938531737548
1590019029,19502475.75675294697477318326660141,122723548.8494362342557558340036752,122723548.8494362342557558340036752
1590105562,19489075.45397619381695007728275952,123058086.1557538330878447321122039,123058086.1557538330878447321122039
1590191729,16936233.67879270330661508154331187,120223884.4592551179726312316604186,120223884.4592551179726312316604186
1590278297,16769910.69702676668822901576604466,117869822.5654111202154123952364429,117869822.5654111202154123952364429
1590364707,16902435.45488969330263427754863905,110625632.4921965939966759578478457,110625632.4921965939966759578478457
1590451086,17103394.08193547760868517422616763,111753279.648737726454438159994411,111753279.648737726454438159994411
1590537585,16631391.91953940067121426303257647,113672233.188132740467074921579734,113672233.188132740467074921579734
1590623887,17100270.78356326543375107428004528,115031997.9233827533861984321596849,115031997.9233827533861984321596849
1590710354,17337862.85126343538354062165363927,115651114.8972196735783975316531019,115651114.8972196735783975316531019
1590796745,18034268.16032963286176459759493618,114214984.5631852927390839431775828,114214984.5631852927390839431775828
1590883116,18450600.47723163234914526199918255,122608015.843454384339152815987897,122608015.843454384339152815987897
1590969312,19482513.38656379837302874966127505,119406930.7688111275575727934417985,119406930.7688111275575727934417985
1591055999,19299758.08269501888445344373571388,125461857.6764467751429220680350516,125461857.6764467751429220680350516
1591142279,20314528.16730001519172036223847911,120771315.8902141129311424745117836,120771315.8902141129311424745117836
1591228699,20197745.07121768914832769072532528,134182546.9852656088486073282617847,134182546.9852656088486073282617847
1591315115,19343502.5542128727620328031238772,133566025.4587439572835956982282217,133566025.4587439572835956982282217
1591401425,19129881.73039307180219222132742781,132669049.0883108943818300942523515,132669049.0883108943818300942523515
1591487844,19256764.61734469263938930200898818,133544935.8694936920533602284026203,133544935.8694936920533602284026203
1591574357,19147991.80023241478004781986210827,134522347.0034043451705369681895167,134522347.0034043451705369681895167
1591660790,18918036.62282212490865551793711386,126067836.3308784821014762502723451,126067836.3308784821014762502723451
1591747136,18753861.59920853783267782730249814,124027716.482848374666253342582426,124027716.482848374666253342582426
1591832580,19280293.70319487643939530920598047,110314523.6015873790604337819976701,110314523.6015873790604337819976701
1591919949,18734235.68137175994101517977619546,107780705.5502876098081162638396391,107780705.5502876098081162638396391
1592006347,18959589.01293534472666983524053576,113642082.4581501138924773044066094,113642082.4581501138924773044066094
1592092531,22306686.45916314322320368395901191,113016631.4388839920088513374160131,113016631.4388839920088513374160131
1592179146,27470914.47703603360326613509967172,124801777.8389150546991638648955869,124801777.8389150546991638648955869
1592265588,36545530.50552992238333074540322137,157362337.3376964490127694605236524,157362337.3376964490127694605236524
1592351968,65934064.88168891795694602312187371,256748478.3335433092291087527366638,256748478.3335433092291087527366638
1592438382,90631990.18666901955022703922288047,329716694.510733634104226422648521,329716694.510733634104226422648521
1592524762,141259832.6601996074142714305699112,483245652.4293365698839824432012119,483245652.4293365698839824432012119
1592611171,185062317.2261994050933570300261127,616398482.607562033452017230503635,616398482.607562033452017230503635
1592697568,233544671.3721710359258507137563633,742707006.2581556936751517258779933,742707006.2581556936751517258779933
1592783997,316144960.5688037077372482260728302,926589933.3431049308850613926812762,926589933.3431049308850613926812762
1592870379,324976378.8687256333472258540100064,902366910.6861092791689174480356233,902366910.6861092791689174480356233
1592956781,350154728.7451695355585177369207408,940367856.8790385260244132329928178,940367856.8790385260244132329928178
1593043120,318933445.1656951470704420534522174,876386059.9138317112471806917547357,876386059.9138317112471806917547357
1593129550,352882103.6472610365780316373024808,961645840.7514643242531448782209919,961645840.7514643242531448782209919
1593215998,364400223.3139083954000743782573713,986037811.3870371211553889082457586,986037811.3870371211553889082457586
1593302394,347933853.8981223510112078569700356,973176306.0412606832113865588229905,973176306.0412606832113865588229905
1593388783,373790358.4162831918139420930030443,1004312445.303383823603150632452292,1004312445.303383823603150632452292
1593475171,389673808.094450193011231886093291,1022252028.527781057164388400521633,1022252028.527781057164388400521633
1593561285,370637391.8983523856856002659352555,970868007.8232198954650551298432003,970868007.8232198954650551298432003
1593647996,397612348.9097482355145574200392142,1018039173.762708072365619222413858,1018039173.762708072365619222413858
1593734399,658480406.6949995188973761115440075,1265912228.105874684205227929543701,1265912228.105874684205227929543701
1593820797,740294668.2930800994085235431258396,1361836665.426948364671857777514443,1361836665.426948364671857777514443
1593907193,770747334.1318536083820405280433385,1397051266.330772712854632856697498,1397051266.330772712854632856697498
1593993584,786065809.8601938662903184984393351,1421439180.341401746647490905878143,1421439180.341401746647490905878143
1594079997,831042226.9837333027312731197973629,1498829850.228877210740954188104136,1498829850.228877210740954188104136
1594166357,819412374.3995335278342841578098782,1472424831.760885850480416495675451,1472424831.760885850480416495675451
1594252783,859551036.6863192801189416413319178,1526334320.717923847077720607012191,1526334320.717923847077720607012191
1594339182,916789127.5415907682129520478931495,1574325870.366821678988182656753534,1574325870.366821678988182656753534
1594425555,934877024.4144085424966944813001028,1612696937.066220425449519196723475,1612696937.066220425449519196723475
1594511984,972503424.8380875480457805656692568,1661224504.893730311423278317182559,1661224504.893730311423278317182559
1594598324,997308445.6503078420601014172912571,1696666194.763868975423624492115026,1696666194.763868975423624492115026
1594684790,991704374.8083844555583625586761118,1682053444.550478169205125743399567,1682053444.550478169205125743399567
1594771197,1011689181.118954489260748868902812,1717188785.189194940375971864353153,1717188785.189194940375971864353153
1594857573,1013668100.746653480116865321948718,1710058871.059846338339181589624005,1710058871.059846338339181589624005
1594943964,1023517327.160501489081231866303912,1721887222.589750644935592484289178,1721887222.589750644935592484289178
1595030342,1010014651.651688846936353025642985,1707874755.549373382205274400571947,1707874755.549373382205274400571947
1595116793,954868639.0290993583505180603352918,1633049796.670651783997100693285618,1633049796.670651783997100693285618
1595203162,875828848.5179673132545002861564706,1514654329.395185403283935177968455,1514654329.395185403283935177968455
1595289577,727656817.5577718760742499331191733,1304510807.756257286160572385949218,1304510807.756257286160572385949218
1595375986,719004293.9885037804320168052810527,1291491669.978387839678502040200659,1291491669.978387839678502040200659
1595462365,702891847.1457841586492816768034981,1279188841.871269715009099703637424,1279188841.871269715009099703637424
1595548778,659608978.7462466563942810576354242,1203636555.946057706988105072559044,1203636555.946057706988105072559044
1595635194,713911047.8675443234262228033227013,1298602819.474459858146126324104934,1298602819.474459858146126324104934
1595721589,624797979.3842968494423737738313767,1214502244.137863288999528170982237,1214502244.137863288999528170982237
1595807987,1004917944.268298175139182971514834,1732584892.203570261358347685347267,1732584892.203570261358347685347267
1595894345,1076347976.30666375614305152649686,1856566558.665667328279660238179508,1856566558.665667328279660238179508
1595980740,1173089855.1592965678791112715754,1973305979.553097121307373029442821,1973305979.553097121307373029442821
1596067159,1092823459.782600784939881958870303,1868511215.463587038934145654081994,1868511215.463587038934145654081994
1596153533,928626518.5358228982107950590356108,1668033329.078382574010684366095422,1668033329.078382574010684366095422
1596239942,871138081.9193894106892913598561083,1563299455.272562311786893671846947,1563299455.272562311786893671846947
1596326376,921329356.7395107437765941015712736,1683414942.596316546234509000134327,1683414942.596316546234509000134327
1596412759,961777620.1093311315086276732123765,1713702035.230056605918002658311605,1713702035.230056605918002658311605
1596499150,1002200881.796404985506348835265012,1811498022.543082179029977448043705,1811498022.543082179029977448043705
1596585551,1029102282.849914991104758077414611,1851744816.096242091974451055074881,1851744816.096242091974451055074881
1596671997,1025805936.639163201635494477262187,1846462797.340377593933119978311859,1846462797.340377593933119978311859
1596758397,1053784091.492181891109414804759788,1854762385.962305872410961682131336,1854762385.962305872410961682131336
1596844783,1004080610.067074921565624364345334,1780425664.85952023861673856447422,1780425664.85952023861673856447422
1596931189,1037747973.016412874819783415294882,1851987858.440270556329041955973047,1851987858.440270556329041955973047
1597017566,1030276238.824067336488316338638623,1839944955.273060004105046715736356,1839944955.273060004105046715736356
1597103991,1109636784.351922553634667598267747,1963176836.857266673504097127371173,1963176836.857266673504097127371173
1597190314,1176355848.835853271064530523406718,2018682381.464632109763094785283972,2018682381.464632109763094785283972
1597276778,1225495237.501026905555284093279192,2055748460.371203385301981430280123,2055748460.371203385301981430280123
1597363186,1264109987.571467920723904048146751,2178587476.288499387851179445204013,2178587476.288499387851179445204013
1597449593,884074064.6514480544957079861834968,1677781822.256336092106679627133237,1677781822.256336092106679627133237
1597535962,897462152.6084670818321701048117448,1642003683.556394522473483833537715,1642003683.556394522473483833537715
1597622325,920438543.1463636988803521048823813,1687363173.743599308623062156987889,1687363173.743599308623062156987889
1597708684,913719468.9353465288928425836421054,1659897509.835742461102898885142184,1659897509.835742461102898885142184
1597795152,914043335.803500571516542819618433,1642709326.334048290413065546386848,1642709326.334048290413065546386848
1597881446,914676103.580899073117726515967489,1634100528.17717360608934327017994,1634100528.17717360608934327017994
1597967992,935916414.558807615643792935846794,1733062688.107957983424165573322562,1733062688.107957983424165573322562
1598054357,945592766.144070360643203162972833,1728294708.941615642676326608965352,1728294708.941615642676326608965352
1598140739,955218402.82927531414585629407932,1757995830.764985866850339264810881,1757995830.764985866850339264810881
1598227197,951723576.429789000843404280440157,1743070071.035024131156650927667516,1743070071.035024131156650927667516
1598313544,986125029.277812491280666590808647,1804528472.875670167824384579544056,1804528472.875670167824384579544056
1598399951,958960780.831294375055094006102149,1743181378.930824270471849614885486,1743181378.930824270471849614885486
1598486364,963985898.744221901054496482932821,1762676722.275757811992524311270798,1762676722.275757811992524311270798
1598572700,964419942.586017563611458043552354,1718298166.321867614641213517381097,1718298166.321867614641213517381097
1598659156,976968388.522294086996554927634824,1774657719.293440049822760851803085,1774657719.293440049822760851803085
1598745534,934674916.870138062735446539401324,1723003335.877864956327049490005287,1723003335.877864956327049490005287
1598831867,891984471.752324059462574760030731,1675971421.501932474132407387108994,1675971421.501932474132407387108994
1598918366,891176795.84601535799293348638703,1672757431.269187196477830769095794,1672757431.269187196477830769095794
1599004702,896904587.027785395234045285498724,1691853792.630872339565475937098868,1691853792.630872339565475937098868
1599091160,858879938.847106901521661429602456,1597788387.800588931990457534582821,1597788387.800588931990457534582821
1599177492,744741257.524765302886037086211831,1407890829.532299825632586895692315,1407890829.532299825632586895692315
1599263874,729621485.65243107643998556973394,1381346049.976152853277248298237494,1381346049.976152853277248298237494
1599350397,691053472.764020264823826447923355,1312640076.293253280564550539960773,1312640076.293253280564550539960773
1599436769,679238018.209768810330311252000455,1296594998.548379467885281499333768,1296594998.548379467885281499333768
1599523154,693151489.541597095894377858386082,1310180978.364587147875012202278872,1310180978.364587147875012202278872
1599609177,667844782.000918887487264649551177,1262453774.800016037321515143398058,1262453774.800016037321515143398058
1599695849,681552447.720932531417241582386658,1289048677.649018424159402813060784,1289048677.649018424159402813060784
1599782379,706350593.420328470514072775342638,1327664918.772587594689565244868498,1327664918.772587594689565244868498
1599868777,713580904.4693613092267108303273,1347642817.052820222306615440342207,1347642817.052820222306615440342207
1599955064,721542152.066898116362708266447755,1372753768.06974901095584242410074,1372753768.06974901095584242410074
1600041493,721649174.697110065174796580995487,1370089286.95563765596914057391566,1370089286.95563765596914057391566
1600127815,767634808.939261076461647526495286,1443913115.003562574077354893258527,1443913115.003562574077354893258527
1600214327,774645677.149663882061167641086972,1452714159.86288723141754377954325,1452714159.86288723141754377954325
1600300768,750763283.918663607964705512002312,1419477569.560041404702286416677921,1419477569.560041404702286416677921
1600387197,752698184.395529633796472402746704,1414153735.567750685207301023780511,1414153735.567750685207301023780511
1600473437,785923486.608590484845740115593712,1475506696.430075974314314310651769,1475506696.430075974314314310651769
1600559988,840656215.307528231163142984426093,1546129169.629805977249036076491051,1546129169.629805977249036076491051
1600646398,884117692.196111739326334082313266,1601355963.41992832937010237944426,1601355963.41992832937010237944426
1600732687,925296554.733879377917234103397225,1629248740.702389442138529607223242,1629248740.702389442138529607223242
1600819171,969741489.909163950099678561247528,1691394077.139222225942653954978105,1691394077.139222225942653954978105
1600905599,1000316618.854979663633162914548628,1710386812.62610520268541728134639,1710386812.62610520268541728134639
1600991980,1047476222.90622138812736206964262,1802791828.712219555826621928144558,1802791828.712219555826621928144558
1601078346,1062922270.850822767171884825644774,1881766467.672739991849049873784673,1881766467.672739991849049873784673
1601164732,1053764840.402826766651314073208356,1864420788.381069660250976619780172,1864420788.381069660250976619780172
1601251100,1065351234.134296313420990367541264,1933806526.493623248051977889075211,1933806526.493623248051977889075211
1601337343,1066187840.090096843657338730527918,1887273492.980369837377190761223594,1887273492.980369837377190761223594
1601423946,1078018215.493718983864016068016586,1910074986.280932158693403252866292,1910074986.280932158693403252866292
1601510375,1073640025.362133452331382622384425,1894634984.398173400831223099050956,1894634984.398173400831223099050956
1601596751,1027743839.293874749454713550241769,1818974256.142289900603718246833184,1818974256.142289900603718246833184
1601683166,1023401168.884536453427335718355451,1791784858.354870062641167484240502,1791784858.354870062641167484240502
1601769506,1029613168.356228721180961703614955,1808391105.870215062091522913514956,1808391105.870215062091522913514956
1601855809,1041551765.671020726133893873630811,1826598993.439954033626337045009625,1826598993.439954033626337045009625
1601942277,1050698735.842337653355389583955984,1821469011.76715429609256632735864,1821469011.76715429609256632735864
1602028791,1085135758.190751487513580045681427,1860782525.091355479316572743827428,1860782525.091355479316572743827428
1602115110,1095037215.993608453650166493196685,1880045544.001179218507902145183708,1880045544.001179218507902145183708
1602201527,1100310350.483613000208200285846256,1931376787.747110407865702207521015,1931376787.747110407865702207521015
1602287955,1107204012.484411663970750351103216,1941627492.291158785004557633184371,1941627492.291158785004557633184371
1602374378,1111727700.476055322415071549494203,1955637766.220162093507382067176782,1955637766.220162093507382067176782
1602460734,1139154769.554678332633298264471863,1984249766.663224983977519837868186,1984249766.663224983977519837868186
1602547053,1150458871.433069640044267148776469,2018461203.434739199827015238752235,2018461203.434739199827015238752235
1602633575,1147910711.169490676793552858968466,2021882196.475416206349393128526427,2021882196.475416206349393128526427
1602719932,1146420287.465041089185245613368779,2023133918.248612164496110296004634,2023133918.248612164496110296004634
1602806364,1159243491.095572767423101938942972,2049109764.607087318869373302791804,2049109764.607087318869373302791804
1602892785,1148750815.890698267765240891898816,2020868916.644377768060145959290046,2020868916.644377768060145959290046
1602979127,1139071102.502996465043038103527609,2007650688.883658373957561748687058,2007650688.883658373957561748687058
1603065586,1155028777.834167762249732517794541,2040881833.775766175577640064255626,2040881833.775766175577640064255626
1603151989,1157362300.430074049668009342037593,2087859576.700391093101030096962287,2087859576.700391093101030096962287
1603238349,1168453357.240874161475299157344527,2102641025.950076730447817011086776,2102641025.950076730447817011086776
1603324795,1222139175.566014879842529327260468,2199281523.414895420794719458382922,2199281523.414895420794719458382922
1603411196,1291990687.29417444322220855443556,2326703255.035361208542685772364119,2326703255.035361208542685772364119
1603497532,1358447648.1093951020861161831379,2443182504.016284911846675109238174,2443182504.016284911846675109238174
1603583992,1397944969.063829950968897985041918,2530292881.649210480039051270858335,2530292881.649210480039051270858335
1603670328,1403514339.490868138073046330073208,2529557199.665033702554777273616092,2529557199.665033702554777273616092
1603756684,1406431038.393805177765487692328733,2514073567.256217851934105714671166,2514073567.256217851934105714671166
1603843199,1412538988.176087807624554896925231,2536018815.630797619242766883004767,2536018815.630797619242766883004767
1603929303,1411000726.194991583285624928848196,2527892712.986636973354186038444365,2527892712.986636973354186038444365
1604015955,1372270798.890623254454477077951279,2460942594.818834602192115426253577,2460942594.818834602192115426253577
1604102363,1335032482.28521056183313939890345,2423021800.233796438100974495891153,2423021800.233796438100974495891153
1604188772,1351271973.944901350210758992954078,2451568205.777305219574295322679915,2451568205.777305219574295322679915
1604275152,1352820020.925760990426673171249301,2468662360.377269776492316434905322,2468662360.377269776492316434905322
1604361578,1362171601.542905744836706245045149,2483821509.328168680166674364331215,2483821509.328168680166674364331215
1604447928,1366895448.291833434369259277674865,2514570312.032443552042986447186402,2514570312.032443552042986447186402
1604534388,1365390903.356629453273217411118195,2522264336.784427297360860225384933,2522264336.784427297360860225384933
1604620772,1396994460.19302482511428100921982,2659020056.106675469387718348644135,2659020056.106675469387718348644135
1604707187,1416575591.183855782627210748217502,2757402269.025797583654712311975624,2757402269.025797583654712311975624
1604793553,1446046502.44145354357917928007465,2734421199.71794739849381738759769,2734421199.71794739849381738759769
1604879899,1456845802.49796605105672412431449,2796402665.848465552529435220119717,2796402665.848465552529435220119717
1604966399,1505826966.103707508191204322284151,2866315134.430058708639788471638407,2866315134.430058708639788471638407
1605052795,1541415149.184046275800942934438905,2935682702.428706007034927424785528,2935682702.428706007034927424785528
1605139145,1611562575.750586716125834881158972,3064474767.470474659668188259283316,3064474767.470474659668188259283316
1605225543,1617269434.84864874508769739353607,3052457430.856167805557352736079148,3052457430.856167805557352736079148
1605311981,1653414716.133130144141941629445247,3152244812.792421396416653226267871,3152244812.792421396416653226267871
1605398361,1646327506.040575133947933557426077,3116206577.921222836985444006395231,3116206577.921222836985444006395231
1605484781,1642060181.128185418118098166011573,3105519646.391448764450095552749646,3105519646.391448764450095552749646
1605571094,1645249258.327712273767614793265011,3158599521.277960570382276217980045,3158599521.277960570382276217980045
1605657587,1645289772.500151036763437837824678,3180546153.461791587091807303026848,3180546153.461791587091807303026848
1605743997,1699380675.389590135467273982461305,3282768533.845165467583972732094049,3282768533.845165467583972732094049
1605830389,1711745573.817407319750233667544898,3276877710.543687230329952034293069,3276877710.543687230329952034293069
1605916783,1741359722.703454444850798998213591,3341873532.101271916147693405947415,3341873532.101271916147693405947415
1606003081,1773990071.565368125383835501158879,3406314400.140521759193829296346005,3406314400.140521759193829296346005
1606089582,1798770402.701431673168725094173791,3468034029.282468836295495385053298,3468034029.282468836295495385053298
1606175932,1819306204.798054539716135086958119,3529635984.041198308870842420417034,3529635984.041198308870842420417034
1606262355,1855204682.308870131976215807141453,3605940084.08742636858396306771302,3605940084.08742636858396306771302
1606348744,1823810850.153247932374313300054114,3504207663.077976662733723259709983,3504207663.077976662733723259709983
1606435174,1551818873.94927423347895139776672,3139473959.511594544948682734900896,3139473959.511594544948682734900896
1606521563,1621366365.854884618191297042217995,3113604031.499269722411190639428854,3113604031.499269722411190639428854
1606607977,1643922504.718443095151884564606858,3200762805.238108358189137279853247,3200762805.238108358189137279853247
1606694393,1645660329.884144760194888283412966,3237248388.968776437518992607157117,3237248388.968776437518992607157117
1606780796,1716744454.210953602773047999960179,3403204059.50256104096284026466066,3403204059.50256104096284026466066
1606867185,1688949502.841038770041376817052252,3332668737.535837736764825614299675,3332668737.535837736764825614299675
1606953518,1743098526.396128610846287639088319,3364119512.368012327199285411723704,3364119512.368012327199285411723704
1607039968,1747989442.307388257490627365115838,3372417854.439228036956223289544754,3372417854.439228036956223289544754
1607126287,1689188274.391877803442966888328308,3234283701.564035281725084273816924,3234283701.564035281725084273816924
1607212764,1726577877.238088300259877801089621,3362361557.757141715792308865375969,3362361557.757141715792308865375969
1607299188,1724908758.575815098871614802443757,3390914378.999494609086919811984483,3390914378.999494609086919811984483
1607385588,1776810857.061948276958167766947817,3441872415.496865856300476123070759,3441872415.496865856300476123070759
1607471730,1803035135.000199903558213497038793,3413446349.599962066669918516686172,3413446349.599962066669918516686172
1607558324,1746501729.602543166731860069525172,3382903374.226876738010992375715152,3382903374.226876738010992375715152
1607644787,1763757745.599335576767789899026934,3394380346.59700622684098306065285,3394380346.59700622684098306065285
1607731184,1776405421.14497926872439134469922,3373014883.137635882249968585261239,3373014883.137635882249968585261239
1607817553,1825879201.765083183361410504038861,3503197297.050212559733366012085922,3503197297.050212559733366012085922
1607903976,1845365850.86611488369765556880498,3541789764.929540058404032066965647,3541789764.929540058404032066965647
1607990340,1853144061.744761839961369280289987,3546478000.245229722115945037668505,3546478000.245229722115945037668505
1608076779,1897195277.140683791915447205501152,3630680475.58401949756705113114454,3630680475.58401949756705113114454
1608163104,1912380924.189067375864026646916383,3705687859.65048968011685028429847,3705687859.65048968011685028429847
1608249586,1896592366.244749205364251748714494,3687131782.105298432405359478173701,3687131782.105298432405359478173701
1608335998,1943907924.905318470798129686175345,3800300095.263242585682066180362579,3800300095.263242585682066180362579
1608422383,1931389279.869030177521109573031351,3885976095.801911216448759846052554,3885976095.801911216448759846052554
1608508470,1895679945.151394540805050598116495,3794508398.069791008644542466857189,3794508398.069791008644542466857189
1608595135,1888734720.072561892239794388131559,3768083746.741768303227852258803899,3768083746.741768303227852258803899
