timestamp,date,totalBorrow,totalValueLocked,utilizationRate,liquidity
1581465476,12/02/2020,36113333.86525558877288485351771596,183644447.1425439605002061424205359,0.19664811230161827,147531113.27728838
1581551932,13/02/2020,36158870.16351651778695103887364821,195229928.6047073806882143175012776,0.18521171636921174,159071058.44119087
1581638347,14/02/2020,36065395.27751384628759621127348262,193393608.8932146455255956098346128,0.1864870069073892,157328213.61570078
1581724717,15/02/2020,35847228.76823514323567510457140338,194960074.3760600176070871078582629,0.18386958910925086,159112845.60782486
1581811134,16/02/2020,36388426.6806944025005736195092612,186527784.1679771859985431143060615,0.19508314454604192,150139357.48728278
1581897518,17/02/2020,37213367.11859885024187782610789877,184511104.5467551527065619021680788,0.20168632782299004,147297737.42815632
1581983960,18/02/2020,37582509.2941498995142850755117856,190392189.8051783198474976742482979,0.19739522578424445,152809680.5110284
1582070385,19/02/2020,42142435.15594315841938038862086805,208647473.0101756893570012044787948,0.20197913038653423,166505037.85423252
1582156794,20/02/2020,44122783.08266422908541451055242541,215957274.8529176494297357575324504,0.20431255725335024,171834491.77025342
1582243088,21/02/2020,45363967.7280170666889530875943741,218414551.4935849816253859152858994,0.20769663659222562,173050583.76556793
1582329419,22/02/2020,45312153.77328365827958754829714628,221941942.6848663545173705886810361,0.20416219316247958,176629788.9115827
1582415975,23/02/2020,44911722.30535504717123375980241293,219650013.832056572285396115582664,0.20446947178293534,174738291.52670154
1582502286,24/02/2020,43911991.07265959594952308283562793,223529021.8512635013209755445408138,0.19644872378978465,179617030.7786039
1582588775,25/02/2020,44493083.47304053020397914498866741,217560989.0550021001692029640961679,0.2045085548944261,173067905.58196157
1582675075,26/02/2020,44407163.52049533036338303974631382,212040227.0951605860874350197645802,0.20942801339561876,167633063.57466525
1582761547,27/02/2020,43645485.84682993868637087793727644,194306250.44772133260128574318371,0.2246221402876223,150660764.6008914
1582847990,28/02/2020,45937531.96566308779403068721369846,202354585.2706989609033184948726952,0.2270150286152911,156417053.3050359
1582934350,29/02/2020,45715123.41008048785406896229876015,204726920.711287925597454357096988,0.2232980560214127,159011797.30120742
1583020775,01/03/2020,45685919.67269560573356714333299612,199873862.1394225614132187532451972,0.22857375738718286,154187942.46672696
1583107143,02/03/2020,46533866.45583112005603563041460224,201977532.4260748505757895472542973,0.23039130093770616,155443665.97024375
1583193585,03/03/2020,45564289.51730135270286172880832225,208464229.7741320664993845918791327,0.21857126072261696,162899940.25683072
1583279992,04/03/2020,45772425.76567860640674946297331981,204278461.0624291980873810094453795,0.22406878105318295,158506035.29675058
1583366221,05/03/2020,45998305.68505971009611576488335638,205316316.9841998747535923873467591,0.22403628878945608,159318011.29914016
1583452791,06/03/2020,46274347.9679107451282320441660298,206781209.4640755819108048651297592,0.22378410537322085,160506861.49616486
1583539188,07/03/2020,42791961.14261785120016162725015586,203415763.70460614855031206451882,0.2103669861336753,160623802.5619883
1583625555,08/03/2020,42795720.37295108450126976930454549,200757549.9996136366711982941510549,0.2131711627932969,157961829.62666255
1583711982,09/03/2020,41718577.27039242793176742350610323,176667971.3722970962112212860597024,0.2361411462775998,134949394.1019047
1583798376,10/03/2020,39746853.19129446449475012659793537,169215818.5265084622019510786136197,0.234888520100548,129468965.33521399
1583884763,11/03/2020,35925665.72525099132125496295377977,155397180.8579015739417458908263996,0.23118608411630176,119471515.13265058
1583971142,12/03/2020,35725847.59346315560239243337921335,149486063.8913398949138501887767032,0.23899115852988112,113760216.29787675
1584057599,13/03/2020,32491768.4848685854342546891736779,107638711.7159594001026152919076751,0.3018595072989069,75146943.23109081
1584143998,14/03/2020,30944357.41882834616943927427037321,122377724.6344660147815140544532015,0.25285939505132204,91433367.21563765
1584230334,15/03/2020,29611149.15203143864413555500224939,113337240.4718465220942596316850504,0.2612658383842245,83726091.31981508
1584316799,16/03/2020,25930491.85459361159852541224735995,101157858.9504037712475357653056455,0.25633689881976407,75227367.09581015
1584403095,17/03/2020,23727582.8083521798393158807628581,92744730.04294917414176480480963312,0.25583753165666845,69017147.234597
1584489433,18/03/2020,22299091.87812002766569646037472967,94974955.25636505709083723299755488,0.23478918013626102,72675863.37824503
1584575911,19/03/2020,22589218.71849948770458238990266199,95787468.20783838168462955311011629,0.23582645142562594,73198249.4893389
1584662363,20/03/2020,23489073.19691551732466740405156948,104817759.1207468044241864210823119,0.22409440340979656,81328685.92383128
1584748793,21/03/2020,23471431.93874098802701901514999478,102619843.0556999472826275206323001,0.22872215781894323,79148411.11695896
1584835145,22/03/2020,23223071.27662656227985273644028034,102815306.4307617007656480864381367,0.22587173138724764,79592235.15413514
1584921590,23/03/2020,22467842.29530040751268104353964657,97713832.8486092497092108512723535,0.22993512423272208,75245990.55330884
1585007980,24/03/2020,20917504.1564981412607570939061932,100608769.8038949892501415487044096,0.20790935220925777,79691265.64739686
1585094360,25/03/2020,21356309.20907503463118655362756676,102596368.1546400274292705732723453,0.20815853029890288,81240058.945565
1585180774,26/03/2020,21578676.64345486327468945079803811,103035066.1866132576714264726978755,0.20943041473251808,81456389.5431584
1585267127,27/03/2020,22318594.53187811485187670801889757,112771759.580663184298058836953282,0.19790942887535692,90453165.04878508
1585353596,28/03/2020,22609235.89099222224312355989398745,110949584.9303561642095531991713538,0.20377936434087787,88340349.03936394
1585439819,29/03/2020,22747091.82049919696410136581087459,111613718.1144749882729141397788192,0.20380193586212203,88866626.29397579
1585526107,30/03/2020,22842098.94261662696445157273369022,109615219.7093050750769581009076128,0.2083843740239075,86773120.76668845
1585612614,31/03/2020,22449397.57661407593445695498459315,112240605.1365419329053471918397497,0.20001137332878893,89791207.55992785
1585699175,01/04/2020,22288558.92412382456360110241524492,111193206.1011843104620859549372389,0.2004489276425894,88904647.17706048
1585785588,02/04/2020,21910188.86398913315405629747194746,112614355.4241589872104019927381139,0.19455946607752614,90704166.56016986
1585871985,03/04/2020,22465506.98211077014359104655063738,113762625.2661765865193044062381024,0.19747704423616283,91297118.28406581
1585958384,04/04/2020,21814867.82174433295618176635895554,113570297.9189389413355520942308942,0.19208250943670807,91755430.0971946
1586044344,05/04/2020,21484487.98711231122116105283469864,113712314.9601247082428127518441038,0.18893721400928506,92227826.97301239
1586131024,06/04/2020,21425515.12504573139645855491584649,114479928.3495231402076322423428676,0.18715521082115508,93054413.22447741
1586217551,07/04/2020,22027772.08234084618623111419419949,120787877.9347794942826226015598851,0.18236740688693068,98760105.85243864
1586303989,08/04/2020,27628924.47284432129314853527368323,126050832.5807836946994934490768384,0.21918875034115656,98421908.10793938
1586390382,09/04/2020,27958724.0050529870881321924825831,127655546.9236122341301012413570913,0.2190169144924286,99696822.91855925
1586476634,10/04/2020,28300352.59298525505133150946573135,127210957.6186356886772389869049225,0.22246788423546474,98910605.02565043
1586563186,11/04/2020,27962323.59412271327348691437980622,121487281.4712884588243236770001695,0.23016667469615865,93524957.87716575
1586649032,12/04/2020,28030331.93296930777380472304619098,120996199.5526920316496549839651872,0.2316629120302454,92965867.61972272
1586735976,13/04/2020,27843167.90148702575602508299323054,121000914.1474740889598194137184974,0.2301070871873926,93157746.24598707
1586822209,14/04/2020,27453044.75805448534054755485113712,120909329.6662393884264588908629006,0.2270548090361301,93456284.90818492
1586908769,15/04/2020,27638876.91794598985800170779967439,121120887.7685613967950180664513633,0.22819248956264704,93482010.85061541
1586995193,16/04/2020,27808861.19598910022945533261776224,119122312.3140466763585296788684781,0.2334479633225683,91313451.11805758
1587081386,17/04/2020,28157265.41170140494479651292363765,123352656.2573868778637638552942185,0.22826638895354334,95195390.84568548
1587167919,18/04/2020,28724855.30851407138828358350532766,124175147.5746842881592532743990585,0.23132531645462875,95450292.26617022
1587254357,19/04/2020,29298772.50090003220256056274844321,127912471.3596817682919000278970517,0.2290532908125412,98613698.85878174
1587340474,20/04/2020,28099014.35543569343008481303451148,120729873.6496820968707286934458089,0.23274284570999948,92630859.2942464
1587426943,21/04/2020,26944459.94312525442239327385315335,112832967.1724238845792549413207203,0.23879953366776674,85888507.22929862
1587513581,22/04/2020,26831228.73105643501964732807783036,112938913.4447384303622782222353271,0.23757293135448027,86107684.713682
1587599837,23/04/2020,26830757.20535740423210702828322899,116479565.752612689142722781307639,0.23034733201480515,89648808.54725529
1587686314,24/04/2020,25625846.00695208394947854814431809,113232840.3674895658398049778494005,0.2263110765727074,87606994.36053747
1587772763,25/04/2020,25428926.29153763865764842473410678,114451153.8921594997831629894879839,0.2221814759115299,89022227.60062186
1587858963,26/04/2020,25685876.96360611478901410990541496,115843942.2940542035028489371176779,0.2217282704209598,90158065.33044809
1587945549,27/04/2020,25666440.63907575554746506428363442,117558647.7814093960672928502790388,0.21832881819804856,91892207.14233364
1588031960,28/04/2020,25805373.29017940522627325603454954,118532200.5194486333256912098712281,0.21770770454856517,92726827.22926924
1588118366,29/04/2020,25931496.08796153467371094134405843,119733802.2369925335648219745116137,0.21657623497694148,93802306.149031
1588204762,30/04/2020,25445064.81763908110926869497437452,122831439.5129025572169752760984939,0.20715433213632786,97386374.69526348
1588291130,01/05/2020,25757654.17496433561574014019596548,123387687.0971461725203328671958379,0.20875384554931076,97630032.92218183
1588377551,02/05/2020,26859871.60666673124114909663340222,129159099.7670440565682969559694466,0.20795957586505442,102299228.16037732
1588463803,03/05/2020,20571452.99437539517074886938112912,120990525.1100210541764253147246291,0.1700253220297129,100419072.11564566
1588550316,04/05/2020,20490853.90449998071065275175508703,119808810.3781151193617222975081798,0.17102960825527858,99317956.47361514
1588636502,05/05/2020,18897318.55299359006058254731192509,116408485.845455071901279648527716,0.16233626282264196,97511167.29246147
1588722759,06/05/2020,18610231.83337472304856925740146274,115314005.7005830715521279856019768,0.16138743702735342,96703773.86720835
1588809350,07/05/2020,19645346.51690716400198296240872978,116069303.0855577305134383486401205,0.16925531552839654,96423956.56865057
1588895970,08/05/2020,18859819.92708105572555797627051372,116519917.1187287335989541775153129,0.16185919449173414,97660097.19164768
1588982287,09/05/2020,18973984.8306958648745556664218597,118766644.8192448426867613455841283,0.15975853203206206,99792659.98854898
1589068795,10/05/2020,19398488.56324212838286623570633472,119656202.1627180005317515952270644,0.16211853805005882,100257713.59947586
1589155196,11/05/2020,18937590.4196519680743205473453657,114527879.5937474184987935012608874,0.16535354087430298,95590289.17409545
1589241436,12/05/2020,18832893.92312406075177600029144026,115664630.5952826658837272161882598,0.16282327472277555,96831736.6721586
1589327710,13/05/2020,18307519.53874998860645762635659304,115863461.0535658570780973558418307,0.1580094308617803,97555941.51481587
1589414309,14/05/2020,18407102.36919338765994089769956271,121975155.5220839154129796177338632,0.15090861979561676,103568053.15289052
1589500747,15/05/2020,18317627.79545608625861629568841509,119649466.3653523887108587351317486,0.1530941035668541,101331838.56989631
1589587011,16/05/2020,18778239.85385367980097180153914177,117631142.8342300117246137020307051,0.15963663534508582,98852902.98037633
1589673595,17/05/2020,18925273.07015507610208257077350162,122862844.2413107132575353312740932,0.1540357720596521,103937571.17115563
1589759858,18/05/2020,19021829.35133826170528630772776816,124861062.2011120430057950525728378,0.15234396549262133,105839232.8497738
1589846381,19/05/2020,19605889.48930159918405875186983047,124624937.4528968489636596204265647,0.15731915208953928,105019047.96359524
1589932671,20/05/2020,19550287.32102756790979576695397878,124321987.1522406432993938531737548,0.15725526730108427,104771699.83121309
1590019029,21/05/2020,19502475.75675294697477318326660141,122723548.8494362342557558340036752,0.1589138835993051,103221073.09268329
1590105562,22/05/2020,19489075.45397619381695007728275952,123058086.1557538330878447321122039,0.1583729770452386,103569010.70177764
1590191729,23/05/2020,16936233.67879270330661508154331187,120223884.4592551179726312316604186,0.1408724543793337,103287650.78046241
1590278297,24/05/2020,16769910.69702676668822901576604466,117869822.5654111202154123952364429,0.1422748446721417,101099911.86838436
1590364707,25/05/2020,16902435.45488969330263427754863905,110625632.4921965939966759578478457,0.15278950342798692,93723197.0373069
1590451086,26/05/2020,17103394.08193547760868517422616763,111753279.648737726454438159994411,0.15304601471826837,94649885.56680225
1590537585,27/05/2020,16631391.91953940067121426303257647,113672233.188132740467074921579734,0.1463100658189207,97040841.26859333
1590623887,28/05/2020,17100270.78356326543375107428004528,115031997.9233827533861984321596849,0.14865664417089344,97931727.1398195
1590710354,29/05/2020,17337862.85126343538354062165363927,115651114.8972196735783975316531019,0.1499152244807304,98313252.04595624
1590796745,30/05/2020,18034268.16032963286176459759493618,114214984.5631852927390839431775828,0.15789756684993314,96180716.40285566
1590883116,31/05/2020,18450600.47723163234914526199918255,122608015.843454384339152815987897,0.1504844552805529,104157415.36622275
1590969312,01/06/2020,19482513.38656379837302874966127505,119406930.7688111275575727934417985,0.16316065793772663,99924417.38224733
1591055999,02/06/2020,19299758.08269501888445344373571388,125461857.6764467751429220680350516,0.1538296852934149,106162099.59375176
1591142279,03/06/2020,20314528.16730001519172036223847911,120771315.8902141129311424745117836,0.1682065647588598,100456787.7229141
1591228699,04/06/2020,20197745.07121768914832769072532528,134182546.9852656088486073282617847,0.15052438282778738,113984801.91404793
1591315115,05/06/2020,19343502.5542128727620328031238772,133566025.4587439572835956982282217,0.14482352445373706,114222522.90453109
1591401425,06/06/2020,19129881.73039307180219222132742781,132669049.0883108943818300942523515,0.14419249901805886,113539167.35791783
1591487844,07/06/2020,19256764.61734469263938930200898818,133544935.8694936920533602284026203,0.1441968914206024,114288171.252149
1591574357,08/06/2020,19147991.80023241478004781986210827,134522347.0034043451705369681895167,0.1423406015934872,115374355.20317194
1591660790,09/06/2020,18918036.62282212490865551793711386,126067836.3308784821014762502723451,0.15006235669159673,107149799.70805636
1591747136,10/06/2020,18753861.59920853783267782730249814,124027716.482848374666253342582426,0.1512070215515254,105273854.88363984
1591832580,11/06/2020,19280293.70319487643939530920598047,110314523.6015873790604337819976701,0.17477566030043065,91034229.89839251
1591919949,12/06/2020,18734235.68137175994101517977619546,107780705.5502876098081162638396391,0.17381808354029438,89046469.86891584
1592006347,13/06/2020,18959589.01293534472666983524053576,113642082.4581501138924773044066094,0.16683598718738202,94682493.44521478
1592092531,14/06/2020,22306686.45916314322320368395901191,113016631.4388839920088513374160131,0.19737525508558387,90709944.97972085
1592179146,15/06/2020,27470914.47703603360326613509967172,124801777.8389150546991638648955869,0.2201163713588557,97330863.36187902
1592265588,16/06/2020,36545530.50552992238333074540322137,157362337.3376964490127694605236524,0.23223810172000647,120816806.83216654
1592351968,17/06/2020,65934064.88168891795694602312187371,256748478.3335433092291087527366638,0.256804111594514,190814413.45185438
1592438382,18/06/2020,90631990.18666901955022703922288047,329716694.510733634104226422648521,0.2748783780001124,239084704.32406458
1592524762,19/06/2020,141259832.6601996074142714305699112,483245652.4293365698839824432012119,0.2923147512038002,341985819.7691369
1592611171,20/06/2020,185062317.2261994050933570300261127,616398482.607562033452017230503635,0.30023162361355404,431336165.3813627
1592697568,21/06/2020,233544671.3721710359258507137563633,742707006.2581556936751517258779933,0.31445061027335164,509162334.88598466
1592783997,22/06/2020,316144960.5688037077372482260728302,926589933.3431049308850613926812762,0.34119187916078847,610444972.7743013
1592870379,23/06/2020,324976378.8687256333472258540100064,902366910.6861092791689174480356233,0.36013773889562484,577390531.8173836
1592956781,24/06/2020,350154728.7451695355585177369207408,940367856.8790385260244132329928178,0.3723593125644347,590213128.133869
1593043120,25/06/2020,318933445.1656951470704420534522174,876386059.9138317112471806917547357,0.36391889345781403,557452614.7481365
1593129550,26/06/2020,352882103.6472610365780316373024808,961645840.7514643242531448782209919,0.36695640816322395,608763737.1042033
1593215998,27/06/2020,364400223.3139083954000743782573713,986037811.3870371211553889082457586,0.36956009100839127,621637588.0731287
1593302394,28/06/2020,347933853.8981223510112078569700356,973176306.0412606832113865588229905,0.35752396738209397,625242452.1431384
1593388783,29/06/2020,373790358.4162831918139420930030443,1004312445.303383823603150632452292,0.3721853295399204,630522086.8871007
1593475171,30/06/2020,389673808.094450193011231886093291,1022252028.527781057164388400521633,0.38119152344030816,632578220.4333308
1593561285,01/07/2020,370637391.8983523856856002659352555,970868007.8232198954650551298432003,0.38175878586148626,600230615.9248675
1593647996,02/07/2020,397612348.9097482355145574200392142,1018039173.762708072365619222413858,0.39056684571396133,620426824.8529599
1593734399,03/07/2020,658480406.6949995188973761115440075,1265912228.105874684205227929543701,0.5201627664820435,607431821.4108752
1593820797,04/07/2020,740294668.2930800994085235431258396,1361836665.426948364671857777514443,0.5436001886914911,621541997.1338682
1593907193,05/07/2020,770747334.1318536083820405280433385,1397051266.330772712854632856697498,0.5516958129647962,626303932.198919
1593993584,06/07/2020,786065809.8601938662903184984393351,1421439180.341401746647490905878143,0.5530069951156097,635373370.481208
1594079997,07/07/2020,831042226.9837333027312731197973629,1498829850.228877210740954188104136,0.55446068601905,667787623.245144
1594166357,08/07/2020,819412374.3995335278342841578098782,1472424831.760885850480416495675451,0.5565054030089882,653012457.3613524
1594252783,09/07/2020,859551036.6863192801189416413319178,1526334320.717923847077720607012191,0.5631472902227753,666783284.0316046
1594339182,10/07/2020,916789127.5415907682129520478931495,1574325870.366821678988182656753534,0.5823375863905335,657536742.825231
1594425555,11/07/2020,934877024.4144085424966944813001028,1612696937.066220425449519196723475,0.579697897929362,677819912.651812
1594511984,12/07/2020,972503424.8380875480457805656692568,1661224504.893730311423278317182559,0.5854136042258172,688721080.0556428
1594598324,13/07/2020,997308445.6503078420601014172912571,1696666194.763868975423624492115026,0.5878047483518741,699357749.1135612
1594684790,14/07/2020,991704374.8083844555583625586761118,1682053444.550478169205125743399567,0.5895795867969066,690349069.7420938
1594771197,15/07/2020,1011689181.118954489260748868902812,1717188785.189194940375971864353153,0.5891543142168201,705499604.0702404
1594857573,16/07/2020,1013668100.746653480116865321948718,1710058871.059846338339181589624005,0.5927679554788722,696390770.313193
1594943964,17/07/2020,1023517327.160501489081231866303912,1721887222.589750644935592484289178,0.5944160068863932,698369895.429249
1595030342,18/07/2020,1010014651.651688846936353025642985,1707874755.549373382205274400571947,0.5913868381565232,697860103.8976846
1595116793,19/07/2020,954868639.0290993583505180603352918,1633049796.670651783997100693285618,0.5847149554017392,678181157.6415523
1595203162,20/07/2020,875828848.5179673132545002861564706,1514654329.395185403283935177968455,0.5782367841431473,638825480.8772181
1595289577,21/07/2020,727656817.5577718760742499331191733,1304510807.756257286160572385949218,0.5578005281606925,576853990.1984854
1595375986,22/07/2020,719004293.9885037804320168052810527,1291491669.978387839678502040200659,0.5567239113516975,572487375.989884
1595462365,23/07/2020,702891847.1457841586492816768034981,1279188841.871269715009099703637424,0.549482472124721,576296994.7254856
1595548778,24/07/2020,659608978.7462466563942810576354242,1203636555.946057706988105072559044,0.5480134144212614,544027577.1998111
1595635194,25/07/2020,713911047.8675443234262228033227013,1298602819.474459858146126324104934,0.5497531940955293,584691771.6069156
1595721589,26/07/2020,624797979.3842968494423737738313767,1214502244.137863288999528170982237,0.5144477767744441,589704264.7535665
1595807987,27/07/2020,1004917944.268298175139182971514834,1732584892.203570261358347685347267,0.5800107970410636,727666947.9352722
1595894345,28/07/2020,1076347976.30666375614305152649686,1856566558.665667328279660238179508,0.579751892698232,780218582.3590035
1595980740,29/07/2020,1173089855.1592965678791112715754,1973305979.553097121307373029442821,0.594479450888286,800216124.3938005
1596067159,30/07/2020,1092823459.782600784939881958870303,1868511215.463587038934145654081994,0.5848632059248656,775687755.6809862
1596153533,31/07/2020,928626518.5358228982107950590356108,1668033329.078382574010684366095422,0.5567194026326232,739406810.5425596
1596239942,01/08/2020,871138081.9193894106892913598561083,1563299455.272562311786893671846947,0.5572432581494797,692161373.3531729
1596326376,02/08/2020,921329356.7395107437765941015712736,1683414942.596316546234509000134327,0.5472978369305386,762085585.8568058
1596412759,03/08/2020,961777620.1093311315086276732123765,1713702035.230056605918002658311605,0.5612280316748395,751924415.1207254
1596499150,04/08/2020,1002200881.796404985506348835265012,1811498022.543082179029977448043705,0.5532442593503134,809297140.7466773
1596585551,05/08/2020,1029102282.849914991104758077414611,1851744816.096242091974451055074881,0.5557473545514863,822642533.2463272
1596671997,06/08/2020,1025805936.639163201635494477262187,1846462797.340377593933119978311859,0.5555519115341623,820656860.7012143
1596758397,07/08/2020,1053784091.492181891109414804759788,1854762385.962305872410961682131336,0.5681504539167411,800978294.4701239
1596844783,08/08/2020,1004080610.067074921565624364345334,1780425664.85952023861673856447422,0.5639553674633753,776345054.7924453
1596931189,09/08/2020,1037747973.016412874819783415294882,1851987858.440270556329041955973047,0.5603427518636088,814239885.4238578
1597017566,10/08/2020,1030276238.824067336488316338638623,1839944955.273060004105046715736356,0.5599494897232768,809668716.4489927
1597103991,11/08/2020,1109636784.351922553634667598267747,1963176836.857266673504097127371173,0.5652250798396105,853540052.5053442
1597190314,12/08/2020,1176355848.835853271064530523406718,2018682381.464632109763094785283972,0.5827344903968309,842326532.6287787
1597276778,13/08/2020,1225495237.501026905555284093279192,2055748460.371203385301981430280123,0.5961309280415276,830253222.8701766
1597363186,14/08/2020,1264109987.571467920723904048146751,2178587476.288499387851179445204013,0.5802429332445442,914477488.7170315
1597449593,15/08/2020,884074064.6514480544957079861834968,1677781822.256336092106679627133237,0.5269302914860028,793707757.604888
1597535962,16/08/2020,897462152.6084670818321701048117448,1642003683.556394522473483833537715,0.5465652492719538,744541530.9479275
1597622325,17/08/2020,920438543.1463636988803521048823813,1687363173.743599308623062156987889,0.5454892920913228,766924630.5972357
1597708684,18/08/2020,913719468.9353465288928425836421054,1659897509.835742461102898885142184,0.5504674014636993,746178040.900396
1597795152,19/08/2020,914043335.803500571516542819618433,1642709326.334048290413065546386848,0.5564242688286948,728665990.5305477
1597881446,20/08/2020,914676103.580899073117726515967489,1634100528.17717360608934327017994,0.5597428602518189,719424424.5962745
1597967992,21/08/2020,935916414.558807615643792935846794,1733062688.107957983424165573322562,0.5400360996638722,797146273.5491505
1598054357,22/08/2020,945592766.144070360643203162972833,1728294708.941615642676326608965352,0.547124724303032,782701942.7975452
1598140739,23/08/2020,955218402.82927531414585629407932,1757995830.764985866850339264810881,0.5433564665586353,802777427.9357104
1598227197,24/08/2020,951723576.429789000843404280440157,1743070071.035024131156650927667516,0.5460041981356845,791346494.6052352
1598313544,25/08/2020,986125029.277812491280666590808647,1804528472.875670167824384579544056,0.5464724132096059,818403443.5978577
1598399951,26/08/2020,958960780.831294375055094006102149,1743181378.930824270471849614885486,0.5501210559164362,784220598.0995299
1598486364,27/08/2020,963985898.744221901054496482932821,1762676722.275757811992524311270798,0.5468875186027523,798690823.5315359
1598572700,28/08/2020,964419942.586017563611458043552354,1718298166.321867614641213517381097,0.5612646055779849,753878223.7358501
1598659156,29/08/2020,976968388.522294086996554927634824,1774657719.293440049822760851803085,0.5505108832543004,797689330.771146
1598745534,30/08/2020,934674916.870138062735446539401324,1723003335.877864956327049490005287,0.5424684313764977,788328419.0077268
1598831867,31/08/2020,891984471.752324059462574760030731,1675971421.501932474132407387108994,0.5322193805387007,783986949.7496083
1598918366,01/09/2020,891176795.84601535799293348638703,1672757431.269187196477830769095794,0.5327591312327001,781580635.4231719
1599004702,02/09/2020,896904587.027785395234045285498724,1691853792.630872339565475937098868,0.5301312624852044,794949205.6030868
1599091160,03/09/2020,858879938.847106901521661429602456,1597788387.800588931990457534582821,0.5375429846685674,738908448.9534819
1599177492,04/09/2020,744741257.524765302886037086211831,1407890829.532299825632586895692315,0.5289765668636166,663149572.0075345
1599263874,05/09/2020,729621485.65243107643998556973394,1381346049.976152853277248298237494,0.5281960198641225,651724564.3237218
1599350397,06/09/2020,691053472.764020264823826447923355,1312640076.293253280564550539960773,0.5264607452146951,621586603.5292329
1599436769,07/09/2020,679238018.209768810330311252000455,1296594998.548379467885281499333768,0.5238629016541163,617356980.3386106
1599523154,08/09/2020,693151489.541597095894377858386082,1310180978.364587147875012202278872,0.5290501854230952,617029488.82299
1599609177,09/09/2020,667844782.000918887487264649551177,1262453774.800016037321515143398058,0.5290053349531245,594608992.7990971
1599695849,10/09/2020,681552447.720932531417241582386658,1289048677.649018424159402813060784,0.5287251440061639,607496229.928086
1599782379,11/09/2020,706350593.420328470514072775342638,1327664918.772587594689565244868498,0.5320247476850878,621314325.352259
1599868777,12/09/2020,713580904.4693613092267108303273,1347642817.052820222306615440342207,0.5295029925139229,634061912.5834589
1599955064,13/09/2020,721542152.066898116362708266447755,1372753768.06974901095584242410074,0.5256165882403441,651211616.002851
1600041493,14/09/2020,721649174.697110065174796580995487,1370089286.95563765596914057391566,0.5267168947073713,648440112.2585276
1600127815,15/09/2020,767634808.939261076461647526495286,1443913115.003562574077354893258527,0.5316350415844564,676278306.0643016
1600214327,16/09/2020,774645677.149663882061167641086972,1452714159.86288723141754377954325,0.5332402605773306,678068482.7132232
1600300768,17/09/2020,750763283.918663607964705512002312,1419477569.560041404702286416677921,0.5289011253283545,668714285.6413778
1600387197,18/09/2020,752698184.395529633796472402746704,1414153735.567750685207301023780511,0.5322605070893076,661455551.1722211
1600473437,19/09/2020,785923486.608590484845740115593712,1475506696.430075974314314310651769,0.5326465061189476,689583209.8214854
1600559988,20/09/2020,840656215.307528231163142984426093,1546129169.629805977249036076491051,0.5437166776361957,705472954.3222778
1600646398,21/09/2020,884117692.196111739326334082313266,1601355963.41992832937010237944426,0.552105660697669,717238271.2238165
1600732687,22/09/2020,925296554.733879377917234103397225,1629248740.702389442138529607223242,0.5679283534906846,703952185.9685102
1600819171,23/09/2020,969741489.909163950099678561247528,1691394077.139222225942653954978105,0.5733385868001609,721652587.2300582
1600905599,24/09/2020,1000316618.854979663633162914548628,1710386812.62610520268541728134639,0.5848481825693609,710070193.7711257
1600991980,25/09/2020,1047476222.90622138812736206964262,1802791828.712219555826621928144558,0.5810300480751904,755315605.8059981
1601078346,26/09/2020,1062922270.850822767171884825644774,1881766467.672739991849049873784673,0.5648534444156526,818844196.8219172
1601164732,27/09/2020,1053764840.402826766651314073208356,1864420788.381069660250976619780172,0.5651968949122484,810655947.9782429
1601251100,28/09/2020,1065351234.134296313420990367541264,1933806526.493623248051977889075211,0.5509089040391184,868455292.359327
1601337343,29/09/2020,1066187840.090096843657338730527918,1887273492.980369837377190761223594,0.564935524212964,821085652.890273
1601423946,30/09/2020,1078018215.493718983864016068016586,1910074986.280932158693403252866292,0.564385284994861,832056770.7872131
1601510375,01/10/2020,1073640025.362133452331382622384425,1894634984.398173400831223099050956,0.5666738101023575,820994959.0360398
1601596751,02/10/2020,1027743839.293874749454713550241769,1818974256.142289900603718246833184,0.5650128559122825,791230416.8484151
1601683166,03/10/2020,1023401168.884536453427335718355451,1791784858.354870062641167484240502,0.5711629742335103,768383689.4703336
1601769506,04/10/2020,1029613168.356228721180961703614955,1808391105.870215062091522913514956,0.5693531476758558,778777937.5139865
1601855809,05/10/2020,1041551765.671020726133893873630811,1826598993.439954033626337045009625,0.5702136973750938,785047227.7689333
1601942277,06/10/2020,1050698735.842337653355389583955984,1821469011.76715429609256632735864,0.5768414005698455,770770275.9248166
1602028791,07/10/2020,1085135758.190751487513580045681427,1860782525.091355479316572743827428,0.5831609785444845,775646766.900604
1602115110,08/10/2020,1095037215.993608453650166493196685,1880045544.001179218507902145183708,0.582452494030071,785008328.0075707
1602201527,09/10/2020,1100310350.483613000208200285846256,1931376787.747110407865702207521015,0.5697025859812109,831066437.2634974
1602287955,10/10/2020,1107204012.484411663970750351103216,1941627492.291158785004557633184371,0.5702453312390469,834423479.806747
1602374378,11/10/2020,1111727700.476055322415071549494203,1955637766.220162093507382067176782,0.5684732212063955,843910065.7441068
1602460734,12/10/2020,1139154769.554678332633298264471863,1984249766.663224983977519837868186,0.5740984772649442,845094997.1085465
1602547053,13/10/2020,1150458871.433069640044267148776469,2018461203.434739199827015238752235,0.5699682854817211,868002332.0016694
1602633575,14/10/2020,1147910711.169490676793552858968466,2021882196.475416206349393128526427,0.5677436168984279,873971485.3059256
