id,type,user,pool,timestamp
15245855:194:0xf86d26ed6393733c32da4204c0b462462cec0bd3435609138f0dfcb6b30931af:303:303,usageAsCollateral,0xadaed25f0a9dd53864f76e5ff94c13d7365d3b02,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1659211669
15245642:27:0x3234cf74260e0b151608f35b7279191674447365775935ead8ae0b9602a9a832:74:74,repay,0xcd1eed835506a92bbd23106596a7f05aa34a4b29,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1659208752
15245345:287:0x0b517bb8ca91fab0990b59043579b81db11e4fb5a4d1f7fd1168b5cca571547d:428:428,borrow,0xc6906368543e97f7e11d6f26ab7935830a4152be,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1659204839
15245316:159:0x1adf36c0c10934cfb43f5b76772b5b986fcc137e5273c9e5b5a2dcbe23d309b9:166:166,borrow,0xcd1eed835506a92bbd23106596a7f05aa34a4b29,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1659204423
15245300:110:0xb3770325425244fa361045978f665affe21e6813cb8ed8a293f76cfd1b14ef3a:325:325,repay,0x4196c40de33062ce03070f058922baa99b28157b,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1659204292
15245281:16:0x4fbb43d0a69a58a0b4b75503ddf8be3b0fab7f09c36bdca048b02096acfb965c:47:47,repay,0xb155f9061ac2a8cf8ab855c2f93859052948f41c,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1659204092
15245281:16:0x4fbb43d0a69a58a0b4b75503ddf8be3b0fab7f09c36bdca048b02096acfb965c:27:27,borrow,0xb155f9061ac2a8cf8ab855c2f93859052948f41c,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1659204092
15245215:71:0xdc9a061d53e99ef150a3635ae6dc3ec5adccdf2a58c2a5a8e50d2b4117d8e4a5:95:95,redeemUnderlying,0xdebf20617708857ebe4f679508e7b7863a8a8eee,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1659203240
15245215:71:0xdc9a061d53e99ef150a3635ae6dc3ec5adccdf2a58c2a5a8e50d2b4117d8e4a5:88:88,deposit,0xdebf20617708857ebe4f679508e7b7863a8a8eee,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1659203240
15245201:108:0xcfade9fa1836d844c7c30635fff47f500dd99bf868e176b4b10ac0a1ff03d19b:473:473,deposit,0x761eeb672acfa29fda7a0c2c92ff07a8844f3aff,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1659202962
15245117:146:0x4fcc316298942f6bbe937625af2be287f91abd71fb59aa5daeb17faa102ecf83:354:354,borrow,0xfc7d5016b543532aaa327142361693a54653aa17,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1659201836
15245064:221:0x8ac23ffb7d667b64a42f27e3fa23c8976fa1589e6614b5e10269d844074a33f4:275:275,repay,0x4196c40de33062ce03070f058922baa99b28157b,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1659201047
15245063:1:0x97ab3c0b3d973de0d406023c6d07cbe16afc46c8b7a2a6901a96e8af9c6fb27e:14:14,redeemUnderlying,0xf8fd466f12e236f4c96f7cce6c79eadb819abf58,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1659201042
15244991:161:0xc5700bd2b84d745da5f1d8ec2f495fdfcbab32afa8867ed9815962eb2fa6504b:234:234,borrow,0xed303bd83474a4337cbdee2b954e64aaf00bd2cc,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1659199959
15244871:283:0x05edc708b7a5379b52eb3395de5f066461fc205db3c14ba617866aacf87d7b75:378:378,repay,0x95eec544a7cf2e6a65a71039d58823f4564a6319,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1659198447
15244815:4:0xf442ea9dc5af89f9a2ca14663a852cad1ac917fc080a3c4daf95cdb056d612b1:30:30,redeemUnderlying,0xf8fd466f12e236f4c96f7cce6c79eadb819abf58,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1659197697
15244719:417:0xe92e24cd6446808b050bcc9caaf457fe0e7d0d7e12cd33db51b46665e44b8baa:587:587,borrow,0x16812c291ded550b952a6ec93f72588ad51bf3c1,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1659196485
15244325:98:0xaabe321f37c83c022cd01473078c3a9cde997cccf03b6c00009293f54286c437:176:176,borrow,0xeb2219f0b92f8b6a433fb232ec1acc260b76515b,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1659191198
15244280:138:0xe510902ef4aee49c65d8538b0db9c17617e66cac94d4125118f463a7cf0af47c:360:360,borrow,0x95f665308e5e1e77dc9b77c26322dc2d1af2cbd6,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1659190648
15244264:152:0x8adf5e31676b5e774e6d815e3e9ac64f18e150e98f9cd2a4434eb35ceee4d986:204:204,borrow,0x77f1228fc968685f1b2cebbb8ef3accc70e2b474,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1659190320
15244242:316:0x1398a28f09743058f1f5cb42b51e97126e4b8592864c2d1b53e080faedc85513:316:316,borrow,0x14ce3e82f0b4278c2661de9ec6f81e8d8810f65e,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1659190013
15244229:88:0x2e9713e22e792196835f02af6256242c40378bd76b522dc7df66d333e3c892fd:103:103,borrow,0x7d2d564596ca2a303e2bd886242f0065e48bf61f,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1659189931
15244178:296:0x35142d98cba628ced533c45f8521923085b6b9da28b585a12a4579e8b58ddbd3:340:340,repay,0xeb2219f0b92f8b6a433fb232ec1acc260b76515b,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1659189212
15244152:219:0xe02321e2298e16e2872bbb68560e49debe1916b9fd99cafe0d43d97760737648:385:385,swap,0xde76a1d4b8afceef96b41203802ae022b2dea81d,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1659188892
15244151:292:0xdcf1a2a3477bcc7a902e2a968336ee5e82388b3c5d05967f21e593076f0930da:504:504,borrow,0xeb2219f0b92f8b6a433fb232ec1acc260b76515b,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1659188875
15244131:178:0xfdd080e5c93b1636d2e7b2a9bc1b5770e1149df9de6efc2301bfee896d502005:318:318,redeemUnderlying,0xeaecbcf0e522cffd4d6ab51ef57de8963c9e9afb,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1659188553
15244131:178:0xfdd080e5c93b1636d2e7b2a9bc1b5770e1149df9de6efc2301bfee896d502005:314:314,usageAsCollateral,0xeaecbcf0e522cffd4d6ab51ef57de8963c9e9afb,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1659188553
15244130:73:0x83cb36fd73adf03669d11ab6d9a9500aba9f245fa48d13287c893a75c58d6956:177:177,borrow,0xde76a1d4b8afceef96b41203802ae022b2dea81d,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1659188550
15244044:296:0x3aa292d4e6a91ae6e14d1aefc0103ad82dfb880eb9be897a47b2dc6601407c39:558:558,borrow,0x4196c40de33062ce03070f058922baa99b28157b,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1659187429
15243465:78:0x14c51891db31a728fba244cc0c910619dba98445194ef4b0a61689b442ae3b89:172:172,deposit,0x81ad046ae9a7ad56092fa7a7f09a04c82064e16c,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1659179905
15243465:78:0x14c51891db31a728fba244cc0c910619dba98445194ef4b0a61689b442ae3b89:171:171,usageAsCollateral,0x81ad046ae9a7ad56092fa7a7f09a04c82064e16c,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1659179905
15243104:162:0x1de37eb87d6e0d65d2ccdb5bfe7c538be77745e4c37817bf5b7732c272a9d8ac:600:600,borrow,0x051d091b254ecdbbb4eb8e6311b7939829380b27,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1659175129
15243010:39:0xc3002cb39183d6efe96fe37ad7f113af001b75f78e0bd6f9b5c4792d2c2c0bf0:62:62,borrow,0x5e4b61220039823aef8a54efbe47773194494f77,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1659173817
15243002:30:0x1ed3f528b4b195667883bfb023eae1689c57e3da9efa3bcae7a638196e0cdfb1:21:21,borrow,0x5842e1e0c21d5af35f0cfcd4dc8044d8b415dc53,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1659173702
15242913:69:0x54a287850487f848a1e9a84774634567219c99f0412dde8cec1905076adb92c0:55:55,borrow,0x5e4b61220039823aef8a54efbe47773194494f77,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1659172444
15242672:178:0x545ea44b00dcf26ff4148db43c18794cf0526e6bc5d0201d0f764781e2e46837:260:260,deposit,0x13cc65835d331a1625b50817439cc4f2ba9c7031,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1659169257
15242672:178:0x545ea44b00dcf26ff4148db43c18794cf0526e6bc5d0201d0f764781e2e46837:259:259,usageAsCollateral,0x13cc65835d331a1625b50817439cc4f2ba9c7031,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1659169257
15242557:0:0xce1a0eea05b9543195faca611add351b72a9ba583cfaa4056552416088535069:6:6,borrow,0x003325d3054cd7668fb16f19ea11bae6d02a474c,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1659167641
15242282:120:0xcc878f3c20faf2a94ee64b9e527cdd54120e7a6e6966b8fa6f2bd9cad01815cf:373:373,redeemUnderlying,0xf2f400c138f9fb900576263af0bc7fcde2b1b8a8,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1659163647
15242282:120:0xcc878f3c20faf2a94ee64b9e527cdd54120e7a6e6966b8fa6f2bd9cad01815cf:369:369,usageAsCollateral,0xf2f400c138f9fb900576263af0bc7fcde2b1b8a8,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1659163647
15242282:120:0xcc878f3c20faf2a94ee64b9e527cdd54120e7a6e6966b8fa6f2bd9cad01815cf:362:362,usageAsCollateral,0xf2f400c138f9fb900576263af0bc7fcde2b1b8a8,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1659163647
15242200:166:0x744da9e69cc4bb679618ef92277893a9242d7be78f64a5a27c99e314ba46018d:320:320,deposit,0x6e4ddea3d142df3f9044b35f7f618c81edaf5915,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1659162568
15241552:3:0x914373c7089c7fb0c87f5426412812c21e6e3cc900f1662f5f1fe90c5ea4f075:34:34,redeemUnderlying,0xe140bb5f424a53e0687bfc10f6845a5672d7e242,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1659153198
15241552:3:0x914373c7089c7fb0c87f5426412812c21e6e3cc900f1662f5f1fe90c5ea4f075:25:25,deposit,0xe140bb5f424a53e0687bfc10f6845a5672d7e242,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1659153198
15241440:115:0x597f834b51483a450d2df9301d45a2ac4aa9e075b4ce4bc787d58be2b12c7deb:92:92,redeemUnderlying,0x6337814f9d2ab10f53e65e6ccc16310e61cf8584,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1659151927
15241440:115:0x597f834b51483a450d2df9301d45a2ac4aa9e075b4ce4bc787d58be2b12c7deb:88:88,usageAsCollateral,0x6337814f9d2ab10f53e65e6ccc16310e61cf8584,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1659151927
15241231:150:0xb84274d3618a6e72db4ee6900b3f62512e6de2549f4c38b0a916f7e1f4c23f4f:379:379,borrow,0x94c5b9797f829ddb04ec8e7d77abe96a888c2c4d,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1659149188
15240948:165:0xc26476cffe6afd9106c7da25d3bd1c997e21a6f0b9e4487dad897a6d488ee659:186:186,redeemUnderlying,0x34eca021b6174bbd0629a198a779c2ed3ed90c16,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1659145444
15240948:165:0xc26476cffe6afd9106c7da25d3bd1c997e21a6f0b9e4487dad897a6d488ee659:182:182,usageAsCollateral,0x34eca021b6174bbd0629a198a779c2ed3ed90c16,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1659145444
15240946:183:0xa1b3ec7bc0a92f37e5188aee281a99517c7826d559429abc9569742619f21df2:184:184,borrow,0x6e9b5a61674b55b284f0d97c08be842cab80137d,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1659145359
15240946:183:0xa1b3ec7bc0a92f37e5188aee281a99517c7826d559429abc9569742619f21df2:177:177,deposit,0x6e9b5a61674b55b284f0d97c08be842cab80137d,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1659145359
15240496:140:0x71feb5755bae666b1b1378be30e3eb3938cbe2002412fdf7597ce0361353f062:281:281,redeemUnderlying,0xd342a430791e2da14e0d40124e72f4f0b432e00a,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1659139350
