id,pool,user,repayer,reserve,amount,timestamp
14976102:161:0x092e4bf456b42daa73ce12f13653088a218d49d2c4defe3da1b291a384d7d184:364:364,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xa42d32b50275415d3d02c9f28bd5d1310f2b55c3,0xa42d32b50275415d3d02c9f28bd5d1310f2b55c3,USDC,343843000,1655423655
14976098:229:0x3303ef2ab89ed1d68befc83ef313d4c7e68ab93f6bc1b47b8ad0a51e6919ced3:538:538,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xb8dd9eb0bce12ac607a41cb4e824e3b1a680434a,0xb8dd9eb0bce12ac607a41cb4e824e3b1a680434a,USDT,776181875,1655423551
14976096:87:0x5bba336dd3d3f1a78489d45cc3386daf387b33213716b23bb28aeddc347fc9da:172:172,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x801a8b12c6a6bd62dad7f2a8b3d8496c8d0857af,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,WETH,607732363485960446,1655423492
14976094:56:0x87683f41ead178a43cdfe0c6d3e7e6b63ef7589dfc24b099347fe39fe9830da5:136:136,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xb155f9061ac2a8cf8ab855c2f93859052948f41c,0xb155f9061ac2a8cf8ab855c2f93859052948f41c,WETH,377601512776786734411,1655423476
14976070:122:0xbc46c81ad95a3493ee0db70dc5f5855aa988d663c86176bf806332a2ae6b9971:162:162,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x6fc6f371763371f0fd66e65b157017eb7ce7e1a1,0x6fc6f371763371f0fd66e65b157017eb7ce7e1a1,DAI,501047706434607825973986,1655423130
14976064:251:0x8274ed3d5e95467140948f1fdcd0b7dbee4d61118ec3df5402ba3af7dfae5a78:444:444,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xec9ce7c2446999216ee3f9b83e5248f0010b02d1,0xec9ce7c2446999216ee3f9b83e5248f0010b02d1,DAI,50295300476125039234,1655423050
14976048:95:0xb17bed701914e221a58841c996d7b503f4e5e73c54aae9af440ab4727894a8e4:222:222,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x342b7a51c264345803d0cb7d1162504e9e378828,0xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,WETH,600024746206930647224,1655422849
14976045:280:0x13967a107d36143cbfc9efab80392f822375356c65ac2921dbf9e3bebc6980f9:476:476,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xec9ce7c2446999216ee3f9b83e5248f0010b02d1,0xec9ce7c2446999216ee3f9b83e5248f0010b02d1,USDT,50273923,1655422797
14976045:257:0x2cbe679c775748927a93c35d6c950571a060dd70f35c9f3208967694a00e7298:414:414,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x2fba4f78bf939619aee498bf614950910a36bb8b,0x2fba4f78bf939619aee498bf614950910a36bb8b,USDC,4996295020,1655422797
14976040:62:0x071ae2b0f3466bd66b097c9c88ec4b60013c1705d9aff13e9e7a37c20639a33a:173:173,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xc66b56c31232cc59f6169b87cbef030f7dab66d1,0xc66b56c31232cc59f6169b87cbef030f7dab66d1,ENJ,23109878004095019692386,1655422717
14976040:1:0x78773bf7386237dc474429ef52d02c1a6903205529b5942c2d2df03277b00684:11:11,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x6b96c98cebc7d8f87cc27196936574c9f4dc82be,0x6b96c98cebc7d8f87cc27196936574c9f4dc82be,WBTC,1224762259,1655422717
14976031:219:0x093fc9b9999ecf8e30e160fa3e969873c47a548e34104fdcc6f67f819d8bb241:492:492,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x6b96c98cebc7d8f87cc27196936574c9f4dc82be,0x6b96c98cebc7d8f87cc27196936574c9f4dc82be,WBTC,1246828087,1655422589
14976031:215:0x03e7e05c1262eebf0d7ef29815c6c5c64d3bb9973d564fc351232030dccfc9b3:482:482,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xec9ce7c2446999216ee3f9b83e5248f0010b02d1,0xec9ce7c2446999216ee3f9b83e5248f0010b02d1,USDC,50249606,1655422589
14976015:15:0xa542f6a6dfea968dfe48ab456a71387b2405ab909dd48eee3935a6e1e70b43f1:65:65,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x539435db185fef6ea9e8ee9829a930ad7dc64106,0x539435db185fef6ea9e8ee9829a930ad7dc64106,DAI,21400882278000000000000,1655422398
14975992:334:0xe4d911ff597ac10182b59ec410a2aebf8d071df0e3fa3ab00b5591351f31346f:613:613,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x51fcb9dea0ec2adc817c7fc93de480cc379ff4a3,0x51fcb9dea0ec2adc817c7fc93de480cc379ff4a3,USDC,7500000000,1655422118
14975990:88:0xd048c9c783a7d2d953dd51ff8e98f4ddff8dc630928e5c5f5209290dde3bb00e:163:163,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x3b018344ba4f762956d5dbf2df78df07cc70fede,0x3b018344ba4f762956d5dbf2df78df07cc70fede,USDC,8007762847,1655422066
14975983:156:0x8d9d4d25d93afc3ce01fe5b37356278c6c0b6a6b8eee194a1cdde0e811507374:161:161,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xd6e17ec5d4fce09a4f42f946bdd4a4697a79bddc,0xd6e17ec5d4fce09a4f42f946bdd4a4697a79bddc,BUSD,1500954060387763054652,1655421924
14975974:130:0x35434f15f7d4da7d14f8a1c63b31fd9a8530ebd394e33f95ca2ac71ae1982221:305:305,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x226e72174e5b3cd5bf558c7be67a23639475ceaf,0x226e72174e5b3cd5bf558c7be67a23639475ceaf,DAI,26211720525517748358439,1655421838
14975945:269:0xd82364859081f3749b7e5420115b051d9d1ec9021d020dd5e7845a162315c8b8:548:548,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xa10f5dc7d17ad60131bdc7501271011c38cc4c66,0xa10f5dc7d17ad60131bdc7501271011c38cc4c66,USDC,24273825869,1655421316
14975944:112:0x438964d6e05026e6b5ba76f707cbbba8af3cd9f63a6f8e51f3dea8803f0321fc:224:224,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x5995fecde3b03b955a9ddda36a633d0443b634fc,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,WETH,2496451994412422461,1655421307
14975941:275:0x8fb7c6976937ee3caf2ad626c3fe113789699bbfd838bd3a9ed8e9cb6e659b47:507:507,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x690726f96b9bdab25e2a7a3125c27ebde21c8512,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,USDC,18798050245,1655421258
14975937:96:0x0ff24f79d60dde712f0e389ad4162637e263ebfbbd43e38228161e7e005963ac:236:236,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x0165bf2c6a8b21e12c1d0b1f38087e9c0bfb33e3,0x0165bf2c6a8b21e12c1d0b1f38087e9c0bfb33e3,USDT,544401595,1655421218
14975937:273:0x4adae54c330040d1587006c0b495bcdf5e36681ad092b4adaf5774a15b30d52e:658:658,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x25f23210c984f6c57218fb574da1f6716d87c349,0x25f23210c984f6c57218fb574da1f6716d87c349,DAI,18957965874150000000000,1655421218
14975929:67:0xa59d547a8de61bca1e2807e25ebd2dfa19831e6067cfc2e9ee706bbbf75351bc:261:261,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x1fbe41f2dada66a1ca0c68e5ccdf8ba88798846f,0x1fbe41f2dada66a1ca0c68e5ccdf8ba88798846f,TUSD,64074438400000000000000,1655421058
14975918:45:0x33a449e7d8c033d101fe74571544f16a8a88a51b4a17ba140380baa894464987:161:161,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x40c73ed31c5b6e97d3f3e5a3ad86a2e4abb07347,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,USDT,155309605930,1655420922
14975912:375:0x5db2079a8b7eb08c4c9d88c784aa4f1f5b0ae2773d2f882238c97a66bf4f0b0a:655:655,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x40c73ed31c5b6e97d3f3e5a3ad86a2e4abb07347,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,USDC,36803378589,1655420794
14975911:55:0x8c015c4a63d6c02f6e95d9ba89bdf402bb92a2f35bd41bf94162fd85249e6128:342:342,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xce2287a329583ad3df1ddc16774c57c9fd396fae,0xce2287a329583ad3df1ddc16774c57c9fd396fae,USDC,34667879185,1655420764
14975911:22:0xdb56a39a4a63b0106cb27764e392d4bfa54693f71f1fd2660dcb64ac4fb08166:156:156,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x065ad8ae434ad88cf67c031a9748b6719301cedb,0x065ad8ae434ad88cf67c031a9748b6719301cedb,USDC,35888015602,1655420764
14975910:138:0x3d38fac573ed8ea5ba09ed88709b6adf14345793d7b528d67d207513a8479554:466:466,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x8d6af3fa29f90dc01c544c75ba9a16c2ed87fa12,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,DAI,3310817679543637414476,1655420738
14975909:222:0x933919b544a16f6bb745fd67684e62ac4b3b3d11a8da632c6d5a6c7c82605b0b:370:370,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x97071d3b6f8ccbb6e69de434bd719d8929d55f96,0x97071d3b6f8ccbb6e69de434bd719d8929d55f96,USDC,40355000619,1655420707
14975900:101:0xa30e9b91b093566d908009d196b160c728de4e1e52dbfb35c62a378396115384:202:202,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x084fb4b761d83a548c9b54a06d281f5947a67856,0x084fb4b761d83a548c9b54a06d281f5947a67856,USDT,1794285230,1655420608
14975893:49:0xde20482c5ed656e00c6a503a4e4029cece1132f4a61099a3fb9b24fed68aa64b:86:86,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xa41f3acd3f6549d929674283c1c37b09b4ec27ff,0xa41f3acd3f6549d929674283c1c37b09b4ec27ff,BAL,123175852046260264230,1655420522
14975888:145:0x8758d73fd3309caf1921f05cb279648720e72fb4a299110d56a60ae238590156:275:275,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x18c497064e546e76aa809d65ccf0d623ad70cf20,0x18c497064e546e76aa809d65ccf0d623ad70cf20,USDC,2500000000,1655420464
14975887:84:0xf6c7a05c8b7c610313bd88fec73d4e5f625321c9f8579c931591a02a95332f18:179:179,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x944d34a08033f8e2bfef08c3995f04a315d136c1,0x944d34a08033f8e2bfef08c3995f04a315d136c1,DAI,4378887193346837234455,1655420420
14975876:254:0x489c456a5886488bc71a451f9f0a23b6369453acd59c6661e0d384838bcf6ff1:485:485,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x411a0b3b4da73980ed4528ed012b82bdaaf752ef,0x498c5431eb517101582988fbb36431ddaac8f4b1,WBTC,31533308,1655420312
14975865:0:0xe942a8ba060ef78b1ca997f28c90f10a92c21f844b41eeebea4c128129c3564e:32:32,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x02db800e16e0fc181c07d64b84c94ee890478492,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,TUSD,10000000000000000000000,1655420225
14975862:75:0x74576bb99f3c834e8e5739b890570e7c8dab34a8bf564557848e53131ccfb658:324:324,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xa41f3acd3f6549d929674283c1c37b09b4ec27ff,0xa41f3acd3f6549d929674283c1c37b09b4ec27ff,BAL,5000000000000000000000,1655420205
14975859:133:0x2b5a14149c5c577c9a3b3eee9334ee285f8e2b39ffd7bbafd9f3198e42fc9226:202:202,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x973ddec1d9d7240a97e4e8781591e58eba225595,0x973ddec1d9d7240a97e4e8781591e58eba225595,DAI,5204680989521359659893,1655420099
14975858:83:0x3686fa5c867078ed86e3b3956b5752165dee7ff02219b237c6823ddc7ac2254d:434:434,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xcebe8a9a3915e063700d92d78b2f91033be98a42,0xcebe8a9a3915e063700d92d78b2f91033be98a42,USDC,8360890478,1655420041
14975858:81:0x3c5b81abf68a5dbbc09e52d4412d300518d32abf670158942d4e3511bcb0bacc:342:342,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xb780936cd722d8e755f167f1ae4f2551f84e9a3b,0xb780936cd722d8e755f167f1ae4f2551f84e9a3b,USDC,34418802399,1655420041
14975840:176:0x29f83f34b922e9df9dc659eab799869784ca2eeaa1f488cd0b1bdc9c76aad542:335:335,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x462e8514960e26a539cfe2e40034911662c7033c,0x462e8514960e26a539cfe2e40034911662c7033c,USDC,21012975201,1655419793
14975806:390:0x4c8c14bd5ea346536a6b1c0acda88741e9cea5f0165f4b3acce89fb40ff9bd10:401:401,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x478f8ff7c8f61b6e5fc449c61332ea9decd273fd,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,USDT,1795088271,1655419198
14975787:201:0x257fe08783a0e6998a73e7f8c4de506a3a41f2986b725517f1f870b13435cf6a:241:241,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x80acdadfdc65f011c3ddc75f7dbae7d06f5339bf,0x80acdadfdc65f011c3ddc75f7dbae7d06f5339bf,LINK,8240517815786355374029,1655418914
14975767:18:0x24f8d1666cb5d84140bc559a321ed0c9718b37f289fe8307e44a0bd839275808:52:52,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x86a58e431a05d7cbd2798dd5f10c54123f9c17db,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,WETH,8255259910309731740,1655418605
14975762:122:0xd243a787ce484511f112690c5878a0993f5f8ae788620665adf2b251001d501e:283:283,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x7d033de1c7b58e528218f0f6e95d27eccfa06a65,0x7d033de1c7b58e528218f0f6e95d27eccfa06a65,USDT,1000000000,1655418533
14975740:177:0xd4cb81c7123a5a826a7154c72c9da06f568cc5f5e4de11cdd99c119ce7e70943:203:203,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x462e8514960e26a539cfe2e40034911662c7033c,0x462e8514960e26a539cfe2e40034911662c7033c,USDC,37936500000,1655418170
14975738:2:0xca27b0c310425ff52c12af5c4e03cc438970d9da4f13436b8f4ebdf723a42ff7:53:53,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x7a9b2be901e1e50b5260decb62726f216b6b1554,0x7a9b2be901e1e50b5260decb62726f216b6b1554,WETH,3800000000000000000000,1655418140
14975726:143:0x3031fa5f6f1b901d6c9b68bd60dbba0ed748727f8e115a9298a02e1b7b25bd2f:344:344,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x462e8514960e26a539cfe2e40034911662c7033c,0x462e8514960e26a539cfe2e40034911662c7033c,SNX,100438600000000000000000,1655417984
14975718:149:0x0edf393562fca410027bb70095a48644a875c80e201ecc5a120608a17356414a:445:445,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xf23dc120e1f216b7275ba71a71fef2354e349f78,0xf23dc120e1f216b7275ba71a71fef2354e349f78,USDC,4801993783,1655417880
14975717:116:0x96e4ba96430330956e79673a30e6e4f5c657f067bbd7c7e1f424e7142d1db6a0:163:163,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xe58f811efdaebe34403c214b02b35eed2130091d,0xe58f811efdaebe34403c214b02b35eed2130091d,USDT,2076000000,1655417855
14975694:81:0xb0d2ebd6ae7404223fb9826168944e96245ffe0f36ebd1d55101770137b54183:165:165,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x6fc6f371763371f0fd66e65b157017eb7ce7e1a1,0x6fc6f371763371f0fd66e65b157017eb7ce7e1a1,DAI,1090027232030301442419123,1655417598
14975647:401:0x1f70c8c02db467b5af5c13aed02d2b5073fcdc03c000d1d9a2bb56e4bcb4181c:405:405,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x1ec1ccef3e1735bda3f4ba698e8a524aa7c93274,0x1ec1ccef3e1735bda3f4ba698e8a524aa7c93274,USDC,100044344,1655416838
14975638:39:0xe9a2ec7cf1d7942ac8cbfe97bb67aef31f8ba5fa306eacb470312081f6c02cf2:94:94,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xb155f9061ac2a8cf8ab855c2f93859052948f41c,0xb155f9061ac2a8cf8ab855c2f93859052948f41c,WETH,188911259304016362353,1655416717
14975625:79:0x91dfd81d4072b74db760139dc101f8932c5c2e2ed63ccfb1a08bbb3a82516142:145:145,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x193ac8ecb86c04292ed3f2afa04faa4f384a0dae,0x193ac8ecb86c04292ed3f2afa04faa4f384a0dae,USDC,2000000000,1655416473
14975624:157:0x093fe8009bbf0648b7d9fece7da3dd32f380f707bc9d21be5b8b202f5e8ac688:189:189,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x97071d3b6f8ccbb6e69de434bd719d8929d55f96,0x97071d3b6f8ccbb6e69de434bd719d8929d55f96,USDC,8498160592,1655416447
14975622:300:0xfe39969968eb00b0d74f4e69f7b9ece51fab52734894b44869206a73fdd6d384:123:123,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x76c011f7179b121bb7bc8a716de1562319a45bde,0x76c011f7179b121bb7bc8a716de1562319a45bde,USDT,3559514920,1655416400
14975592:57:0xf916db8c33fed869f81deb88d4c843d349f00e922fe2ab12af19a1b5f6334068:59:59,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xf23dc120e1f216b7275ba71a71fef2354e349f78,0xf23dc120e1f216b7275ba71a71fef2354e349f78,MANA,8606615529767196164096,1655416002
14975566:214:0x33948eccd7bdd29dc01c04235aadc54f518dc3581b1d1fa2893806d80ad8a360:295:295,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x9ae301f85aa01190be7e06a23ed110cde0930511,0x9ae301f85aa01190be7e06a23ed110cde0930511,USDT,12001385308,1655415622
14975550:246:0x277b347d9e6495630771884cde61d6b266dfc3bd0d0bd3745d113ba47caa3f49:409:409,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xfdb7b75c8b21c03a3b8fabfabd0f6b9ba055cfab,0xfdb7b75c8b21c03a3b8fabfabd0f6b9ba055cfab,DAI,100000000000000000000,1655415321
14975550:130:0x82c9e9744b82f20054ba33bbca2f2e716d5a6a4ed459de02a13fe05f2deca800:176:176,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xc6184dac486ccfe03556ff142a6e92261cf178b4,0xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,WETH,270000707187937026441,1655415321
14975539:5:0xc8e80a6a3bc2727159d4535a139008d6700eda5779d0631e261cb8551cfa5d9c:89:89,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x24c88cd7b846b7cc09d0161c138adcb245e83df4,0x24c88cd7b846b7cc09d0161c138adcb245e83df4,DAI,13730637752675097318359,1655415145
14975524:214:0xb2043dd37626f4ff8aa451a67ac1011b8d3259b7b440de6e52fb8e750c12a9e2:355:355,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x26d29cca0eee85153971511f358e896a3d2c9f95,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,USDT,7163722647,1655414965
14975521:2:0xb893c54e0ccadd78678bff8679c80dd734c6bbd3dc74ca88a91bd762aeaf416f:59:59,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x24c88cd7b846b7cc09d0161c138adcb245e83df4,0x24c88cd7b846b7cc09d0161c138adcb245e83df4,USDT,4253099531,1655414926
14975521:145:0x7dd3d12a72d4862375c75bee9f5d89388cd49f8b61a5546311852b5f43983ded:481:481,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xc6184dac486ccfe03556ff142a6e92261cf178b4,0xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,WETH,180000000000000000000,1655414926
14975513:180:0x293a3fdb98d5edc67f3515c2502951f9be7b046bee51a07a766b6dfe9c13be32:375:375,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x638e9ad05dbd35b1c19df3a4eaa0642a3b90a2ad,0x638e9ad05dbd35b1c19df3a4eaa0642a3b90a2ad,WETH,2191454650856856072144,1655414885
14975504:180:0xa7f929fd0ab9a0d45c8581b3215ab7c7a941b83f2880c458677b16d60dfabd2e:336:336,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x26d29cca0eee85153971511f358e896a3d2c9f95,0x26d29cca0eee85153971511f358e896a3d2c9f95,USDC,44102176031,1655414803
14975485:2:0xc97fd9d3bcdc7e42b1a0f980c21c523abb5a943196a8560d76022ff0d6067b1c:56:56,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x24c88cd7b846b7cc09d0161c138adcb245e83df4,0x24c88cd7b846b7cc09d0161c138adcb245e83df4,USDT,4787477388,1655414349
14975464:225:0xee8ae1696e77cd26bd6f557e7cab500720b2327c52caafe8fc82ef86aa03efa9:345:345,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x01d1f55d94a53a9517c07f793f35320faa0d2dcf,0x01d1f55d94a53a9517c07f793f35320faa0d2dcf,USDC,29626908992,1655413899
14975392:495:0x68ba7fd069af105ff356cbeb148dbe69853b882cbe3fa59fb6620e6593f76851:379:379,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x26d29cca0eee85153971511f358e896a3d2c9f95,0x26d29cca0eee85153971511f358e896a3d2c9f95,USDT,20653897779,1655412928
14975384:318:0xabcb2acbe32ecf6a1055f555c10d660526bdbf33144e4ac113a57cb7d43937e7:504:504,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x84962c00a542196f8f76b3565ca8a3def5b707ea,0x84962c00a542196f8f76b3565ca8a3def5b707ea,USDT,1134763069,1655412766
14975355:212:0xd541eeb4c79a4f51e9f66440309e9476393fd5b3e22d9bc6e8fd70089ad6acfe:383:383,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x01d1f55d94a53a9517c07f793f35320faa0d2dcf,0x01d1f55d94a53a9517c07f793f35320faa0d2dcf,USDC,619268459059,1655412184
14975343:219:0xf2af770498973254577d12fc118b0eae1fcefdfe9295bcacf07c9206ac2c1a54:273:273,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x640fa770ea86752e5207051c34ca12b6c9d1484d,0x640fa770ea86752e5207051c34ca12b6c9d1484d,USDT,180015533890,1655412061
14975331:46:0x01e49d3723046657c3eb76250486764db45904a928daa94cdfe47f855a3d5868:93:93,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x26d29cca0eee85153971511f358e896a3d2c9f95,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,DAI,6773210630315592852319,1655411708
14975313:173:0x309eb93fa5bc3f1205b5d1eaedf0ded70c4c6b1e7e6ae168f65ee6337e3584ec:180:180,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x84531cdc6db655bcf367bc5d007adef5a23373ed,0x84531cdc6db655bcf367bc5d007adef5a23373ed,DAI,78423690813155476580,1655411474
14975301:222:0x789c46010ec94ebca17e29303bf6ea17e5d6ac775e3f3e32b962c61a3b18f62b:303:303,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x7a16ff8270133f063aab6c9977183d9e72835428,0x7a16ff8270133f063aab6c9977183d9e72835428,DAI,157933909400685979388468,1655411342
14975286:124:0x3963501d9c500aa45356cf63055e843b4843956dd0cb2485cfb49bd30457c734:226:226,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x7f0a1d27cce6bb5abbec43223abe78a9c054e963,0x7f0a1d27cce6bb5abbec43223abe78a9c054e963,USDC,13017853207,1655411132
14975279:176:0x7852fd40925cac7c3d346d9c9b400ce6a98cc495c980cce55a5d44aabe658267:281:281,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xcc4081f3c1257229759e956dad9140137329b7d8,0xcc4081f3c1257229759e956dad9140137329b7d8,USDC,28680047084,1655411001
14975276:304:0x26d8b05c20620f2f8b69ebb456b638863de373a2438e54e25e12d4be1ce35722:550:550,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x616f29b6a5b05b76eb04347cd30ed10abe9d5ec2,0x616f29b6a5b05b76eb04347cd30ed10abe9d5ec2,FRAX,400886300582808943263202,1655410940
14975261:211:0x11d1b6727464ff5ceb83f1ab5254628242d0db03b70defe44a8e7b24e4149890:377:377,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x9d478db0cf81a3e051d5041e65056f76b9fec128,0x9d478db0cf81a3e051d5041e65056f76b9fec128,USDC,5000001009,1655410696
14975258:199:0x4df5389c76125ed37c4a8f9b5460770436abe7cf8d199f42e1a686e2e915600c:405:405,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xc7746d5fcf41baf016984f42a4d2fdb2ebd8b4a2,0xc7746d5fcf41baf016984f42a4d2fdb2ebd8b4a2,DAI,252615997203310373902,1655410656
14975234:151:0x2498deb0972a9617fa9aa85236af564d28a18df04a9a393b5d7364f1d063df36:166:166,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x260af612216ac758c6eccd07dc21bb99d961d449,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,USDC,684330720,1655410320
14975214:2:0x2459166cc455838c4d339db9470904ecf59164870bdd042f7beced3c94f7202f:49:49,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x79f1bc5c5ee691206fc55c66402f938dd1e96421,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,USDC,45888344475,1655410088
14975173:291:0x825e456282212da24989bbe50816141e499696bc2c3562d5f0b94ef7bd83a3f1:533:533,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xde3baaea1799338349c50e0f80d37a8bae79cc54,0xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,WETH,20058999293271754637,1655409411
14975153:251:0x4c9dd64dd8610b0a301653f19f02f06527c5798ccd77652dac995570d2f1b0c5:473:473,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x2a3ec5f6f1030b15cd060857e473e37116b70637,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,BUSD,2684560146377724003547,1655409134
14975141:212:0x04e50958e3d91c23391046a84d7d693512dd8b0b70e805526a3fb349a2b67842:371:371,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x2a3ec5f6f1030b15cd060857e473e37116b70637,0x2a3ec5f6f1030b15cd060857e473e37116b70637,BUSD,9616320000000000000000,1655408997
14975137:71:0xc902dac0551b9a6fdc10a8c78b3e5f771efe7c23cf615eab1a80147c3d0e6a92:104:104,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x71179a93dbcb4e1679e21fc0f7e05b7eee402b18,0x71179a93dbcb4e1679e21fc0f7e05b7eee402b18,DAI,1677503390000000000000,1655408959
14975132:99:0x2ef1829971e2b2d76d8f6220bd1c8de8301f6240145dd96084aab3f9646190e5:182:182,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x45ebf406587c2b064a8315b95bcb8d7b1be59d9c,0x45ebf406587c2b064a8315b95bcb8d7b1be59d9c,USDC,766023847,1655408863
