id,reserve,target,amount,totalFee,initiator,timestamp
14969027:114:0xce7309b07c6845b307d9eeff9bc2c11d72500cb89efa5e75cf3fd6f1600829aa:167:167,USDC,0x7c0d3cf3982142eda2b992e9f912ac4dea662258,31549200430,28394280,0xb780936cd722d8e755f167f1ae4f2551f84e9a3b,1655318901
14969013:28:0x819525000abe86c42f3b1af090d79c57e82b314abf461f5faf0e50e9d2bd0431:86:86,USDC,0x166a309efceedc82c501014130beadd0b3097475,321403198232,289262878,0x166a309efceedc82c501014130beadd0b3097475,1655318641
14968951:299:0x79688070d75f2b07f228a80ce61622bdc464039bfd0e02d668a24f9e681cac1d:378:378,USDC,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,20582176312,18523958,0x112c7fe8ebefe6bb8161161db1a42da00ded7a30,1655317801
14968940:326:0xb18cd1766376f6af4636b61f800698cdb44081acdb5387dc80f250a83abbc01c:563:563,WETH,0x135896de8421be2ec868e0b811006171d9df802a,55780417703867606000,50202375933480845,0x1f495f0ff177b6ddf972fcb572f9be3ef97e5fed,1655317590
14968887:99:0x3fa5e7ee91cde8df942150ea5a53403bc4b6715e192531279f44253fd2464b45:207:207,WETH,0x135896de8421be2ec868e0b811006171d9df802a,25000000000000000000,22500000000000000,0xbed4dbd30fd3aed29c2d133fddb611f8aa517c6b,1655316841
14968876:22:0x68bad50a949d03ec64452d6060cd660a681f6f737277cb939daea954bf85536b:105:105,USDC,0x166a309efceedc82c501014130beadd0b3097475,412524738291,371272264,0x166a309efceedc82c501014130beadd0b3097475,1655316620
14968876:1:0x69e86aae0391792040b906a6890e85efa77c40ca7f89f07deac537c92604a141:60:60,WETH,0x135896de8421be2ec868e0b811006171d9df802a,664000000000000000000,597600000000000000,0xe14cedba68be35861dde3a599fba6a341b1a15af,1655316620
14968831:138:0x9f431ca7b61f02e69cf4086cf62d5f4b369e2ce7629b06dbc6af9c7538c81ccc:261:261,USDC,0x166a309efceedc82c501014130beadd0b3097475,192718267433,173446440,0x166a309efceedc82c501014130beadd0b3097475,1655316020
14968828:51:0xcfa8bef83f3e0ca9e833d1e2c9230d8a99cdaf0fbe5c31a9abfacfed7f90db5f:84:84,USDC,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,301096894738,270987205,0xa0a09ea9cc8defdf84aceb1ff9e77287fde76fb6,1655316002
14968815:98:0x34cd276327ccb8f895e67986996f7c5e033ee1c0f70f69d6ababe02973fd1b86:132:132,USDC,0x166a309efceedc82c501014130beadd0b3097475,157768163673,141991347,0x166a309efceedc82c501014130beadd0b3097475,1655315775
14968759:414:0x6fe7a60c2a6ad9188cf9409ccbc4d9c51a23f17023c9a4da6b068bdb1b68c4ef:604:604,WETH,0x135896de8421be2ec868e0b811006171d9df802a,10719775122461096000,9647797610214986,0xd67cef90687dc5e3e693f267f7a881c12d44537a,1655314831
14968734:217:0x9c51ff76eb85c0f9494c8e77ef37f97c7b2f20108e1570ba09c91e1231c3728d:442:442,WETH,0x135896de8421be2ec868e0b811006171d9df802a,26000000000000000000,23400000000000000,0xb869561d958ecfaabed692b6c2b1ae37780fda13,1655314401
14968670:53:0xef9cd7458227bcf63a7e6321257b7d4cf4b39c1c03e2e037a588e579d6484df2:19:19,WETH,0x689209519e78947d52b862748e059fad1238d689,2317492891577060993,2085743602419354,0x689209519e78947d52b862748e059fad1238d689,1655313266
14968666:162:0x809f6435cb585b814fcd7ae587e1fd2618cfa0a1a16f3f8753fd67fa8abd6ea5:296:296,WETH,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,1885208000902792550,1696687200812513,0x8537643cc87d0f88e9ca84bf951e46dbb96b333d,1655313218
14968664:170:0x8684a288bf8ea666bc47662aff05c8238af1ad0bd79904009af1681be2fb58fc:249:249,WBTC,0x135896de8421be2ec868e0b811006171d9df802a,200000000,180000,0x7cb62ef8c140de49cf3298e5b5b9e3c117848dfa,1655313207
14968648:129:0xe91677b665856feafae6908cd158fc1b129863b96ce053794e4132ac3a0594aa:234:234,WETH,0x135896de8421be2ec868e0b811006171d9df802a,140000000000000000000,126000000000000000,0x59e17730f2a0373a45048161dfa04d4265992567,1655312935
14968616:209:0x18e42f916106fc67dcd2c10224bc4f169a52d14901978465c065aa08abb8380c:466:466,WETH,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,2334235357509617903,2100811821758656,0x2bbb71ee85005c75ec0ce46c86d99a8b0d2b07e0,1655312505
14968595:1:0x66fc5b224470d0db89905a90d64935feb1e58aab85091970b102c3e88a029c69:39:39,WETH,0x135896de8421be2ec868e0b811006171d9df802a,198789238331648600000,178910314498483740,0xfbe87d602f7d7dd511349be4acf58842392124a0,1655312205
14968580:94:0xdaaf0aae9f4a0f420473441df645176ec926b8b89431e8f9ce4f3da27aa3cb0c:134:134,WETH,0x135896de8421be2ec868e0b811006171d9df802a,20000000000000000000,18000000000000000,0x16248c2b45e839a8ab309cb1110b73af4c09c39c,1655312058
14968351:57:0x109c2028162a4ab04ad580be111dd0fd0aaf67f79f0a03955f58927418db3baa:126:126,WBTC,0x135896de8421be2ec868e0b811006171d9df802a,64656817,58191,0xd67cef90687dc5e3e693f267f7a881c12d44537a,1655308986
14968341:102:0x5e8c6541c9c8d0693866998582c6c43d4af58489a71b082ebcbdae7f578b1921:206:206,WETH,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,27986841522508320000,25188157370257488,0x112c7fe8ebefe6bb8161161db1a42da00ded7a30,1655308828
14968306:43:0xa96d86e6feb59a6eae4f1aa4342e2fff60737a0235e9ca245946843751a1bb97:74:74,USDC,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,21098174766,18988357,0x112c7fe8ebefe6bb8161161db1a42da00ded7a30,1655308280
14968269:1:0x4f0dc2c632173d85c1ba83f8adda30fc8969139203fef58a576ca9fe5469dcca:63:63,WETH,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,10655021664811524229,9589519498330371,0x02db800e16e0fc181c07d64b84c94ee890478492,1655307676
14968268:0:0x4e576c92e19bb7c3ecd33b00b05609efb7539ccbadb8620aed1f8d2a65e550ca:50:50,WETH,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,10612613618384413685,9551352256545972,0x02db800e16e0fc181c07d64b84c94ee890478492,1655307644
14968260:0:0xeb73a57690d95a859aa97b1dc6cb839caac6444d46b3285b88e2fd1be948f69d:50:50,WETH,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,10588449765393800011,9529604788854420,0x02db800e16e0fc181c07d64b84c94ee890478492,1655307438
14968245:1:0x13564103f9a7bcbbb0b3576881e42e3fad0a84f2f55d627ed6543b06199f6008:43:43,WETH,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,2377006012671001000,2139305411403900,0x478f8ff7c8f61b6e5fc449c61332ea9decd273fd,1655307239
14968235:85:0xe29037df3bb270c85cd7254465c813f1a6049533b01d13e1e57fe0d7d1f8c3ef:218:218,USDC,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,20052616282,18047354,0x112c7fe8ebefe6bb8161161db1a42da00ded7a30,1655307089
14967896:5:0xa9a02ea875c0638c864d508a438809c892c3e3e997b0ead7b0776852c410396f:81:81,WETH,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,378578156722837246435,340720341050553521,0xe14cedba68be35861dde3a599fba6a341b1a15af,1655302392
14967862:307:0xb844b3d919a8d21d29c9a14c6e23020c4605c888f6fb866e297ddb5c0860227b:507:507,WETH,0x135896de8421be2ec868e0b811006171d9df802a,4897805053185110000,4408024547866599,0x5909d76dd4858aaa3c1bc8ccd437fbd7d9f10508,1655301933
14967861:407:0xdef0d5cb9660493d17ebacc2ca6c1d29794d577ad8263f7ad5f7348e4b80cffd:868:868,WETH,0x135896de8421be2ec868e0b811006171d9df802a,15000000000000000000,13500000000000000,0xa3e2ad7999295d34d9427dcc2238d3f49d1c36fc,1655301900
14967825:1:0x0a2c5988fb657320fb998e7b54822ca262bc742084ab8e99429056fef286ca26:54:54,USDC,0x135896de8421be2ec868e0b811006171d9df802a,1200000000000,1080000000,0xe14cedba68be35861dde3a599fba6a341b1a15af,1655301294
14967803:47:0x40f7ca740b2fc4e472dadd1b612b8a5cb53ead0c02c45d997e61153a79e2065d:109:109,USDC,0x135896de8421be2ec868e0b811006171d9df802a,160000000000,144000000,0x59e17730f2a0373a45048161dfa04d4265992567,1655301016
14967643:93:0x2414b183314952a5286f8b203afbfc93a441f967788adc81895ab65461bbc3d3:252:252,WETH,0x135896de8421be2ec868e0b811006171d9df802a,40000000000000000000,36000000000000000,0x16248c2b45e839a8ab309cb1110b73af4c09c39c,1655298506
14967415:4:0x8035ca06b707c31ef56c4e9daee5522a4b34fb242099fc653c0948a2390349cf:56:56,WETH,0x689209519e78947d52b862748e059fad1238d689,1556533445532627160,1400880100979364,0x689209519e78947d52b862748e059fad1238d689,1655295090
14967345:258:0x22008b987273e9dce0d886d0480f558b5afbd76ccfa4a6b16f6a61bd6e1e1c6b:374:374,WETH,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,21457827936176980000,19312045142559282,0x78d2f5de1d6e28e06bcdf77925a7d8720e1af49a,1655294023
14967254:238:0xc5805e7d06bc730c047784bba65a645e17e878acf51ac6d83ea977f15537f4b9:541:541,USDC,0x135896de8421be2ec868e0b811006171d9df802a,27000000000,24300000,0xbed4dbd30fd3aed29c2d133fddb611f8aa517c6b,1655292420
14967210:16:0x0faaa9998de4d367359f1cc2f87bad6e64e4b9aecae8fa7e3fc0ecbb525bbf2f:118:118,WETH,0x689209519e78947d52b862748e059fad1238d689,708434302606701695,637590872346031,0x689209519e78947d52b862748e059fad1238d689,1655291873
14967201:23:0x6c7322e7eb0e147798ac6b1c1bd4830578c59d6cee8e6f6752172abca20cd292:55:55,USDC,0x498c5431eb517101582988fbb36431ddaac8f4b1,17000000000,15300000,0xe7c7870de03a42ae915f06af8c48d1d52d63ae6d,1655291714
14967178:210:0xe0de1cf2abc59ae63db45541450850d19b0a9a1b7e87b21e382f56beb0c7d356:588:588,USDC,0x135896de8421be2ec868e0b811006171d9df802a,9000000000,8100000,0x4abe33463ceedc128f50ec8d845de873b48a4b4a,1655291475
14967163:72:0x0f927ba005494fd968cd64014923e7b0fb7c5c4ce51e34c88590ca9aa08ae3fd:124:124,BAL,0x135896de8421be2ec868e0b811006171d9df802a,1583265910040820200000,1424939319036738180,0xcd2dcf2c38888520576d90181b7607cbdb879855,1655291207
14967114:142:0x26f43484009f5cca29b946d1790bfb12b6df75fe61ad4ac0f1467fe997144343:285:285,DAI,0x135896de8421be2ec868e0b811006171d9df802a,32002045065424587000000,28801840558882128300,0x2208fc19b8df83c422bbfdb833ac950bed4eb913,1655290513
14967106:88:0xcc3d0e5237348bfe5e4c3dcd97af6d749a5d9e554eb0b9c1bcafcbbdd0d5dd37:173:173,WETH,0x135896de8421be2ec868e0b811006171d9df802a,164562168132267320000,148105951319040588,0xccb03c59b60791d9535facba45045278bd58975a,1655290405
14967096:36:0x91313130913f4835d30a83dbfe63b1458c4897ddf82cef5ed9377b2906769f0f:58:58,WETH,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,537333286849981326,483599958164983,0xb8dd9eb0bce12ac607a41cb4e824e3b1a680434a,1655290223
14967031:158:0x20a3671bbeba04ba1fd0c17195588ba9f2bd1c19a38f65310cfb67a8b8e1be7f:238:238,USDC,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,42847931003,38563137,0x4d66419c34169861a3a782d786f61258887f875e,1655289389
14967026:124:0x9c17bc38d1deba0285cbac426afc4f93b3471a6c3bcd353086a0c6a3cb82292b:292:292,WETH,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,2140133662691364500,1926120296422228,0xffd0dedd49c728a700840831a8cf2667e91824ca,1655289339
14966997:110:0xec329d88a381198fef7060667c4a9d8a4a8a3bbcfbcfdf359d51f211593b49dd:228:228,WETH,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,9722326262452315126,8750093636207083,0xc53cbd850add9d2b214cde017fde5907c848d86c,1655288893
14966981:48:0x6e4c627d3e0615d63321e33fe115f927a128c4c9b8e4cee8264aa3cfa846ca0b:160:160,USDC,0x7c0d3cf3982142eda2b992e9f912ac4dea662258,41524496131,37372046,0xea925bc8ebddca6cf6968dec567d88c71582d168,1655288661
14966893:315:0x841dffd73240271a3fe2841c3cbf05b6b3ace692f8d993dc7d30d2f2b8a7b3e5:420:420,WETH,0x135896de8421be2ec868e0b811006171d9df802a,19035201586857212000,17131681428171490,0x5675987dbb90d60795bd1df0b5a7af8c0003f7fe,1655287181
14966893:13:0x7594d3ee32202e1bfca261b8e0c38c714db3160b9cce4b08dd8522de6b4322ec:139:139,USDT,0x8ade2816339700fde684e11c4c578123b3a8f765,1118301338,1006471,0x8ade2816339700fde684e11c4c578123b3a8f765,1655287181
14966889:9:0x51ce5679067e9a1a3f5b942920e9b12ff075a025dfab63f23b825797e11a5f66:53:53,USDT,0x8ade2816339700fde684e11c4c578123b3a8f765,1150384253,1035345,0x8ade2816339700fde684e11c4c578123b3a8f765,1655287111
14966888:200:0x7b20ff42b532b59f0c425876dd73453e6632f81af68faf80f2938714902db1a8:360:360,USDC,0x135896de8421be2ec868e0b811006171d9df802a,74989487888,67490539,0xfd541ea3efe3f23936b907ce1cb40d0d8f47afa4,1655287100
14966864:124:0xcb9ccfdf77d80d5c43d7b103ccec51933639e391296fba27188aeee73a727f2e:221:221,WBTC,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,7280331,6552,0x2471a0dc634c8961719e4ad5bdb7e401f5d09bbc,1655286827
14966844:131:0x32fb1af937e235358b446ca7d34ffdfd324b413703690e377a2d2e57d669c0b8:216:216,MKR,0x7c0d3cf3982142eda2b992e9f912ac4dea662258,7890079288114171048,7101071359302753,0x851e503ba980ea588177e3c3474d0e49bde112ae,1655286384
14966842:13:0x5ee461e792a24d8409da462d1cde8b5b0c380b7ada7ab64a903987b282839428:50:50,WETH,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,19627841014080891024,17665056912672801,0x97f27b5539c840082b501221e04d91607fa24545,1655286375
14966809:91:0x9d38825f6bbd109322c0875d4837ad77197592075fc9d5a0965509a376c0cfa0:209:209,UNI,0x135896de8421be2ec868e0b811006171d9df802a,15000000000000000000000,13500000000000000000,0xe7da19d08df73c9371080a14b8e6fdca9243e16e,1655285763
14966800:180:0x6789b38063a9540621a46885f749b0c0a01eb3c4e7e7d0e273a34557dd1c8e45:339:339,WETH,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,20225999096782395000,18203399187104155,0x81016b5fa82b628e7653e63f43882009f90dc2b6,1655285601
14966790:68:0x8bf8cc8f15f429d3ce0116a755db9388c44892e20b3cc833447c8fe74bb57ddd:159:159,WETH,0x7c0d3cf3982142eda2b992e9f912ac4dea662258,10478647250599977932,9430782525539980,0x584c8e189cd1e541375eb9d905875f071ce7da48,1655285423
14966790:67:0x570802d59d6d6c060a00cdd49e779fa54298a6946296ce6504a2705a07a6b91b:115:115,WETH,0x7c0d3cf3982142eda2b992e9f912ac4dea662258,5245718678685031476,4721146810816528,0xfa9967e171f240c9dcae732437e3a4fefa93f1b8,1655285423
14966777:229:0x770ad52f689e4e38fba897bf554380c9ee86f9147ca6f06c30782cc7df307e9d:334:334,WETH,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,21669527485932502972,19502574737339252,0x3d562ed5036c05ffd4c848ad1c76e3ecbaca9b74,1655285135
14966764:3:0x16cf1ff213de152d915401fbbeb5688b8ffd6eede4acd68c970d7b37901d0057:30:30,WETH,0x689209519e78947d52b862748e059fad1238d689,9708737864077670000,8737864077669903,0x689209519e78947d52b862748e059fad1238d689,1655284943
14966763:257:0x33a264dcdd9523904c9f856d8997af2edb25ceb5bd3f6c21fcfcea61fbf38d3c:394:394,MKR,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,14602192087131579080,13141972878418421,0x1a6db538813dbfa63e1f19f8804447187b7d401d,1655284915
14966752:35:0x7edb4448f63a95e94ad1a9ba1e46a9424058da4a80224ddd9e14a4b51490dfe3:43:43,WETH,0x135896de8421be2ec868e0b811006171d9df802a,46618721220404330000,41956849098363897,0xf9a0106251467fff1ff03e8609aa74fc55a2a45e,1655284800
14966744:19:0x4d1026a0e4b945eaa67c59961e3fe260264051db2e3d8d5ac48424762bade17c:126:126,WETH,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,3943712832620383983,3549341549358345,0x4e0d938f29e8a1fbb417a849016809bba9174000,1655284712
14966743:128:0xd714f846eada98f3a612dee0441285bb43be1268fb9cd25ce4e30e960c6f7174:237:237,WETH,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,4954307610891718568,4458876849802546,0x2db9ca0ca113e180421ae724310709384c893635,1655284698
14966736:62:0x369198bb54fd305f99ea6a118656c7490bb10c8c3ecb0d79f62663ec9477790b:221:221,WETH,0x135896de8421be2ec868e0b811006171d9df802a,41398963519928720000,37259067167935848,0x18bfe375e16d877918b748a38437065972b76ddf,1655284608
14966719:222:0x767cda31d853c7ffabc2c5f5a60f95e50c9965a22df9a94d14b906cb98143913:524:524,WETH,0x135896de8421be2ec868e0b811006171d9df802a,7000000000000000000,6300000000000000,0xd25038c3f69843812417b45d52b54ca2a51c3441,1655284334
14966719:183:0x6f231c71fd9491d3012ec8f607036cf959aec964c4f3ed08d976ed1aff7ff78a:347:347,WBTC,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,109600532,98640,0x3647b8d438feb4af8d5a6873f51fd19e1782dae0,1655284334
14966694:83:0xc778f7f3fee9909ee4ba79c067560dbae4e9b076ab725b1ab060ea99ab71bfb9:161:161,WETH,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,3197981214901576500,2878183093411418,0xe2a7ce7b7c0b5d64a80a5991f95aaa6a1ce7aa13,1655283827
14966687:48:0xdf3a346a6c6ea1b2a01bd9c04275b191585241140af2222ba889a1096702fb0a:164:164,WETH,0x135896de8421be2ec868e0b811006171d9df802a,8494474912607710000,7645027421346939,0x8230e4f44998a57bdec9c33367a7bd02fed18fa3,1655283742
14966687:14:0x922f9957295fa67330bd73564f9d06eb190c85d25464952c5f683f3f6ca630f0:63:63,USDC,0x7c0d3cf3982142eda2b992e9f912ac4dea662258,60535588370,54482029,0xea925bc8ebddca6cf6968dec567d88c71582d168,1655283742
14966681:61:0x170a61e855beb1e5e4cd9d49c54388c102919167f86305bd4c5bf9f61a840c6f:104:104,USDC,0x498c5431eb517101582988fbb36431ddaac8f4b1,761295174,685165,0x9339dd66facb97a61b8a5d76a4be8aa6cf4f76a6,1655283701
14966670:15:0xa0034b4bff3ceb853a4ecc9231bea34edde93123a407b516434e3081f33ad555:103:103,WETH,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,19630058759487947248,17667052883539152,0x8a4a1914df6ed1bbc97a153d0b360c1849dbf14b,1655283532
14966651:35:0xdd208ba493b5f0404407ce6df8c42a547ca66ec732f8c7164e733a7ea3dd579b:144:144,WETH,0x7c0d3cf3982142eda2b992e9f912ac4dea662258,5139614461934794811,4625653015741315,0x944d34a08033f8e2bfef08c3995f04a315d136c1,1655283266
14966649:62:0x487065683f171b9092724384d0feb3765a94438327b3836061fa06a788b37ee6:163:163,WETH,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,19334558676617678645,17401102808955910,0x3d562ed5036c05ffd4c848ad1c76e3ecbaca9b74,1655283222
14966642:198:0x80e8cad04463795a87ec0e9cd4e5a4c659b45999d66665e58a08ce7a932cb778:535:535,WETH,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,9733648256279848586,8760283430651863,0x1a6db538813dbfa63e1f19f8804447187b7d401d,1655283025
14966633:137:0x486c2b959dc31996ff8e4b634d0e627a16571e79ac0e37ec8e6d92e9c90dd62e:239:239,WETH,0x7c0d3cf3982142eda2b992e9f912ac4dea662258,32104090479521678618,28893681431569510,0xce2287a329583ad3df1ddc16774c57c9fd396fae,1655282882
14966630:149:0x36b5b82d8ab71d75c8c0bc33d314fd4964fdf981f328bbdff87292f432f80f41:367:367,WETH,0x135896de8421be2ec868e0b811006171d9df802a,72010000000000000000,64809000000000000,0xfd541ea3efe3f23936b907ce1cb40d0d8f47afa4,1655282871
14966622:266:0xed9682d056b858464de5fb9741da8235012fdbd31919d5df610d712d41bb3c34:454:454,WETH,0x135896de8421be2ec868e0b811006171d9df802a,177200000000000000000,159480000000000000,0x990cadcc315896f623bdc945e862f30c46391179,1655282742
14966597:175:0x571e8c5ed14eb8aaf6327b909e37f8ff03cb19dbe9759aa24d5a34713eadf8f0:234:234,WBTC,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,29645448,26680,0xe3a47b9c1c3a3c7c6528e6933727fc6ae92d13c0,1655282400
14966583:72:0xb178b7f077cd6830ac30b34f254f23334a12e2ae381ec0a268b493b83ab39b92:104:104,WBTC,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,98363860,88527,0x91794c88a887f6884dea79bea63b3223c2a10d62,1655282197
14966566:105:0x0fb8289c55a4e9737d5b3e0d234210f43d85671b34053585c0dba28742e4f1e2:287:287,WETH,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,25789905234823999041,23210914711341599,0x2c6ed140617d76dfc5bb7ab52be0594d6bc682e3,1655281997
14966565:408:0x5ec59420538ea71b55013ccaab5224cbdff022900f34b3a2e3c134a3e4eea335:730:730,WETH,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,5437528793348465500,4893775914013618,0x5b450e36395a60edafc93a2456c23ad2efc83aa2,1655281933
14966559:87:0xa3eabf991785eb0a8c943ba75119fcc6268cb2fcd5050bcbbaab8a8f37a8ce29:186:186,WBTC,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,40979421,36881,0x6306bf2e8680d3bd3185c2c607e855a1de5e0cac,1655281839
14966559:112:0x90a03709c15135c5f4e22f70bd665730169f35312374dfb341b8dac1641df739:283:283,WBTC,0x135896de8421be2ec868e0b811006171d9df802a,240000000,216000,0x4196d3479fda0ebed8b67ff8b3134dbf4c35f1a9,1655281839
14966545:19:0x195f0c345b567f09d3976e9460afa9fba5cceb3dd580d2b00c229028872baaf0:207:207,USDT,0x8ade2816339700fde684e11c4c578123b3a8f765,1445892169,1301302,0x8ade2816339700fde684e11c4c578123b3a8f765,1655281626
14966540:405:0x73ce538978f49bbff938154fd568df0e430950b1bc3525a1494076d5c582598e:577:577,WETH,0x135896de8421be2ec868e0b811006171d9df802a,30000000000000000000,27000000000000000,0x4196d3479fda0ebed8b67ff8b3134dbf4c35f1a9,1655281581
14966527:251:0xc68060e3cc9b2affdb8a05d935b84a5b10fecd52138f2854ddfe19fb4af3fcb8:541:541,WETH,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,11447568849839454218,10302811964855508,0xa92df3de00f880f00720fd4e914aa4957f12c275,1655281408
14966520:72:0xceb56abeee085e1f9c8f73b190fd7a310cbb15e620aa878a34b1fee26630af97:102:102,WBTC,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,23582911,21224,0x3302614fb95f7c35aaffa8a8f24eeff68b0dd5a9,1655281286
14966514:132:0xa0603bfa2dff835172dba364119e5fa0ad33d27c29e716418513b8867eae6752:244:244,WETH,0x135896de8421be2ec868e0b811006171d9df802a,25000000000000000000,22500000000000000,0xbed4dbd30fd3aed29c2d133fddb611f8aa517c6b,1655281137
14966513:173:0x122c70ac3083a33ea912edc3e9a0e99a07152c61a7e6c37a34eb9ab37b747a92:372:372,WBTC,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,300525972,270473,0x2972bf9b54ac5100d747150dfd684899c0abec5e,1655281119
14966506:40:0x78bad7b15824ec6b66a1822ac749e30f2843e6c58b1c3a440f1c07d074cd453e:102:102,WETH,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,4263769309175824363,3837392378258241,0xc95086539f40ae4c658d64c5d159bac00da24fe8,1655280988
14966495:8:0x126cf76bf0c069f7106c6af34a155c19259946625683a62050a1dddf928a1a1c:35:35,WETH,0x689209519e78947d52b862748e059fad1238d689,17111705072443566201,15400534565199209,0x689209519e78947d52b862748e059fad1238d689,1655280767
14966495:177:0x4d43a28d294067accf6e2933d6cefe0a0a12f0335316ca3f53c3908d2bc1f229:329:329,WETH,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,1992510168191424641,1793259151372282,0x110316989e7caa29454f70433da924603dc16530,1655280767
14966486:56:0x4efb8561d8d45b09d6db96da7115743016dddf00cadd0200583e77caa1b7393f:116:116,WBTC,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,108189604,97370,0x3647b8d438feb4af8d5a6873f51fd19e1782dae0,1655280659
14966486:16:0x95129f5661a8af02141e72d78ddbcf6f2552ba23c60b008d7feadc01add4a8b5:52:52,MKR,0x7c0d3cf3982142eda2b992e9f912ac4dea662258,6917511991202360427,6225760792082124,0xc09d86f59d25e24df5d6168fe11be9145d9af709,1655280659
14966484:180:0x8c95eee41bc67aa2fadb05ea85b503bdf6de5685f9f85bc80f73c32a7ebad601:445:445,WETH,0x7c0d3cf3982142eda2b992e9f912ac4dea662258,2021007933568014132,1818907140211212,0xfa678be28c67ac85af531cf9a3cf0df9b8a4267d,1655280603
14966484:178:0xb29fb0f5c0355206703bb73d2be275ea8a99b498e655a425470ae63d27c8d5e3:402:402,WETH,0x7c0d3cf3982142eda2b992e9f912ac4dea662258,35548535920318119655,31993682328286307,0xea925bc8ebddca6cf6968dec567d88c71582d168,1655280603
14966484:176:0x8db592f74bb301ead7427b95391ec8d945940fb1b5041569d1cb4305ead9d295:359:359,WETH,0x7c0d3cf3982142eda2b992e9f912ac4dea662258,36114922424579413618,32503430182121472,0x065ad8ae434ad88cf67c031a9748b6719301cedb,1655280603
14966484:174:0x2fa6fd9396b65c80e3df9067ee786bb99a4c4761350651d2bff577ee65865239:271:271,WETH,0x7c0d3cf3982142eda2b992e9f912ac4dea662258,37450431048244323078,33705387943419890,0xb780936cd722d8e755f167f1ae4f2551f84e9a3b,1655280603
14966478:68:0xbdbddcc2218420a0f73eec3a6565bc9a976b8fa5bc6a5152301f1f6fcd59ab3f:214:214,WETH,0x80aca0c645fedabaa20fd2bf0daf57885a309fe6,18953073954812148581,17057766559330933,0x8a4a1914df6ed1bbc97a153d0b360c1849dbf14b,1655280515
14966466:139:0xf573539c05b76b5d752241d466000f9215befd0f16b7fc7f9d7db598081b698e:382:382,WETH,0x7c0d3cf3982142eda2b992e9f912ac4dea662258,8495767733200169221,7646190959880152,0xcebe8a9a3915e063700d92d78b2f91033be98a42,1655280374
14966463:134:0x0ea1099d0ea819638b4ab7b359d58cd02ce3e3943ba95b914945e3b2a90ef20d:443:443,USDC,0x166a309efceedc82c501014130beadd0b3097475,542551422112,488296279,0x166a309efceedc82c501014130beadd0b3097475,1655280298
14966447:49:0xfa6229b93883c02f6cdcedd192f63c9c44ce8512cd07658bee67dab066587d97:187:187,CRV,0x135896de8421be2ec868e0b811006171d9df802a,50202087213315004000000,45181878491983503600,0x2208fc19b8df83c422bbfdb833ac950bed4eb913,1655280080
14966427:155:0xa7666390eeda86eb963a97d3a539989c331713c29230706a43c3e10d4458db16:206:206,WBTC,0x135896de8421be2ec868e0b811006171d9df802a,100000000,90000,0x4196d3479fda0ebed8b67ff8b3134dbf4c35f1a9,1655279755
14966421:1:0x5aa22ffc5eacd7952c10f50e9050e4862272a8c019a71e41f91a41413c635c77:49:49,WETH,0x7c0d3cf3982142eda2b992e9f912ac4dea662258,229754088954257050801,206778680058831345,0x2d4e1aebf7ce679f8662f8f4c291c2955c3e5264,1655279671
