id,pool,user,reserve,borrowRateModeFrom,borrowRateModeTo,stableBorrowRate,variableBorrowRate,timestamp
11750374:102:0xdea4c522f06c9f1c3303a053e1c9e3192e3f9df99e9fa1fc6a84f2aa4e82d497:260:260,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x47f2f3e9cebe4b468b03548387dffbf03e94b5aa,USDC,Variable,Stable,89809625987538178688129575,39619251975076357376259151,1611917778
11750840:169:0x764446e43fe8338ad5617db151177af95b34b7d4ffe4cf0e1e151f9b188ae686:240:240,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xaccf1f9320cba94fba57127e56fcd5d38c27303a,TUSD,Variable,Stable,171390642145569988759330774,121390642145569988759330774,1611923597
11751554:64:0x46468774b3211bf89580fbd456bd310bddfe0b40e4025cc4f61082a76028f76b:109:109,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x7bdc96da7104df3fe9e0e7b01e238d2b9a8f0f43,USDC,Variable,Stable,89943200312761259821817875,39886400625522519643635751,1611933616
11752316:128:0xdca0cdab2766745f264d47ba6205c54831cfd4454cc23e8e74c09c735449c592:217:217,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xef6d7ea4b0cba4064b0ea27f480d14c886714b47,USDC,Stable,Variable,89882105238414684221359299,39764210476829368442718598,1611943540
11752339:141:0x99ed293c1845924a122cda091002f70db13a713a4e1470b63c7bfecb659968a6:246:246,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xef6d7ea4b0cba4064b0ea27f480d14c886714b47,USDC,Variable,Stable,89889364017738741874798505,39778728035477483749597010,1611943914
11752340:115:0x7c6b7b2ef930597b327d3d0f76db018334434299bcdaf30ab859dbb32fb1c9e8:287:287,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x126524914894bfa5f929c826d0c01406f04d91e9,DAI,Stable,Variable,89891044421515636049415517,39782088843031272098831035,1611943919
11752366:171:0xb828d302d5a079620d65963c453ae3fe3f33361a719c753e817d546b6d0b9523:279:279,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x126524914894bfa5f929c826d0c01406f04d91e9,DAI,Variable,Stable,89979109186280663266720710,39958218372561326533441420,1611944277
11752658:116:0xcd630d3c17fbb9f1c41854f423d654656d5d00bf71a70015dd304942f3a0bacb:237:237,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xa599f6e4540800bddf18a6e2e90692aa093cdb8d,DAI,Variable,Stable,89949703098611662455227246,39899406197223324910454493,1611948093
11753317:127:0x3fd55ef60bdf2e18b95c1e05d39ad9dae0dab7e2c18fd8718cbd665defd63b3a:228:228,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x38b5c92ba7980f0d7180d453170f85b1fb2db1e5,USDT,Variable,Stable,121244323237960077136390338,71244323237960077136390338,1611957127
11754679:71:0x746a3a5cd2df75be3647efab5c81ae8a12f1b10ddb58a5b3235923e751a57aa0:124:124,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x3150c2beb428803af86f587004ba113ebe3c7da4,USDT,Variable,Stable,173305832028450001004742108,123305832028450001004742108,1611974360
11757625:175:0xacae54cc4dd3ac47a923930de5635fccf5d1a5e9d784860e9cf36043615d5f16:278:278,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x64ffbcad0fd9bbf61450a4435770c4887ae39916,USDC,Variable,Stable,89917304788817815138931919,39834609577635630277863838,1612014106
11757731:88:0xd9db6c8e1afda84ca7ee4b69da58135b2ce46d64c0d1c667b2544ad55e38223a:161:161,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x6c07b538fc627ae1465136f14f0f2e6143eeebf5,USDT,Variable,Stable,112342859489603156472728766,62342859489603156472728766,1612015509
11757775:194:0x8c1cfdb93f6bb296818321015ee1e5c3d087e3c8602b6f33f4a82b80777f3098:288:288,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xb688d24a1ea914b0f95d72b3d5ec347ef50e9cbd,USDC,Variable,Stable,89983856806051690206747796,39967713612103380413495592,1612016058
11758455:116:0x79e42b04ef44e2c3d31f3ef836255fc0c595c45ee6d6aa59e3e36f41ca78f135:191:191,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x2debdf4427ccbcfdbc7f29d63964499a0ec184f6,USDC,Variable,Stable,105502240319031073284901416,55502240319031073284901416,1612025545
11759218:177:0x5753e8f25cc1ce49237d51b2f0d8f5c6b36c32f552090be0a882722c21d8eb2c:247:247,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x6c07b538fc627ae1465136f14f0f2e6143eeebf5,USDT,Stable,Variable,89062467360157085285077899,38124934720314170570155799,1612035959
11759252:110:0xf9d4cd3506a0bc5872a557e89de77510c10b1890606961cb74435b8e38931b69:114:114,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x940cb2ae1a80dfc479653d392845a068aa74b599,USDT,Variable,Stable,89090467422206493518603720,38180934844412987037207441,1612036339
11759262:53:0xdbed0f396982387377f433ed3bca076f6e760b7b675ddc97d69f77f5804e79ed:124:124,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x6c07b538fc627ae1465136f14f0f2e6143eeebf5,USDT,Variable,Stable,89090468062049701705551209,38180936124099403411102418,1612036450
11759463:93:0x63a55493d1a4a5b0d5de39f56406c0c75ff0ae8c6b634ca9916936e28d0d049f:134:134,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xcd091fcfd2e471d9b100af4ee3a622b89816c3c0,DAI,Variable,Stable,282730486068028313471226915,232730486068028313471226915,1612039217
11759538:78:0xf6987a2fb0a2d8089d17fd34ed1ca3db4ec6c6a7797745960f4fb981f2d03717:319:319,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xaf616daba40f81b75af5373294d4dbe29dd0e0f6,USDT,Variable,Stable,89267832638861484839366958,38535665277722969678733916,1612040322
11759659:46:0xa03607f453939e2ce572bdd14fa352e7493288854bdb47f6954d0a6d26b184a1:113:113,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x50ed6500e5e0e4ca1cf8f7006c4a4ebc469c82e1,USDT,Variable,Stable,89452718495455679176296302,38905436990911358352592603,1612041899
11759731:41:0xdd5ae13672949380b8db758a7e3ac209e959d12197851e489e0158634566ab5c:96:96,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xb8f98d08f1a456d1ec9417e5eaf46fc2ede9c0a1,USDT,Stable,Variable,89456323731953338498157297,38912647463906676996314594,1612042852
11759794:107:0x5c4b41ce5e0cdd29bf9a661508c16cb5af08f8ac9d892dee1282f2301bfaeb9e:270:270,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xb8f98d08f1a456d1ec9417e5eaf46fc2ede9c0a1,USDT,Variable,Stable,89476719601837568917305185,38953439203675137834610370,1612043771
11760128:170:0xf5edb84fe134c7fa71999ae2278f86db30a5256868c3a1bac039972b46fbca82:319:319,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x8f564c7272177663309f704065ffb59f403d96a1,USDT,Variable,Stable,89791083694931056901906800,39582167389862113803813599,1612048549
11760315:98:0xb479e115ff815fc82e7d9cfbb452be0b7600dd0b8709c5625cd111448296e21e:241:241,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xab61903ee0a18780129c345a1264d78bb39a97cd,USDT,Variable,Stable,120959937890680194752506596,70959937890680194752506596,1612051355
11760476:57:0xa368873caca834db24b615a26ee2bc13358bd0697a0b58fe84cbebe3ae748c64:82:82,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x057518153ed7f25dd237a0d0052ae8cc5c428ee3,USDC,Variable,Stable,108602220680936407224998418,58602220680936407224998418,1612053343
11760486:145:0x0364204111d5be8087993c4679af765826897bc6ebcac951795796167bc7e56b:264:264,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xa4f99dd9a7bf9f010957e76833f8a632cef30fe0,USDC,Variable,Stable,108602365438551998548369098,58602365438551998548369098,1612053451
11760554:132:0xf962ac4c52c8a8c9d85e750f2193e6b6db8cf9fc99ab78d7c2ef023db78f58fb:178:178,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xb688d24a1ea914b0f95d72b3d5ec347ef50e9cbd,USDC,Variable,Stable,89984354397219291103786239,39968708794438582207572478,1612054307
11760565:120:0x71bb911855f0a6e555153e84848c697da50a033334c95dc8f782c81a155ec727:290:290,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x4e23e93d9fb1982d194ce64b4dae629c086539d0,USDC,Variable,Stable,89984354748346681620532002,39968709496693363241064004,1612054381
11760715:75:0xead9b474f39a11eebf67610a6fa9af8434517bb76cfd3cb21bf3a26b3c0fd78d:250:250,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x52bd9009bacd679f210178b9430dfa0b84317978,USDC,Variable,Stable,89885981956185549797965964,39771963912371099595931928,1612056353
11761189:133:0x7ef80234e477ed6cde47b4436e1ff254c84709065f312d2b0d85cbbe103754ab:234:234,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xa9c09f45b2bd1bbb3d7ac14506b7c9c9476a7649,USDC,Variable,Stable,181006294548132181216678386,131006294548132181216678386,1612061993
11762711:50:0xb7a785a40dc86fb1505739fc59823784e8eab16247ae2e5eeb96bb6853b9fef5:104:104,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x54cf8930796e1e0c7366c6f04d1ea6ad6fa5b708,USDT,Stable,Variable,202150728138458635615922718,152150728138458635615922718,1612082020
11764465:132:0x4fe7a0d17cba66fe08ab4cf0193bf2aab52e41c386d907bf0891f84438264627:319:319,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xb2c5ae080a236fe89a87fdbd1f9d58ad4b57c6b2,USDT,Variable,Stable,244570388862076325394508032,194570388862076325394508032,1612104901
11766405:122:0xa7fb8b11e7813c68657e0a671d065468a0bfcfd5333c187672d431a45db21b4e:354:354,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x809f2e8340a97a714c2268d2574f654c45f320e4,USDC,Variable,Stable,89987517248269032559973654,39975034496538065119947309,1612130853
11767097:105:0xe6a6d46c69e3a5b73a3f312b13ac00df3eb65ffa6ede3ba64cc29864a5254fed:63:63,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x6536e7a30d5a912e422e464fc790fec22c86ef14,USDC,Variable,Stable,92291909469513495907970460,42291909469513495907970460,1612139657
11767126:35:0xc9a40be7cc7d2137989fb175cd71a56ab2eb9b980821373b3f670a2e2f534cf7:70:70,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x56618ca46b82a1309f15aa3ec5dfc894756dc069,USDC,Variable,Stable,89994264652448044215371411,39988529304896088430742822,1612140017
11767331:138:0xf94df1440b1b6b1e2879cff2f319598ceb64887c4ff28f67e62a1d91d9c466eb:204:204,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xb688d24a1ea914b0f95d72b3d5ec347ef50e9cbd,USDC,Variable,Stable,89681406741206503934518592,39362813482413007869037184,1612142340
11767528:115:0x12ac2b9a3dc1747279063794c3f60ea896531abbe9c7112225fbc2f343ad110b:181:181,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x1ec9503bbdad721ef3ad485b4b14ce0671dc9925,USDT,Variable,Stable,89163519474255206562414338,38327038948510413124828676,1612144739
11767729:175:0xeca61e66ff9a5add6ecfb5cd04feba143792de1df888f0774a1201ce053d4f5f:243:243,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x9824697f7c12cabada9b57842060931c48dea969,DAI,Variable,Stable,114601294700967901641536933,64601294700967901641536933,1612147335
11767738:259:0x299d557132a264439506264b126fc1b2d01bb1a588067f71ebb77e3f8ecdb741:266:266,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x0320f12e5c7cb57029a9d4e1655e17f29866e478,DAI,Stable,Variable,104192355277867686761429895,54192355277867686761429895,1612147468
11767938:227:0xefab1bae116c5e9882fd3bf632d852f24434ed2342d8a3936a23c7ba4f8459ca:254:254,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x106740f07be0d76af4cf99b445409b41fcbe151f,USDT,Variable,Stable,89440697347307300502098372,38881394694614601004196744,1612149915
11768025:202:0xf8bda94d4fbe9be81335b304db604d2d75f578bf9f006c18e65c0e71ee3fdc02:308:308,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x40e652fe0ec7329dc80282a6db8f03253046efde,USDC,Variable,Stable,89374880621582616962294524,38749761243165233924589048,1612151200
11768254:203:0x6054576f9d2e105d005ec9f468d019afa7f76f361f2cbd26dc825c7f70edd8bd:262:262,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xf503feb4f6570e0a44c5231df53dae3fb5d7d628,USDC,Stable,Variable,88726339374077007618305386,37452678748154015236610771,1612154513
11768617:150:0x5b7a57c9924a289ec752ac8b9bf03f46e52f2c91bfce08fc904001c74ddf23ce:166:166,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x79ae37eb826e4de9c7b54bad9719eb4a89cc7dc8,USDT,Variable,Stable,203385849716575501586175438,153385849716575501586175438,1612159621
11768626:171:0x6e7a97733615a324178bb462e7b571ca48697e8ec0f938e748e999a040b5cf11:214:214,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x7291bf9bc84c1dd34e26af9489259c41cc91e6e2,USDC,Stable,Variable,88894240635564932053265260,37788481271129864106530520,1612159706
11768651:116:0x745f3b41ffe1ba29e773ec57858b12294b092fa1752fd283111d85b27650065a:192:192,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x79ae37eb826e4de9c7b54bad9719eb4a89cc7dc8,USDC,Variable,Stable,88918932263780703383193007,37837864527561406766386014,1612159958
11768973:77:0xd19b387e2f66ba6c7420195de4d1548fe0b31e70f5849532cf80bd1a4d4d0c49:104:104,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x38b5c92ba7980f0d7180d453170f85b1fb2db1e5,USDT,Stable,Variable,89998283749556641618903994,39996567499113283237807987,1612164483
11768978:152:0x821523510e5392c5ed1382f343ea040002df3e3c80094fdc381e78a4db94e426:210:210,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x38b5c92ba7980f0d7180d453170f85b1fb2db1e5,USDT,Variable,Stable,89998283889761285435052453,39996567779522570870104906,1612164514
11769149:184:0xbb310b0b28bac33bac5535ee3745fb8e1a013eaff62e1ec131a0a62d6ba51479:188:188,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xf5e2d071c564bd31ae06badcdb6d1201ae3fb2dc,DAI,Variable,Stable,139215265536774078718393770,89215265536774078718393770,1612166688
11769655:140:0xb44941ce75b0558c693d95f34eb63e021480f65f77a8dba72af6ffddcf1c1828:168:168,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x39500416f6e1544b533d71c5c3f619de158b46e9,USDC,Variable,Stable,89080634107406022505481845,38161268214812045010963691,1612173539
11769922:99:0x3a77acfb131e20130ebb92f040f88f9f67919ebdb05b46dacd3d2e1fe4af401f:176:176,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xaf616daba40f81b75af5373294d4dbe29dd0e0f6,USDC,Variable,Stable,89144230060012028660240211,38288460120024057320480421,1612177343
11770225:29:0xc835628ea46552eba849352277a0ec4379abd31896cae3d2196238e03dcfbe77:37:37,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x86e9f84220c121c8ebdc134d4a02b89a0fe5cd23,DAI,Variable,Stable,89458625890242164348693983,38917251780484328697387965,1612181238
11770244:293:0x35de85c43b3f163e812336ec508765791ed74a4e527f9eb3960adb0c1fbb7b62:241:241,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x8b001e81cb4804b42db347de28e4ababf0cfb43c,DAI,Variable,Stable,89728254753000154894550166,39456509506000309789100333,1612181536
11770543:93:0x4783417bbb879701105fba95596b99095d0991dcb612010abeecc23ac972ee5e:153:153,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x397eadff98b18a0e8c1c1866b9e83ae887bac1f1,USDC,Variable,Stable,89212753411919993598640110,38425506823839987197280219,1612185564
11770632:161:0xa03f7952980620030b12def4e4995401b3dd37f16b7b21f11d154e811c48cdc3:252:252,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x205b993bb19930c80fb10ddf4f4c423e49c4caac,USDT,Variable,Stable,89858798970836528015211885,39717597941673056030423770,1612186820
11770809:228:0x818d0c36edaa20aa42bbefa5b5cd83f89c10a8efed8f2edf85121ac6f896f23e:169:169,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x73d38d824fb2a24d1d888da0e582a850cb34343b,USDC,Variable,Stable,89395345355558446546494225,38790690711116893092988449,1612189119
11772494:33:0x741fd6c1553db677dd3237998942c6db47e77205d68ab4e4904fb7f552ffa423:49:49,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x887a2ebe6dc68d15a57644f2fb1a0c642a82fe6e,USDT,Variable,Stable,89789306123218286263165404,39578612246436572526330808,1612211428
11773913:257:0x2ca0d4fe251fc1ee23801e116c556392571e902413b0f7c0326720f02680d008:283:283,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x96a17791c341a3e52bb64fb479e78693bb55b12e,USDT,Variable,Stable,117552114434676989470353342,67552114434676989470353342,1612230497
11774724:121:0x9aaf232b5afb1d540b0a64052af73007d63fc37cf5dcec195cc4efc010c82e5e:163:163,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x52bd9009bacd679f210178b9430dfa0b84317978,DAI,Variable,Stable,89927757317210347049990517,39855514634420694099981035,1612240834
11775094:90:0xaa3c8d1474c4c9aa996f8abdfc9ae7df29d8e58f16dae69b42cd1e4a380ecf3d:151:151,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xaccf1f9320cba94fba57127e56fcd5d38c27303a,TUSD,Variable,Stable,89301487215021685654571046,38602974430043371309142091,1612245779
11781071:135:0xa5832ada92d9e6d61ab99988183bd6fdfa0ea51e3e259116ee43625b2a024a57:263:263,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x22b0fdc0476822d85e43b4bae6b628066b4d90c8,USDT,Variable,Stable,119586785458417197705337962,69586785458417197705337962,1612325772
11784451:139:0x8d709dde8a659f9f010dd8f4864651cec6b3740d32dbf6a4110c76eef78ee740:150:150,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xba315a3c361a8b256a7c671a8685b72eaf93f747,USDC,Variable,Stable,377046928875229692056353890,327046928875229692056353890,1612370820
11784807:179:0x4b64ae9655e8bf4c1c158f81e1e0ccfdc9d21b174de6f149d37eb239c2df9b39:298:298,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x7180e344f5596171b1a0f0bffd42e389300a4822,USDC,Stable,Variable,393838856114128446853254270,343838856114128446853254270,1612375772
11786829:208:0xf7699020ac694dd63e6bdd0df278d4f9dbb716208d5bcbb840bd7b9fafa0bad1:265:265,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x9f918b8663901979d2ebd9955e09c158f82c3ddc,USDC,Variable,Stable,312626273481214258838485200,262626273481214258838485200,1612402332
11787491:113:0xf985941a6b9c72b1080a91d1a0b3f4789ca191986dbd3d3f402aeb6278ee98b9:179:179,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xbe3c7637815db18f5d471a3a0d4f937ae83dad0e,DAI,Variable,Stable,88959746426287189879021971,37919492852574379758043943,1612411571
11788064:219:0x46650d42d6d31b8c9dfca668550f648ce02f16255258aa85974edec5bbe7e948:296:296,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xc17905420d885c1967c9bbae432a518480f58cca,DAI,Stable,Variable,89619361575773762939843875,39238723151547525879687750,1612419418
11788070:124:0x0e3722ba5c3680d147f78996c13b5f380fefee0d16e3e2c05dd2a001df298f7c:176:176,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xc17905420d885c1967c9bbae432a518480f58cca,DAI,Variable,Stable,89619362027269398286442615,39238724054538796572885230,1612419463
11788282:105:0xe0f12998152b83a919cad394e8f82f7316175783caebf36ac556c3f9266431d9:170:170,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x73d38d824fb2a24d1d888da0e582a850cb34343b,DAI,Variable,Stable,89988674110413883441752460,39977348220827766883504920,1612422158
11788969:98:0xee2d4124c7caf37b731bc779f6d8d0312fcdb43a8e4243724548e82e45d95a50:205:205,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x37bd3213c8cecf3c5b3d32e7d37ae663c946a3f4,DAI,Variable,Stable,127938843497519121442160381,77938843497519121442160381,1612430978
11790188:121:0x613f2f55948a182f0c44b7acc53c8c29c7f8d7b6e7f30fcdded90c2f4a39050a:76:76,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xea1feb9a9a006a7fc253c6ca87349be0da072f25,DAI,Variable,Stable,178532788737133375586744621,128532788737133375586744621,1612447264
11790202:203:0x50b52773a1821303c70058e3d1725158e97d9a2e1c4c58c09a319ce31cf845de:258:258,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x87e32d4631d728d6ad7ebcd133b11febc9da9b93,DAI,Variable,Stable,178533046838034826007909400,128533046838034826007909400,1612447397
11790247:10:0x2f26392e9f2db583a999065ac91b83a24bfa75835a5d870b329746aaa7f4135a:16:16,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xc88ebc63c3126e9f37a46c1cf55b0e79c9cc20e2,DAI,Variable,Stable,184610547041241079607476556,134610547041241079607476556,1612447939
11790249:22:0x26679696571f3ed7624b92c2f0513391cb1fe58c18f34fc7cc63eb2956576c2f:42:42,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xc88ebc63c3126e9f37a46c1cf55b0e79c9cc20e2,USDC,Variable,Stable,193027645571357003210396730,143027645571357003210396730,1612447962
11790637:156:0xfd712020ceb57f6a921351589c3203b444624724c2901c880650bb6c131b2e07:79:79,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x875f17446d19438d75b76059c70bf2bd17226030,USDC,Variable,Stable,110596066048390909320577908,60596066048390909320577908,1612453088
11790981:78:0x1d00f2c03c50c443b7b8775c0d97c512056bd77b3e1cac0593b41cf62fd818b2:208:208,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xe1f5cdfffed40bcf6580e2a238dcb9fda845613f,DAI,Variable,Stable,155085701451575900802391151,105085701451575900802391151,1612457467
11792028:133:0xef121f253f0e01c50e0f99a34a287010f907a9eaa988c38e93bcaf3973f6e291:52:52,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xd79837f269b17a191afc534dac570abc59416ca1,DAI,Stable,Variable,237672507385222617769978766,187672507385222617769978766,1612471264
11794186:185:0xfcaba426d28b38698fe4ae1689164138384d4283e72f756116776d1408dde1bc:173:173,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x62b8e137ee87ab3caeb2fea3b88d04abea7c5579,USDT,Stable,Variable,208608720807999175054812612,158608720807999175054812612,1612500260
11794191:69:0x8da4976b56c804e58d40291f112ab7cf6f09081c99de00164ed2d0b8e95c0f84:104:104,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x62b8e137ee87ab3caeb2fea3b88d04abea7c5579,USDT,Variable,Stable,208608863318952490911159222,158608863318952490911159222,1612500339
11794850:91:0x2ac5a408ec6bd43917f3d7b6128e8ece7cc5d1555a387516dbeaf8d991bdf7b0:135:135,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xaa70209d6c80d90a6b48a02750c05e6b3d0fdd12,USDC,Stable,Variable,238825575504536990010605670,188825575504536990010605670,1612509131
11794947:156:0x9046769cc5b970016ebdc79d6221facbcf411446675ea929a4f6fac13e49d2fc:220:220,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x15967114d89c4c7e2218be941a50863d3f804b28,DAI,Variable,Stable,312381713108878625154629509,262381713108878625154629509,1612510403
11795530:106:0x8888793b800ffbff3a1acf1efdf56e6233821900a1745b8478368c24e92084ca:251:251,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x2fba909aed4345ac0c67c75c51d955f822b14629,USDC,Stable,Variable,188667048877598736768829140,138667048877598736768829140,1612518633
11795795:53:0xff37dd1547f3feb8d08e0ba0d4d5b545130e7e875178d24d7d6552e5a6646aee:188:188,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x0d067279148a4003711d662d79a8d5c9117920b2,USDT,Variable,Stable,117833177799674169719774232,67833177799674169719774232,1612522138
11796281:195:0xe3496179555d528a2217636224af7ec3bf75fea6f9c0abd37aec12465aeacb50:196:196,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xea1feb9a9a006a7fc253c6ca87349be0da072f25,USDT,Variable,Stable,167708014992429364740866352,117708014992429364740866352,1612528507
11796295:33:0xc5ac2930c75379fe54b30326f8c0d843a799a5d777a39b1398580adf7e627811:76:76,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x87e32d4631d728d6ad7ebcd133b11febc9da9b93,USDC,Variable,Stable,200628434624580792171527142,150628434624580792171527142,1612528717
11796359:114:0x343b6b628696f3164fb6397d236d6e360042b1f30466ddb7ae1c4e361803144d:269:269,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x6c07b538fc627ae1465136f14f0f2e6143eeebf5,USDT,Variable,Stable,170090039284367323077167934,120090039284367323077167934,1612529399
11798126:85:0x6ef08f5db1937f3df924cd571cdfba73083e43e47ff63bfc93e4991db0ceaa94:261:261,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x15967114d89c4c7e2218be941a50863d3f804b28,DAI,Stable,Variable,209965456866636063569821624,159965456866636063569821624,1612552251
11801014:5:0xd6a4663ab9cdc5acad2a30fd250ffcdf4bd68205bede739cd039b9c67c46ce30:9:9,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x15967114d89c4c7e2218be941a50863d3f804b28,DAI,Variable,Stable,207369040143717943944683723,157369040143717943944683723,1612591139
11801625:63:0x49a6527dedd305b94358275a09a5f5589a19f7b6b042b3aacb7b6d6369443213:122:122,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x205b993bb19930c80fb10ddf4f4c423e49c4caac,USDT,Variable,Stable,89649994602127932675521628,39299989204255865351043257,1612599327
11801656:61:0x32d6caea92d35b2bc41878eb218f410a60f152a9dae2a5a1baddc578e0db6161:141:141,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xaa2d47dccec3828205801670c6b003d4957f0d75,USDT,Variable,Stable,88142324923599612986675233,36284649847199225973350466,1612599766
11801695:149:0xcb02e7bbb70c97dc55949122fb25c2a23c5daee0c6f4fef00107b0caae3095e3:245:245,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xc17905420d885c1967c9bbae432a518480f58cca,USDT,Stable,Variable,88142670099866818500838213,36285340199733637001676426,1612600292
11801711:154:0xf08692bba76e7ad4ccf18a0b76dbac996061ce5b101918da8b6211b907db7a52:346:346,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xc17905420d885c1967c9bbae432a518480f58cca,USDT,Variable,Stable,88142671507388211287899153,36285343014776422575798307,1612600476
11801713:33:0x6e050b31be07df000279d8e3ff03300e65d3ceee32f64d76c0d4ca4add7cfedd:114:114,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x89b8b20ae90328692cd367f75aafadf55fd33e8b,USDT,Variable,Stable,88142671614531366778745593,36285343229062733557491186,1612600490
11802300:165:0xc35d3e4f7b177672f251acc5ae256d87683357220b8b97bdf0d8e60f3eb2d878:194:194,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x6c07b538fc627ae1465136f14f0f2e6143eeebf5,USDT,Stable,Variable,87827647028771250380975721,35655294057542500761951441,1612608139
