block,HHI,depositers
12451411,1472.3502751325889,1311
12451447,1472.245066097657,1311
12451452,1472.5276221061517,1311
12451482,1472.4300200851449,1312
12451696,1472.382165804126,1313
12451729,1472.5297001179254,1312
12451765,1472.49306511709,1312
12451948,1472.4930657069588,1312
12451961,1471.2578171515454,1312
12452143,1471.5017989295213,1312
12452145,1471.4975816668282,1312
12452209,1471.8074887740643,1312
12452265,1471.9982905280162,1312
12452279,1472.1839561301863,1311
12452334,1472.2792302954067,1311
12452394,1472.2870394909785,1311
12452415,1472.6210973654954,1310
12452639,1472.592486004841,1310
12452682,1472.5754959996736,1311
12452809,1472.5278984714284,1311
12452868,1472.5288715269814,1310
12452915,1472.5431243624812,1309
12452930,1472.8673944971088,1309
12452946,1472.8960469910683,1309
12453007,1472.881570852835,1309
12453111,1472.9293114842594,1309
12453196,1472.9531850806009,1309
12453226,1473.015198873836,1309
12453236,1473.02816378882,1309
12453264,1473.0100147240635,1309
12453309,1475.2918247831199,1308
12453344,1475.6105661609754,1308
12453352,1475.8451833689749,1308
12453364,1475.6536203776545,1309
12453383,1475.6517345012337,1310
12453385,1475.6404295632058,1311
12453397,1475.9599391598636,1311
12453437,1475.7880931531156,1311
12453499,1475.5036299355893,1311
12453532,1475.2943284524354,1312
12453622,1475.1986552109233,1313
12453650,1474.3306541425454,1313
12453656,1474.5397501160182,1312
12453684,1473.7191876017241,1313
12453699,1473.7055718410122,1314
12453700,1473.662089776074,1315
12453726,1472.8897077946915,1315
12453747,1472.6614061639802,1315
12453913,1472.6480057909844,1315
12453970,1472.7105283388837,1314
12454032,1472.729628596197,1314
12454051,1472.7112383108458,1314
12454056,1472.6748827280271,1314
12454111,1472.6226943100824,1314
12454253,1472.59819558453,1314
12454339,1472.2227153192305,1314
12454420,1472.0298551059768,1314
12454425,1473.6213552161764,1313
12454517,1473.9344499903307,1313
12454602,1473.9298407198066,1313
12454634,1473.9354580541305,1313
12454649,1473.653811382265,1314
12454654,1473.6357450942483,1315
12454821,1473.6197517685603,1315
12454869,1474.0020365643798,1314
12454888,1474.0498365140295,1314
12454944,1474.0405532277794,1315
12454947,1474.0006546900267,1315
12455015,1472.5696163738605,1316
12455089,1470.6721576718523,1316
12455107,1468.3172983588522,1316
12455119,1465.8881571850322,1316
12455148,1463.608917039092,1316
12455161,1463.5851429585452,1316
12455239,1461.698868945167,1317
12455258,1461.6887691882564,1318
12455265,1459.347801506318,1318
12455368,1458.7603828609138,1318
12455445,1458.3498581958916,1318
12455506,1457.842198046994,1318
12455517,1457.6126297719304,1318
12455668,1457.309657921898,1318
12455728,1457.1859164320126,1318
12455738,1455.8834190765651,1318
12455753,1455.8721941670804,1319
12455831,1455.778669844831,1320
12455950,1455.785139516681,1319
12455960,1455.3661174730635,1319
12456018,1455.3448666962763,1320
12456086,1455.3345553031024,1320
12456117,1455.1694331909591,1321
12456322,1455.1467932559738,1321
12456345,1455.1491383763598,1320
12456389,1456.532764426023,1320
12456416,1456.3492521864118,1320
12456440,1458.2413451946552,1320
12456463,1458.189130209107,1320
12456532,1457.878209773087,1320
12456581,1457.6923391880894,1320
12456588,1457.6960788549443,1320
12456809,1457.4798585111034,1321
12456829,1457.3669948031516,1322
12456858,1457.2555658290817,1323
12456859,1459.1206950050657,1323
12456895,1459.0893820415642,1324
12457085,1460.959881909081,1324
12457137,1463.7135900438468,1323
12457141,1463.6851218800684,1324
12457143,1463.7324118052406,1324
12457204,1463.945979977396,1323
12457270,1463.9251792901957,1323
12457323,1463.951795087824,1323
12457332,1463.963664753131,1322
12457623,1462.464729295202,1323
12457732,1485.069931464779,1322
12457917,1484.99467028106,1322
12457951,1484.9936857706489,1323
12457979,1484.9840783430752,1323
12458015,1485.0324092609064,1323
12458183,1487.0633863870678,1323
12458309,1487.0595437197778,1323
12458357,1486.8577253601559,1324
12458360,1486.798644338916,1325
12458586,1488.2605155626643,1325
12458609,1488.2757403211233,1325
12458771,1488.272196398667,1326
12458877,1489.7353955117014,1325
12459033,1489.7119115776734,1326
12459039,1489.9143110618138,1325
12459053,1489.6879414347868,1326
12459124,1489.5774368373566,1326
12459192,1489.337364060033,1326
12459276,1488.9909213198177,1327
12459279,1491.7594863740865,1326
12459291,1491.9540963134036,1326
12459359,1492.0027733640563,1326
12459394,1488.2890567439242,1327
12459402,1488.412851757585,1326
12459500,1490.3437315184212,1326
12459516,1480.7726572046117,1327
12459583,1481.0615262523456,1326
12459660,1481.2556220831225,1325
12459904,1481.2226604677944,1326
12459978,1480.9990258180624,1326
12460076,1482.7655017133704,1325
12460109,1482.770037210627,1324
12460187,1491.4071667115807,1323
12460211,1490.3336067423402,1324
12460258,1490.0091718941082,1324
12460445,1490.0652862204115,1324
12460517,1492.057396295593,1324
12460535,1493.389616807289,1324
12460682,1492.8577514400263,1324
12460695,1492.370640257928,1325
12460716,1493.150054749129,1324
12460763,1493.0530495775831,1324
12460841,1494.2564905498948,1323
12460968,1494.9066624500701,1322
12460983,1495.871182521196,1322
12460995,1503.2626475105685,1322
12461002,1503.1650524824781,1323
12461056,1503.0971024025534,1323
12461082,1503.063001154898,1323
12461135,1502.942154341252,1324
12461196,1502.71433216207,1324
12461228,1502.659955424541,1324
12461412,1502.8345728569946,1324
12461416,1502.8331738369627,1324
12461426,1502.9958497477758,1324
12461457,1503.0988629726462,1324
12461486,1503.1686273504922,1324
12461521,1503.306538340654,1324
12461577,1503.3607095801678,1324
12461838,1502.376158626455,1325
12461856,1502.3980301821236,1325
12461860,1502.3620416883687,1326
12461886,1502.4112855125045,1326
12461920,1504.9405547349854,1326
12461942,1505.0143954799455,1326
12461975,1505.2117877986518,1326
12461991,1505.2416135714088,1326
12462012,1505.405922254333,1326
12462020,1505.6943841008474,1326
12462025,1505.9908496054259,1326
12462050,1505.238033121718,1326
12462054,1504.707750221791,1326
12462068,1504.4130169886976,1326
12462082,1630.6708023274166,1325
12462177,1631.0297817519022,1325
12462208,1630.835327090922,1326
12462221,1639.6540407086218,1326
12462268,1639.6578630609617,1325
12462315,1639.997340310545,1325
12462323,1640.2911034517524,1324
12462328,1640.550714233571,1323
12462340,1642.2052400612652,1323
12462348,1642.7724933598345,1323
12462367,1642.7882733746983,1323
12462415,1642.560577326094,1324
12462467,1641.862928439107,1324
12462496,1641.170787835258,1324
12462540,1641.2389020242267,1323
12462558,1641.8002952248817,1323
12462570,1641.8128696975364,1323
12462591,1650.9744852132442,1323
12462594,1650.9973618377392,1323
12462595,1650.9944903038809,1323
12462596,1650.9970405890078,1323
12462614,1651.4135915675686,1323
12462645,1651.440049365168,1323
12462655,1652.0676519131255,1323
12462681,1652.295071909224,1323
12462684,1652.3335818648832,1323
12462685,1654.0913959604009,1323
12462690,1654.1147164972517,1323
12462696,1655.1697291131768,1323
12462698,1653.6638879232892,1323
12462705,1653.6942491301982,1323
12462710,1649.9804557421999,1323
12462713,1650.0051510031728,1323
12462756,1650.898203027387,1323
12462759,1650.4830732016665,1324
12462760,1652.485922877628,1324
12462782,1652.1897802288656,1324
12462787,1652.4286429004037,1324
12462795,1652.8445077348142,1323
12462800,1653.2603825540325,1323
12462803,1653.1453637718157,1324
12462813,1653.2708485541084,1323
12462817,1653.3880574412149,1323
12462837,1653.3421945908046,1323
12462926,1653.328104180222,1323
12463000,1653.182780250616,1323
12463010,1652.78484102409,1324
12463012,1653.2382932111516,1324
12463029,1653.4752181026652,1324
12463055,1653.0748139049404,1325
12463161,1652.9605331660869,1325
12463182,1652.7454761865315,1325
12463219,1652.586833190712,1325
12463264,1652.578905296214,1325
12463271,1652.4002242394454,1326
12463296,1651.8306845841526,1326
12463297,1652.05192808253,1326
12463329,1651.348542095879,1326
12463342,1649.1281657494578,1327
12463349,1649.1232127648266,1327
12463365,1649.0093410944219,1327
12463399,1649.0585803686513,1327
12463411,1648.8874695097877,1327
12463419,1649.3825721474366,1327
12463420,1649.4765169572704,1326
12463441,1649.5872250459788,1326
12463454,1649.5296417998848,1327
12463525,1649.0283548694988,1327
12463584,1649.356847618854,1327
12463586,1649.4708107904785,1327
12463594,1648.3714918895555,1327
12463608,1648.3887192338016,1326
12463630,1647.2488236872236,1327
12463641,1647.5190210187939,1326
12463650,1648.454333653367,1325
12463663,1655.4770380800421,1324
12463685,1655.2825731461944,1324
12463691,1655.2255417018227,1324
12463734,1655.2052830542702,1324
12463802,1654.3279717258754,1325
12463805,1653.413276094239,1326
12463808,1653.2176247760294,1326
12463826,1653.161958580159,1326
12463892,1652.149059176082,1327
12463961,1652.037014425634,1327
12463967,1652.0277349041387,1327
12463991,1651.5722765309245,1327
12464015,1652.1442491050827,1327
12464059,1640.8669313286434,1328
12464133,1640.7539770135534,1327
12464239,1641.1103455480445,1326
12464321,1641.1216845925208,1326
12464327,1641.7616912171586,1326
12464365,1641.7787119661584,1326
12464375,1642.0884662670803,1326
12464376,1642.0993551776667,1326
12464379,1644.875572050994,1326
12464430,1644.5804668563565,1326
12464441,1644.805585981817,1326
12464443,1642.0906568233531,1326
12464465,1642.0278782779883,1326
12464476,1642.3208083500783,1326
12464490,1642.483358331812,1326
12464497,1643.254665178323,1326
12464499,1643.2800289913516,1326
12464503,1643.6092792895295,1326
12464519,1643.6569804244627,1326
12464542,1645.2003788486022,1326
12464544,1645.213008862188,1326
12464556,1646.7263501018265,1326
12464570,1647.6764135466665,1326
12464574,1648.0270192605576,1326
12464580,1648.3734986344987,1326
12464582,1648.472428836236,1326
12464584,1648.2296929280253,1327
12464622,1648.2170663929508,1327
12464650,1637.2178683949678,1327
12464663,1637.443171059091,1327
12464668,1637.4415045655978,1327
12464669,1637.3178859562493,1327
12464678,1637.6885942795236,1327
12464691,1637.8363222057608,1327
12464696,1637.723181248801,1328
12464699,1637.4352957772162,1328
12464712,1637.3222890278753,1329
12464725,1637.3681296638263,1328
12464734,1637.4712881250887,1328
12464751,1637.5770489102629,1327
12464760,1637.6900820409603,1326
12464789,1637.8066933069201,1325
12464791,1637.9230878342737,1325
12464811,1637.2933351383713,1325
12464818,1637.3806835427092,1325
12464839,1637.657238815876,1325
12464848,1643.7202333342598,1325
12464850,1644.5102892144675,1325
12464856,1645.0392015495654,1325
12464884,1657.5145815782355,1325
12464898,1658.137977319636,1325
12464903,1675.5800153888351,1325
12464904,1676.2303924727378,1324
12464907,1677.1950327713407,1324
12464917,1679.5931534311724,1323
12464923,1681.1700725971111,1323
12464925,1690.2056590065363,1323
12464930,1688.1312420193815,1323
12464942,1689.9681638587476,1323
12464954,1689.46437545737,1323
12465012,1685.7380409393077,1323
12465019,1689.4388475650258,1323
12465020,1690.0691551913953,1323
12465023,1690.2401418400211,1323
12465030,1694.5551877339801,1323
12465034,1694.980494083068,1323
12465035,1695.037737113966,1323
12465041,1697.8715909269654,1323
12465052,1698.4692124987253,1322
12465056,1698.683462477203,1322
12465065,1698.5490404722793,1322
12465071,1699.0279510496798,1322
12465091,1698.9369874942413,1322
12465111,1698.822109915876,1322
12465182,1708.3168487374055,1322
12465192,1711.4737933467034,1322
12465198,1716.4021504113443,1322
12465200,1716.7845082912554,1322
12465217,1717.156843438325,1322
12465257,1715.4050069193345,1322
12465264,1722.9439875623661,1322
12465268,1729.605316370453,1322
12465272,1729.879670795349,1322
12465276,1739.3027769554094,1322
12465277,1739.677748067013,1322
12465285,1740.758747330351,1322
12465289,1740.4456184914452,1323
12465290,1741.382489677204,1323
12465296,1741.945054989179,1323
12465301,1742.4886218692045,1323
12465307,1742.9641991488802,1323
12465316,1743.2465171062674,1323
12465324,1743.519106744202,1323
12465330,1743.2711782175695,1324
12465360,1743.3999240613834,1324
12465409,1743.704910835447,1324
12465410,1740.270678220668,1325
12465435,1740.4197760151142,1325
12465436,1740.5539497823033,1325
12465437,1740.66369478342,1325
12465438,1740.724561525565,1325
12465537,1741.2170448155373,1325
12465557,1741.3232578795794,1325
12465570,1740.0948909695821,1325
12465578,1741.3305864186236,1325
12465584,1741.6804156429437,1325
12465627,1740.8398728701513,1325
12465670,1741.771341502775,1324
12465671,1741.6495082924325,1325
12465680,1741.5266209940432,1325
12465687,1741.4587818659832,1325
12465704,1741.33321275322,1326
12465710,1735.8419431273928,1327
12465721,1735.818721137616,1327
12465723,1735.7582636051407,1327
12465811,1735.8151482622386,1327
12465832,1734.1653791650067,1327
12465844,1733.9796540605732,1327
12465854,1734.0559237260052,1327
12465855,1734.1707211843411,1327
12465864,1775.821569600397,1327
12465879,1654.0245555530717,1328
12465890,1653.3298290533246,1328
12465897,1653.3274195841004,1328
12465973,1537.2969458914754,1329
12466015,1537.3071676007812,1329
12466027,1537.8086245075592,1329
12466092,1537.8188624962509,1329
12466095,1538.3311772525738,1329
12466103,1539.4508543199781,1328
12466107,1539.4456989769178,1328
12466125,1488.155411245995,1329
12466180,1488.1122762532739,1329
12466193,1488.118299914412,1328
12466244,1488.129471294276,1328
12466253,1487.627566827932,1328
12466254,1486.66560721112,1328
12466274,1486.9092518391074,1328
12466276,1486.4106151208064,1329
12466282,1486.4593697614625,1329
12466308,1486.4575155807981,1329
12466343,1486.4949945018673,1329
12466346,1487.3946214517318,1328
12466355,1487.418812610486,1328
12466359,1487.5123242552445,1327
12466389,1488.1933047077239,1327
12466390,1488.1699561694109,1327
12466397,1488.1647779736847,1327
12466428,1491.541782214775,1327
12466574,1491.5802276983547,1327
12466637,1491.921319790453,1326
12466678,1491.7186828683386,1326
12466680,1491.7413943611837,1326
12466684,1491.7590413680687,1326
12466691,1491.8513826219005,1326
12466745,1491.5710235034487,1326
12466751,1491.5507161465941,1326
12466794,1491.4772075644032,1327
12466795,1491.5271511603241,1326
12466805,1491.4751725737076,1326
12466809,1491.474431534882,1326
12466828,1491.5723621792506,1326
12466852,1491.3763607302117,1327
12466854,1491.4743033108678,1327
12466861,1490.4173213474332,1327
12466863,1490.4819248639283,1326
12466867,1490.6042747416452,1326
12466868,1490.5371238602809,1326
12466876,1490.3827133989766,1327
12466889,1490.5509737003874,1326
12466907,1490.4374342904184,1327
12466912,1489.475109450652,1327
12466918,1488.6521223815685,1327
12466956,1488.612652198255,1327
12466961,1488.6614891381769,1327
12466977,1488.7242410331983,1327
12466985,1488.7598640370916,1326
12466989,1492.9727568770602,1326
12467004,1494.3686899792112,1325
12467033,1494.383403282266,1325
12467155,1494.3344512541983,1325
12467156,1494.330061935288,1326
12467173,1494.298435698716,1326
12467178,1494.4421626478731,1326
12467185,1494.5406736766042,1326
12467189,1494.5902391240336,1326
12467195,1494.6132090425426,1326
12467207,1494.6262494615985,1326
12467221,1494.5893328795048,1326
12467232,1494.7858165372338,1326
12467250,1494.3907152739616,1327
12467254,1493.994389358024,1328
12467262,1493.9901580577675,1328
12467268,1493.847071957224,1328
12467283,1493.556212762745,1328
12467314,1494.750011364382,1327
12467315,1494.5514581212335,1327
12467324,1494.569388412217,1327
12467374,1494.4711214745946,1327
12467456,1494.3538579909227,1327
12467471,1494.4655244113574,1327
12467483,1494.4731414148346,1327
12467671,1494.3287191336346,1327
12467688,1494.2008862974353,1327
12467689,1494.2028486332592,1326
12467694,1494.2203917110169,1325
12467745,1493.912895101325,1326
12467755,1493.588729172213,1327
12467772,1493.7831148117114,1327
12467830,1493.7753264083783,1327
12467845,1493.7870230876874,1327
12467899,1493.9987136902605,1326
12467912,1494.0256313099578,1326
12467923,1494.0513713308037,1326
12467939,1494.0122568260051,1326
12467941,1493.9268145556541,1327
12467998,1493.53351698182,1328
12468020,1493.5585464361768,1328
12468053,1493.600263418606,1328
12468063,1493.6433920363772,1328
12468065,1493.6810935207247,1328
12468066,1503.8793656948426,1328
12468067,1504.1555042169612,1328
12468078,1504.2138314665767,1328
12468090,1504.3042501548994,1328
12468096,1510.4555155802016,1328
12468100,1515.5593758005155,1328
12468111,1517.4575111423796,1328
12468114,1517.848009956853,1328
12468119,1517.5607958208957,1328
12468124,1517.9603541545628,1328
12468125,1517.1422093142994,1328
12468126,1517.324069691973,1328
12468127,1517.4516545495621,1328
12468128,1517.6540911317504,1328
12468130,1517.7097190938186,1328
12468131,1517.6084860086014,1328
12468134,1517.6876818154665,1328
12468137,1517.7114501980086,1328
12468139,1517.6850837739332,1328
12468140,1513.3052234286731,1328
12468144,1513.518349992889,1328
12468145,1513.5777363444247,1327
12468157,1513.9748031686393,1327
12468161,1513.8740421224934,1328
12468181,1517.1854672439117,1328
12468194,1517.089505874679,1328
12468221,1516.9013755730064,1329
12468241,1516.568574221153,1330
12468244,1510.8226314206606,1330
12468249,1510.833720042329,1330
12468250,1514.6561020285146,1330
12468275,1514.4486515891792,1330
12468315,1514.4074867588363,1330
12468320,1514.4885733661993,1329
12468330,1518.1944412718922,1329
12468360,1518.0690039990075,1329
12468384,1517.9684516214234,1329
12468393,1517.7170764713753,1329
12468427,1517.5112707406793,1330
12468449,1517.7122491378022,1330
12468461,1517.7776548650106,1329
12468463,1517.7780147275967,1329
12468530,1517.751326165579,1329
12468666,1517.9350510277975,1328
12468687,1518.0247973081869,1328
12468706,1517.9241496370664,1329
12468713,1517.9060491824566,1330
12468786,1519.6310487145377,1330
12468838,1534.926953990884,1329
12468842,1534.9795267768905,1328
12468858,1534.9283300359918,1328
12468875,1534.5584195917518,1329
12468880,1534.5521853389,1329
12468893,1534.539566356653,1330
12468929,1534.5044719163623,1331
12468960,1534.4024163915187,1332
12468976,1534.5282331211981,1332
12468981,1534.578979772669,1332
12469000,1534.6804973886087,1332
12469049,1534.606954295004,1333
12469105,1534.5942821733126,1333
12469123,1534.5854023567706,1333
12469135,1534.2014411753032,1333
12469137,1534.175496990616,1333
12469164,1534.4513842033641,1332
12469172,1534.7025681704367,1332
12469180,1534.459076552593,1332
12469325,1534.2617044444273,1333
12469334,1538.2640181348333,1333
12469344,1538.2773809572436,1333
12469357,1538.2647688539078,1333
12469372,1544.4338678496779,1333
12469382,1544.825791717723,1333
12469384,1544.8283609757239,1332
12469386,1544.8238610379465,1333
12469447,1546.9792313327616,1332
12469490,1546.8936576749666,1332
12469492,1546.988139643366,1331
12469529,1546.9129858697063,1332
12469531,1546.8020959597802,1333
12469595,1546.9129858697063,1332
12469604,1547.135583146523,1331
12469836,1547.1485315485584,1331
12469858,1547.113461941477,1332
12469895,1547.1013075208539,1332
12469938,1547.0860380328581,1333
12470110,1547.502534646496,1332
12470139,1547.4957702424208,1332
12470253,1542.9562705030653,1332
12470281,1543.008936357521,1332
12470338,1543.0623641315717,1332
12470339,1542.982962772006,1332
12470340,1543.0134222225297,1332
12470355,1545.8300194819992,1331
12470385,1545.837202045071,1331
12470398,1545.698754801976,1332
12470458,1545.717245622041,1332
12470459,1545.726332479916,1332
12470493,1545.730463901775,1332
12470505,1545.7373531419244,1332
12470523,1545.8408739113102,1332
12470542,1545.8523817665102,1332
12470574,1545.8561068087436,1332
12470592,1545.882094775244,1331
12470598,1545.1165845703272,1331
12470612,1540.7950354544555,1331
12470618,1540.6920032805583,1332
12470621,1540.5889814416191,1333
12470627,1540.5993137674245,1332
12470628,1540.291254066193,1332
12470668,1540.0072307034739,1333
12470673,1539.9815140370454,1333
12470715,1538.1333986027782,1334
12470750,1537.9285503483045,1334
12470779,1537.9181655664293,1334
12470882,1537.8662591565962,1334
12470985,1537.858705869213,1334
12470993,1537.9408945280177,1334
12470996,1537.838148698176,1335
12471084,1537.687351949142,1335
12471121,1537.6804144519374,1336
12471181,1537.7797178640828,1335
12471198,1537.5739078127228,1336
12471226,1536.6649751625894,1336
12471240,1536.613802215815,1336
12471367,1536.5943050976068,1336
12471406,1536.582891996305,1336
12471444,1556.8632715566637,1335
12471522,1556.789087087278,1335
12471599,1557.214186522312,1334
12471684,1557.1997942690514,1334
12471697,1556.8892506177713,1334
12471706,1556.8717722217955,1334
12471716,1557.0469923496655,1334
12471765,1557.1476066902005,1334
12471784,1557.132982209355,1334
12471802,1557.121641617916,1334
12471804,1557.1392491007819,1334
12471825,1557.2171976428651,1333
12471853,1557.5825230152743,1332
12471859,1557.685783943476,1331
12471872,1553.0448898937152,1331
12471884,1553.00776417649,1331
12472048,1553.0472462819152,1330
12472070,1553.0806335094003,1329
12472096,1553.070895916392,1329
12472121,1552.0296278256865,1330
12472122,1552.0813010539202,1329
12472143,1551.0410285956739,1330
12472146,1551.0075975539262,1330
12472184,1550.1123038806206,1331
12472273,1550.1643007755501,1330
12472293,1550.7531702751821,1330
12472296,1550.5586894076166,1330
12472367,1550.2087524714104,1331
12472388,1550.1903218065215,1332
12472506,1549.9925105536588,1332
12472539,1549.6815724331925,1332
12472546,1551.8626864776966,1331
12472626,1551.8117001809683,1331
12472631,1554.870200186159,1330
12472663,1554.8808429977632,1330
12472752,1554.891288382718,1330
12472760,1555.138818599112,1329
12472788,1555.0837366655314,1329
12472829,1554.563306288863,1330
12472885,1554.532633930812,1330
12472994,1554.3770765071558,1330
12473030,1555.5827266049585,1329
12473039,1555.7806858984602,1328
12473050,1555.7481588995263,1329
12473162,1555.9243170268674,1328
12473165,1555.9338284632609,1328
12473179,1556.1430495463292,1327
12473367,1555.9841157575102,1328
12473501,1555.9900526528804,1327
12473586,1554.9960077027533,1327
12473600,1551.9371398782805,1328
12473658,1552.0933084694555,1328
12473797,1552.374873572959,1328
12473814,1552.3778124819771,1327
12473835,1552.4921515734918,1326
12473914,1552.5004891002754,1326
12474033,1552.5066894560327,1326
12474093,1552.51525771783,1326
12474096,1558.3512290505414,1325
12474108,1557.0623371481024,1326
12474194,1555.8725443179374,1326
12474198,1555.6491280126006,1327
12474203,1555.5973756868366,1327
12474271,1555.6874028676798,1327
12474296,1556.7211889713196,1327
12474374,1556.7504920877925,1327
12474390,1556.761683119042,1327
12474562,1556.8548070318755,1327
12474565,1556.7069099441617,1327
12474714,1556.75923259078,1327
12474746,1551.5673076212515,1328
12474762,1551.7821164729942,1327
12474821,1551.7323692272198,1327
12474872,1551.6080415646718,1328
12474984,1551.7121804857097,1327
12474988,1551.8163298920704,1326
12475003,1551.7663209934233,1326
12475035,1551.5587913855468,1326
12475062,1551.553442456844,1327
12475110,1579.8544229265715,1326
12475136,1579.8554461034876,1325
12475166,1578.569235095915,1325
12475290,1578.5756119913106,1325
12475297,1577.287852299689,1325
12475307,1577.1452684127826,1326
12475351,1577.2727132546265,1325
12475352,1577.5234646973315,1325
12475353,1578.2488076494903,1324
12475390,1578.2574897934064,1324
12475450,1578.1378190855987,1324
12475576,1578.0424947097783,1325
12475577,1578.0463968390695,1324
12475634,1578.0397778406107,1324
12475693,1579.0863200762462,1323
12475694,1579.3006013905203,1322
12475721,1579.7618383097542,1321
12475730,1579.4648310181515,1322
12475837,1577.1403244867104,1323
12475868,1577.0793751174472,1323
12475920,1577.0878706332653,1322
12475924,1578.1816071713863,1321
12476017,1578.1584163886412,1321
12476075,1578.0630942806115,1321
12476114,1578.0208640462838,1321
12476116,1578.0314653707806,1321
12476127,1578.0379188489367,1320
12476194,1577.5854051222595,1321
12476287,1577.541429047178,1321
12476397,1577.5478148562354,1321
12476432,1577.5465095443567,1321
12476518,1577.55199495386,1320
12476534,1577.5500295866807,1320
12476566,1577.5257401896026,1320
12476571,1577.631602230535,1320
12476584,1577.0527678524159,1320
12476616,1577.0472850455417,1321
12476646,1577.2486038565303,1321
12476661,1577.2915662387866,1321
12476670,1577.2944540469941,1321
12476674,1577.3331990307618,1320
12476701,1577.2502803399518,1321
12476714,1572.0111013675444,1321
12476755,1571.9549651453774,1322
12476768,1571.9674124158244,1321
12476777,1571.437116617335,1321
12476788,1571.4192590737703,1321
12476798,1572.1093194790712,1320
12476884,1570.8896272796233,1320
12476916,1579.240663949267,1320
12477099,1579.3237979856735,1319
12477109,1580.0918987333177,1318
12477121,1570.9122454165,1318
12477144,1570.173863076027,1318
12477218,1577.181551118423,1318
12477446,1577.1724785469532,1319
12477683,1577.378615606949,1318
12477699,1578.122256898469,1318
12477700,1578.4085500465087,1318
12477742,1580.1996384631432,1317
12477747,1580.0853154808947,1317
12477924,1580.0576291174127,1317
12477958,1588.129007009418,1317
12477982,1585.3246428145064,1317
12477987,1585.3199549261058,1317
12478000,1583.2455211940828,1317
12478025,1582.3880191897103,1317
12478147,1582.399456299373,1317
12478183,1582.2009063179692,1317
12478224,1573.3066169304466,1317
12478244,1573.7713248220473,1317
12478254,1573.802150716386,1317
12478391,1574.1740694681105,1317
12478396,1574.5464007576857,1317
12478430,1572.930029280734,1318
12478433,1572.0321580686307,1318
12478435,1572.1073620261268,1318
12478439,1572.4197087926907,1318
12478444,1573.7288037485655,1317
12478459,1573.7018441210623,1317
12478502,1573.6822023433397,1317
12478544,1573.7110745601105,1317
12478581,1575.301781921562,1317
12478597,1576.5798045430304,1317
12478623,1576.5914377779072,1317
12478634,1576.6375873615405,1317
12478646,1576.7826165913639,1317
12478648,1576.5945395469294,1317
12478652,1576.6003424699554,1317
12478666,1576.3923322601133,1317
12478669,1576.2962807274737,1318
12478677,1576.273224459902,1319
12478678,1576.3799154599008,1319
12478680,1576.5930005805901,1318
12478689,1576.3309161892482,1318
12478699,1576.470493033829,1317
12478709,1576.2980644232944,1317
12478827,1575.7781944180517,1317
12478863,1575.6715987027096,1317
12478927,1575.6798363229611,1317
12478935,1576.0587309033954,1317
12478941,1576.0320557480104,1318
12478954,1576.0378472579441,1317
12479025,1576.0424873810457,1316
12479087,1576.0136579443108,1316
12479102,1576.1383232841263,1315
12479110,1576.134935685602,1315
12479127,1576.1452337217706,1315
12479144,1574.8712480624342,1315
12479223,1574.6621561987292,1315
12479260,1574.9123989914647,1314
12479277,1574.9405831139443,1314
12479284,1575.0149506580362,1314
12479298,1575.2274602639898,1313
12479302,1574.8023777412263,1314
12479365,1574.8396682180226,1314
12479393,1574.8929474921372,1314
12479409,1574.9773351405058,1313
12479435,1574.8659033870674,1313
12479439,1577.2262053483514,1313
12479447,1576.8260374630875,1314
12479466,1576.8327349504536,1313
12479471,1576.8412346603036,1313
12479507,1576.7558782593337,1313
12479539,1576.3882470791204,1313
12479592,1576.4012263845048,1313
12479615,1576.4129776315,1313
12479621,1576.4320988263794,1313
12479625,1576.4509172889086,1313
12479656,1576.5008491821015,1313
12479657,1576.5148182662767,1313
12479660,1576.4934352489622,1314
12479666,1576.0474726348866,1314
12479684,1576.0624901244894,1313
12479765,1571.8570127734438,1314
12479773,1572.6298416830914,1313
12479778,1572.6450017288776,1313
12479822,1572.404472947961,1312
12479845,1572.0679806376563,1312
12479855,1572.0430705206386,1312
12479863,1571.8316982994827,1312
12479871,1571.7786259544587,1312
12479961,1571.8579809252176,1312
12479966,1571.8892225809484,1312
12479988,1572.243068940084,1312
12480006,1566.7054969954138,1312
12480020,1566.6101673169594,1313
12480048,1567.0115384226228,1312
12480065,1567.2230501986626,1312
12480075,1567.5373213714997,1312
12480083,1567.7119154561744,1312
12480084,1567.7992849759048,1312
12480092,1568.3905302609778,1312
12480097,1572.7561680405943,1312
12480106,1572.5964630968413,1313
12480171,1572.4904843822692,1313
12480207,1571.1473488383783,1313
12480215,1571.4578541161313,1313
12480318,1571.6702308182519,1312
12480335,1571.681666231741,1311
12480389,1571.49667564585,1312
12480424,1571.3597357064589,1312
12480467,1706.5880562784425,1312
12480480,1706.39095191124,1313
12480488,1707.5036413094895,1312
12480563,1707.4984244965706,1312
12480601,1707.4628977625448,1313
12480622,1707.4338375012276,1313
12480685,1707.3309520113594,1313
12480695,1707.1455392628386,1313
12480699,1707.1209673140818,1313
12480710,1707.0514077801654,1315
12480732,1706.9930295414026,1315
12480744,1706.9775116665985,1315
12480778,1706.725418232602,1316
12480899,1706.3046749279206,1317
12481134,1706.0574955381173,1317
12481153,1706.008546042428,1317
12481159,1705.8887351546932,1318
12481161,1705.89324980444,1317
12481202,1705.6709562310987,1317
12481232,1705.5180194376205,1317
12481260,1705.1604502256926,1317
12481275,1703.8914907551648,1317
12481305,1717.8402114212881,1316
