block,HHI,depositers
11974115,193.7906494335953,3216
11974154,193.78141995665396,3216
11974174,193.77189981362815,3216
11974191,193.77213819000744,3215
11974205,193.77023146147417,3215
11974206,193.7559333532535,3216
11974225,193.74167402571692,3216
11974243,193.74123795095514,3216
11974326,193.74350954999292,3216
11974328,193.7118046003708,3217
11974344,193.71189124984085,3216
11974352,193.71184360971816,3216
11974395,193.70866749123388,3217
11974400,193.7152445500403,3217
11974410,193.7141327173802,3218
11974423,193.70322518719405,3218
11974427,193.70108161300644,3218
11974445,193.70084337474339,3219
11974450,193.69769610192282,3219
11974506,193.73540378126802,3219
11974602,193.73381524731292,3220
11974603,193.72587623281487,3221
11974616,194.0239425465664,3221
11974634,194.02935714476388,3220
11974651,194.02569403885983,3221
11974664,194.03642266564327,3221
11974678,194.0375918203753,3220
11974748,194.03743250558568,3221
11974793,194.03111528554837,3221
11974861,194.0249981948292,3222
11974890,194.02493447470908,3223
11974936,194.03116424049847,3223
11974954,194.0296104500783,3223
11975007,194.0296104500783,3223
11975014,194.0296104500783,3223
11975022,194.04375883909438,3223
11975023,194.04375883909438,3223
11975027,193.98530885818585,3223
11975030,193.99876938782225,3223
11975033,193.99342687472873,3223
11975043,193.97751872771147,3224
11975054,193.93940376087642,3225
11975059,193.9347179215635,3225
11975069,193.9347179215635,3225
11975080,193.99190578244625,3225
11975081,194.065796210711,3224
11975082,194.065796210711,3224
11975090,194.08000111275456,3224
11975093,194.08000111275456,3224
11975094,194.0956673992551,3224
11975103,194.14908575929383,3224
11975106,194.50443101774104,3223
11975107,194.47251845888889,3224
11975113,194.47251845888889,3224
11975114,194.5289159870213,3223
11975124,194.59876646564757,3223
11975128,194.59876646564757,3223
11975131,194.6239097265772,3223
11975135,194.6159093715662,3223
11975141,194.69821544341085,3223
11975148,194.66624303778005,3224
11975165,194.66496170564795,3225
11975170,194.7506977730268,3225
11975190,194.79486509616797,3225
11975198,194.78919392445852,3225
11975205,194.88012742193953,3225
11975210,194.87285646310383,3225
11975221,194.87093154139342,3225
11975226,194.87254004402635,3225
11975236,194.85971078776188,3226
11975244,195.19495100436833,3226
11975254,195.19459016189165,3226
11975279,195.18818030123626,3226
11975281,195.18417411627104,3226
11975312,195.3127619475123,3227
11975324,195.2166547311629,3228
11975340,195.1849422796207,3228
11975415,195.27911592290394,3228
11975472,195.28444756089613,3228
11975517,195.27017917000705,3228
11975523,195.16286420583924,3228
11975540,195.0565133096954,3228
11975567,194.9771134475248,3228
11975612,195.1677579911576,3227
11975643,195.15528891739118,3227
11975776,194.95682749988353,3228
11975844,194.95658635520067,3229
11975848,194.95971732704064,3229
11975885,194.87214980363265,3229
11975898,194.87215571013704,3229
11975909,194.7235749450634,3229
11975923,194.61212756523335,3230
11975924,194.61684631543014,3230
11975927,194.556951617695,3230
11975945,194.55674456341174,3231
11975981,194.55842215586404,3231
11975992,194.52475718907573,3231
11976010,194.49278545238457,3232
11976095,194.4911838511409,3233
11976128,194.49198477593853,3232
11976200,194.49047319024692,3232
11976241,194.49039951003712,3233
11976298,194.47439994468587,3234
11976375,194.47248350768305,3234
11976393,194.4772209854938,3234
11976395,194.42388458288937,3234
11976411,194.41915207131612,3234
11976423,194.41697780836955,3234
11976424,194.4321878137146,3234
11976427,194.3797900050159,3234
11976455,194.38215798523305,3234
11976460,194.35029749994482,3234
11976464,194.35188891157733,3234
11976488,194.3525712939344,3233
11976512,194.27270792889578,3233
11976524,194.25514286526914,3234
11976543,194.27111270201314,3233
11976544,194.29499872740456,3233
11976549,194.27743063557512,3234
11976551,194.18214420420398,3235
11976554,194.17671418032828,3236
11976568,194.0657586934642,3237
11976576,194.04981423873457,3238
11976620,194.0752017524439,3238
11976648,194.05801387507756,3239
11976650,193.91566022413232,3240
11976661,193.913275651362,3240
11976693,193.87234944213645,3240
11976724,193.871418380502,3239
11976748,193.87113150834406,3240
11976757,193.86377963624264,3240
11976804,193.85745145260756,3240
11976829,193.85249593039646,3240
11976846,193.8532926839865,3239
11976856,193.85493862171748,3239
11976874,193.85334594735897,3239
11977007,193.8486196346948,3239
11977072,193.8597463373052,3239
11977089,193.79628740943224,3240
11977096,193.87282812515818,3240
11977109,193.8344463744089,3240
11977142,193.81859865727168,3240
11977144,193.85790419233032,3240
11977152,194.1078791417627,3239
11977338,194.10421621276913,3239
11977361,194.08986071923138,3240
11977390,194.09294979769572,3240
11977459,194.23713297274594,3240
11977470,194.3756752601228,3240
11977479,194.3693521716173,3240
11977480,194.84521508651432,3239
11977489,194.8547561386902,3239
11977503,194.85469992505568,3240
11977556,194.4780665740162,3240
11977568,194.4700649420795,3240
11977573,194.32405078937336,3240
11977603,194.26214690972103,3240
11977607,194.24618056621858,3241
11977619,194.3035129469805,3240
11977627,194.280584898394,3240
11977714,194.28047303256244,3240
11977715,194.2788745637267,3241
11977738,194.24445021985304,3241
11977747,194.23249154698658,3241
11977832,194.23840405917636,3240
11977865,194.2033319152533,3241
11977920,194.18020298755704,3242
11977954,194.21917659872474,3241
11977985,194.00793367465096,3241
11978044,194.10101525744398,3241
11978072,194.1246317010655,3241
11978090,194.1234461474523,3241
11978094,194.21867401566524,3240
11978107,194.21736345916523,3240
11978143,194.15373529642628,3241
11978177,193.9993379369641,3242
11978196,193.9881805306906,3243
11978202,194.14256451825077,3242
11978204,194.15373529642628,3241
11978250,194.14958410410452,3242
11978306,194.15117834735338,3242
11978336,194.1320781365938,3242
11978384,194.1344730069722,3241
11978467,194.30257200952607,3241
11978491,194.30305178298948,3241
11978545,194.2902669057425,3242
11978620,194.2768345850797,3242
11978664,194.27523588322157,3242
11978672,194.2779739329121,3241
11978679,194.2631623591848,3241
11978707,194.2657441278731,3241
11978722,194.5919835134597,3240
11978778,194.59209667333846,3240
11978823,194.59018244215582,3240
11978827,194.43323402527164,3241
11978837,194.43003378744467,3241
11978840,194.39228789472025,3242
11978860,194.40875842708013,3241
11978876,194.42464897237573,3241
11978894,194.47977364308758,3241
11978932,194.46544383298743,3241
11978954,194.46225747893405,3241
11978978,194.36048876664034,3242
11979066,194.3764215177493,3242
11979080,194.4042609996403,3241
11979147,194.4042609996403,3241
11979156,194.4042609996403,3241
11979162,194.38988271006244,3241
11979187,194.38988271006244,3241
11979276,194.38108417702645,3242
11979288,193.0004725311332,3243
11979295,193.08896445980693,3243
11979331,193.08738059617116,3244
11979334,193.1479079847006,3244
11979351,193.0975084857697,3244
11979420,193.084862751622,3245
11979436,192.76498740658258,3246
11979443,192.40088693991166,3247
11979484,192.40246029788977,3246
11979528,192.32422555081365,3247
11979543,192.3210864599566,3247
11979546,192.47676534736217,3246
11979552,192.4634656023819,3246
11979602,192.44774041683124,3246
11979646,192.4679754920365,3245
11979671,192.48210414948443,3245
11979678,192.5462984568714,3244
11979700,192.54472332799608,3245
11979755,192.54470473656795,3246
11979799,192.53700966141778,3246
11979822,192.53409166864904,3247
11979949,192.53415124956376,3247
11979956,192.5327340085819,3247
11980015,192.37698866328333,3248
11980055,192.32331250758554,3248
11980066,192.31979240035156,3248
11980084,192.2889683766881,3248
11980090,192.14021132262218,3248
11980091,192.14184353770452,3248
11980151,192.1433707940999,3247
11980197,192.14870805540104,3246
11980299,192.11805970226115,3246
11980353,192.0890743647514,3246
11980384,192.08072001221106,3246
11980386,192.0518637768296,3246
11980419,192.03208000754512,3246
11980442,191.8310980487079,3247
11980452,191.785873868529,3247
11980525,191.76188365863442,3247
11980554,191.7617114445479,3248
11980623,191.76940936944035,3248
11980628,191.7725379830867,3248
11980636,192.0899032936001,3247
11980665,191.99635957255333,3248
11980706,191.99332242529937,3248
11980735,191.67899855493283,3248
11980758,191.63533106378372,3249
11980788,191.63839788219005,3249
11980803,191.63878580164814,3248
11980824,191.63803515534204,3248
11980861,191.61730963636197,3248
11980931,191.61519892492603,3249
11980936,191.56085976917876,3249
11980945,191.55304899357904,3250
11980961,191.50661868287995,3250
11980999,191.50511250236778,3250
11981152,191.467624915398,3251
11981162,191.4699664024025,3251
11981163,191.4723086810163,3251
11981172,191.47043479481428,3251
11981209,191.56264106012003,3250
11981217,191.5603078217117,3250
11981309,191.5355575753509,3250
11981333,191.48607130067413,3250
11981334,191.48123042925045,3251
11981343,191.4804494694074,3251
11981365,191.48529031121157,3250
11981392,191.48450930159336,3251
11981424,191.48140752997693,3251
11981556,191.49693516673506,3251
11981597,191.3961319108261,3252
11981633,191.39601483580265,3253
11981667,191.3956246000164,3253
11981673,191.3478724980564,3253
11981696,190.10362311536767,3254
11981708,190.1523956288852,3254
11981744,190.14932290674724,3254
11981758,190.14234361592602,3254
11981759,190.14225864370934,3254
11981799,190.1430266289356,3254
11981806,190.1968351800296,3254
11981827,190.3193865025066,3254
11981839,190.31938031265432,3255
11981849,190.40452319339025,3255
11981864,190.40753995390457,3255
11981922,190.40667056798227,3255
11981938,190.65045712212205,3254
11981951,190.6582115419884,3253
11982009,190.2681635023482,3253
11982091,190.26506568238264,3254
11982131,190.19012153186864,3254
11982340,190.19365145748955,3253
11982372,190.06546458592712,3253
11982391,190.06391840224114,3254
11982406,189.98244499612275,3254
11982460,189.959304269689,3255
11982461,189.9592888191576,3256
11982475,189.8552797550339,3256
11982508,189.78165637272056,3256
11982520,189.78161010654318,3257
11982547,189.77698504513197,3258
11982567,189.77506177844003,3258
11982584,189.51105255731662,3259
11982591,189.46504251839244,3260
11982620,188.46024549948368,3260
11982631,188.4462427053218,3260
11982644,187.7459012788927,3260
11982667,187.73877899659658,3260
11982678,187.74112126052793,3260
11982793,187.74154753266382,3258
11982794,187.74176066928788,3257
11982813,187.74197380627567,3256
11982822,187.74219455556073,3255
11982831,187.74240769328716,3254
11982835,187.7426132194057,3253
11982837,187.74281874586225,3252
11982839,187.6229063332805,3253
11982840,187.62311926731192,3252
11982842,187.62333980639417,3251
11982845,187.6235603458649,3250
11982846,187.62378088572527,3249
11982862,187.6240014264815,3248
11982866,187.6246402367136,3245
11982877,187.62510413618733,3243
11982882,187.6257733716987,3240
11982884,187.62600152092085,3239
11982894,187.6264578209187,3237
11982898,187.6266707618368,3236
11982909,187.62749971426783,3232
11982910,187.62772026200383,3231
11982911,187.62814614863737,3229
11982912,187.60958405424304,3230
11982913,187.60976655308332,3229
11982927,187.60997186426314,3228
11982928,187.6103292592753,3226
11982935,187.61051175920255,3225
11982938,187.61070946754418,3224
11982951,187.61107446877563,3222
11982954,187.61144707475776,3220
11982961,187.61182728595273,3218
11982962,187.61387740445724,3208
11982967,187.61571006814367,3199
11982968,187.61592299344906,3198
11982971,187.61612071034267,3197
11982972,187.61655416711656,3195
11982973,187.61696481161334,3193
11982976,187.61717773855085,3192
11982977,187.6181739400805,3187
11982982,187.61861500848985,3185
11983023,188.7023290363724,3184
11983046,188.21998963502796,3184
11983109,188.23261204227006,3184
11983142,188.23166138712116,3185
11983146,188.23474751185276,3184
11983191,188.24655398267276,3184
11983197,188.31253030656623,3184
11983199,188.3117769969467,3185
11983204,188.30278516463005,3185
11983239,188.33631208379666,3184
11983240,188.3258341860404,3184
11983264,188.29576454947605,3185
11983286,188.46725847596147,3185
11983305,188.43769760139364,3185
11983326,188.34386262929434,3185
11983335,188.31980862157857,3186
11983349,188.29775331278674,3186
11983367,188.29745206777213,3187
11983392,188.00756530282806,3187
11983413,187.87782158941008,3187
11983468,187.8763335282592,3187
11983497,187.84012872394476,3187
11983527,187.76012770601085,3187
11983529,187.76023974408164,3187
11983555,187.7023402239997,3187
11983572,187.65974735621847,3188
11983583,187.6596352089931,3189
11983593,187.5973325599986,3189
11983633,187.5899514468453,3189
11983707,187.5891014608276,3189
11983711,187.07551983117048,3190
11983721,187.07847785938225,3190
11983726,187.04937260575642,3191
11983784,187.04818295845777,3191
11983794,186.7572800739945,3192
11983801,186.75032177096924,3192
11983827,186.79710989416608,3192
11983846,186.7710092021684,3193
11983847,186.75937014864618,3193
11983873,186.82620798228064,3193
11983899,186.79358116101085,3194
11983916,186.79067330393156,3194
11983969,186.77697678744957,3195
11983976,186.7775901662873,3195
11983999,186.80103367425409,3195
11984038,186.80114509166515,3194
11984048,186.63086078037188,3194
11984051,186.62989658876307,3195
11984066,186.62396538301013,3196
11984104,186.6224821519509,3197
11984120,186.6224821519509,3197
11984123,186.61951605882197,3198
11984181,186.70872459499495,3198
11984342,186.61785857187886,3198
11984359,186.61490578048713,3198
11984368,186.61488011322615,3199
11984409,186.67076296924594,3199
11984554,186.71516543606182,3198
11984587,186.71472330091174,3199
11984588,186.7136838331009,3200
11984599,186.7342971458,3199
11984633,186.55846358095255,3200
11984705,185.66452778178686,3201
11984808,185.68070506448026,3200
11984813,185.67923275124429,3201
11984851,185.67187459211323,3202
11984915,185.7097340227756,3202
11984942,185.62385191118975,3202
11984943,185.62223297721215,3203
11984980,185.59850872874875,3203
11984987,185.59747904029965,3203
11984992,185.6755133656866,3203
11985006,185.64767908109613,3203
11985012,185.65053837369706,3203
11985047,185.63582997057273,3204
11985051,185.73236678551942,3203
11985118,185.84042165320687,3203
11985160,185.83846515041242,3203
11985193,185.8244103304694,3203
11985197,185.82156599206704,3203
11985224,185.59271636637814,3204
11985230,185.6828254372811,3204
11985275,185.68297270700762,3204
11985295,185.68371567010666,3204
11985324,185.67635479288518,3205
11985351,185.6769373731315,3204
11985399,185.67698059252254,3204
11985403,185.67724470741635,3203
11985486,185.68460563951385,3202
11985569,185.65814515289728,3203
11985661,185.66445263339435,3203
11985716,185.44440611076752,3204
11985724,183.60805639062372,3205
11985736,183.8029833577003,3205
11985834,183.66568900894606,3205
11985864,183.64917217075956,3205
11985904,184.81467775168682,3204
11985946,184.72979058553145,3204
11985976,184.71593728548072,3204
11986025,184.72467175298377,3204
11986040,184.72021296556187,3204
11986053,184.71904452753697,3205
11986063,184.70246353750474,3205
11986069,184.65427826820402,3205
11986070,184.65717444318378,3205
11986089,184.67309902730682,3205
11986102,184.69491936569685,3205
11986131,184.66470340133407,3205
11986138,184.22791083576146,3206
11986156,184.05154334122483,3206
11986200,184.03372142799327,3206
11986223,183.9886175514315,3206
11986265,183.96253892945512,3206
11986275,183.95682008256497,3206
11986285,183.94042882695186,3206
11986290,183.98704560779188,3206
11986319,183.90025625896112,3206
11986327,184.19661765481933,3206
11986342,184.12965441484474,3206
11986353,184.1817196519681,3206
11986411,184.13409446365262,3206
11986454,184.12322625700116,3206
11986461,184.1189679067786,3206
11986472,184.09659566605833,3206
11986491,183.83818377979202,3206
11986495,183.69756814963327,3206
11986506,183.6974232632631,3207
11986511,183.5154740989166,3207
11986573,183.51906072271984,3207
11986591,183.51472201707833,3208
11986596,183.51399872023458,3209
11986601,183.49241843761985,3209
11986620,183.39349756411323,3210
11986621,183.31679396337046,3210
11986628,183.3169779203926,3210
11986630,183.26613843824015,3210
11986657,183.26708308098176,3209
11986693,183.2817538353452,3208
11986702,183.26892804345118,3208
11986713,183.25191523912878,3208
11986725,183.22023662064328,3209
11986770,183.21158353623937,3210
11986806,183.2058184050761,3210
11986809,183.20437694467617,3210
11986812,183.2033676414786,3210
11986818,183.11513265305703,3211
11986840,183.10566160784637,3211
11986854,182.05622695254664,3212
11986881,182.05624334766253,3212
11986885,182.05624370599284,3212
11986918,182.05615796657807,3212
11986922,182.0441140790525,3212
11986924,182.04364974513084,3212
11986931,182.04289311993318,3212
11986946,182.04553444236794,3212
11986961,182.04339483602635,3212
11986963,182.04623713780424,3212
11986965,181.87988444059943,3213
11986982,181.88131081637567,3213
11986992,181.8956608581919,3212
11986996,181.63035489101986,3213
11987003,181.54838844618618,3213
11987015,181.53417446486503,3214
11987021,181.52220875199836,3214
11987026,179.610060578388,3215
11987058,176.80742846818805,3216
11987108,176.79601500582095,3216
11987112,176.79553907401012,3216
11987133,176.52533201930234,3216
11987134,176.521761932836,3216
11987152,176.6933337644024,3216
11987179,176.691656417517,3216
11987217,176.61056497563985,3216
11987220,176.79967621862792,3216
11987222,176.76386170059072,3216
11987234,176.74368701536048,3216
11987246,176.59754582117804,3216
11987248,176.59711723867116,3217
11987256,176.58907335533794,3217
11987263,175.47799783980764,3218
11987284,175.46607430690685,3219
11987297,175.37785386470475,3219
11987309,175.3753586316895,3219
11987310,175.45437105076024,3218
11987314,180.1312783790976,3219
11987335,179.59606400274743,3219
11987347,179.5551118115677,3219
11987352,178.85250422337384,3219
11987354,178.84166091883395,3219
11987369,178.83138720348714,3220
11987381,178.80957825368108,3220
11987419,178.79410551759847,3220
11987424,178.41529676879085,3220
11987466,178.41427046447285,3221
11987491,179.17621172036854,3221
11987493,178.7793396521503,3221
11987503,178.77926564948547,3221
11987504,178.75797668263112,3221
11987511,178.75670907405615,3221
11987529,178.62129403179136,3221
11987558,178.6225684322381,3220
11987570,178.52983513956914,3220
11987584,178.5865173636154,3220
11987620,178.52022945009244,3220
11987625,178.423723183412,3220
11987628,178.43389199682977,3219
11987652,178.35444204088884,3219
11987666,178.29670578622387,3219
11987675,178.29543730469928,3219
11987688,178.38425325868897,3219
11987695,178.28240227127287,3219
11987705,178.32035565550535,3218
11987710,178.13400183652826,3218
11987713,178.13273509335798,3218
11987724,178.08847428856996,3218
11987732,178.08397530250477,3218
11987744,178.07806161422891,3218
11987752,178.06541214178907,3219
11987766,178.05954304915414,3219
11987792,178.0570188924864,3219
11987833,178.07366266137473,3219
11987845,178.1140618030337,3218
11987900,178.50500321649005,3218
11987920,178.5047660903662,3218
11987927,178.49971980403294,3218
11987969,178.49870494417598,3218
11987989,178.49724357108073,3219
11988029,178.4971698631299,3219
11988044,178.49767815051933,3219
11988102,178.49617134948642,3219
11988112,178.5213382484409,3219
11988124,178.3949349881558,3220
11988152,178.14888017086992,3220
11988180,178.14761327181398,3220
11988195,178.14635013699996,3220
11988216,178.14546322422177,3221
11988224,177.47139465273736,3221
11988229,177.47227548422458,3220
11988275,177.47256490985748,3220
11988287,177.4725145730134,3221
11988336,177.47222953488605,3221
11988352,177.3909911546132,3222
11988363,176.97943988030886,3223
11988364,176.9442203430812,3223
11988439,176.8485232693299,3223
11988444,176.84851075221275,3224
11988455,176.8755914796932,3224
11988479,176.51183525730266,3225
11988482,176.5130783658357,3225
11988488,176.47823984199752,3225
11988489,176.45333764885112,3226
11988511,176.40572091757178,3226
11988531,175.8988604169702,3226
11988548,175.8936033307525,3226
11988549,175.93531969889582,3225
11988551,175.96010740789805,3224
11988557,175.88314999354728,3224
11988567,175.8841416751929,3224
11988576,174.91732433395035,3225
11988585,174.89889748591335,3226
11988597,174.8841981776857,3226
11988625,174.8841367263684,3226
11988627,174.87313684419712,3226
11988637,174.86109775830477,3226
11988645,174.8525577559107,3226
11988655,174.84518409589535,3227
11988669,174.8366573812884,3227
11988697,175.19495729542012,3226
11988758,175.13428714073976,3226
11988803,175.12696982704605,3226
11988805,175.11219689030148,3227
11988806,175.10604514808938,3227
11988831,175.09989992218652,3227
11988844,175.0964657961074,3227
11988849,175.0927818966595,3227
11988895,175.07008521242165,3227
11988899,175.97940122305639,3226
11988911,174.77069068575443,3227
11988937,171.76876839110665,3228
11988939,171.74641234291246,3228
11988954,172.11449324926596,3227
11988960,172.0308336873807,3227
11988968,172.0035849623431,3227
11988975,172.00239598548794,3228
11988983,171.75387244592213,3228
11988990,174.75527179086217,3227
11988991,174.7532709795254,3227
11988998,171.75193995496375,3228
11989013,171.73562399267027,3228
11989021,169.4845435813521,3229
11989063,169.48211412378268,3229
11989078,169.4264902802228,3229
11989092,169.4255341048091,3230
11989101,169.3974981633941,3230
11989120,169.41411806026917,3230
11989121,169.2976178448595,3230
11989202,169.2880590343588,3230
11989240,169.3036640870927,3230
11989263,169.3931422843215,3230
11989270,169.40468339857526,3230
11989273,169.38802435804817,3230
11989302,169.39612606857992,3230
11989317,169.34994352115703,3231
11989321,169.34762599167593,3232
11989325,168.46996009055326,3233
11989335,168.47087923290124,3233
11989373,168.46859331504723,3233
11989429,168.49670932318188,3232
11989447,168.53315718007525,3232
11989457,168.5698559816204,3231
11989463,168.57100614448578,3231
11989466,168.5480959833602,3231
11989482,168.64984356797336,3231
11989486,168.64353721368673,3231
11989501,168.1679508829161,3231
11989514,168.22286164270594,3231
11989518,169.10612681606884,3230
11989561,168.63850443077237,3230
11989576,168.63116297561623,3230
11989589,168.62886230286227,3231
11989622,168.62872425617647,3231
11989661,168.64215916809607,3230
11989669,166.89170130558261,3231
11989722,166.8894389568841,3232
11989795,166.88282545134282,3232
11989802,166.85679974638285,3232
11989806,166.8455012639353,3233
11989807,166.83977639333645,3233
11989814,166.8341893231973,3233
11989838,166.83347375318175,3233
11989848,166.25287165615103,3234
11989860,166.06512316498177,3235
11989881,166.05506708605134,3235
11989916,166.0539561210682,3235
11989937,166.049522717594,3235
11989938,166.32233813221194,3234
11989956,166.37259539175358,3234
11989968,166.37373125304245,3233
11989986,166.37373125304245,3233
11990008,166.36461579182145,3233
11990012,166.3623729892264,3233
11990015,166.38216753348107,3232
11990042,166.4192173587691,3231
11990056,166.39673449550384,3232
11990068,166.4192173587691,3231
11990071,166.42372054831375,3231
11990072,167.1392584800684,3230
11990085,167.1348743743864,3230
11990091,167.13478797040398,3230
11990095,167.13476939436933,3230
11990105,163.2420509341072,3229
11990111,163.2382394550347,3230
11990131,163.27641296131387,3230
11990140,163.27684362565049,3229
11990160,163.43526702837198,3229
11990233,163.4583705212464,3228
11990287,163.45152524752837,3229
11990302,163.25233105070885,3229
11990304,163.2557889724799,3229
11990311,163.19730018735947,3229
11990326,163.15084397822275,3230
11990337,163.14739757015005,3230
11990374,163.13586728314138,3231
11990409,163.13471319542816,3232
11990468,162.12880614860885,3233
11990469,159.56088316621356,3234
11990509,157.98667920870832,3235
11990524,155.74964192005922,3236
11990536,155.59324517038488,3237
11990549,155.19854236493524,3238
11990559,155.99797475832,3237
11990561,155.9916004560619,3237
11990576,155.20974164313668,3238
11990596,155.2093320178246,3238
11990675,155.2083081153991,3238
11990681,155.213736273334,3237
11990686,155.25471418354886,3236
11990716,155.25754072516662,3236
11990724,155.21213433847026,3236
11990745,154.90430503509498,3237
11990770,154.93414939995566,3236
11990799,154.07401768539307,3237
11990801,154.07452603669736,3236
11990803,154.07016920551197,3236
11990817,154.06966087837694,3237
11990833,153.30040860025653,3238
11990839,153.29939986308887,3239
11990898,153.30040867206804,3238
11990900,153.34457858529862,3238
11990906,153.3769920077269,3237
11990909,153.37598251090128,3237
11990910,153.34679313442814,3238
11990961,153.34029671087052,3238
11990970,153.32639228256875,3238
11990991,152.9419243971737,3238
11991007,151.51874273418588,3239
11991010,151.5128069981147,3239
11991063,149.74181114609695,3241
11991073,149.6080695877321,3242
11991090,149.58622843473628,3242
11991097,149.42930395464836,3243
11991106,149.42925557513155,3244
11991108,149.41869941112427,3244
11991112,149.42257168551916,3243
11991120,149.41290733486497,3244
11991121,149.4408787772225,3243
11991134,149.39563837170525,3244
11991141,149.38777368132057,3244
11991148,149.2299185317895,3244
11991162,149.22987025570637,3244
11991168,148.96843479808632,3244
11991175,148.87085846354927,3244
11991238,148.86951240557246,3244
11991247,148.05287570885756,3245
11991251,147.8401606246451,3246
11991256,147.5376216336544,3247
11991265,147.07720752053586,3248
11991284,147.06776845333533,3249
11991291,147.05919195574376,3250
11991309,147.05912954857806,3251
11991315,145.8461303495239,3251
11991339,145.83841402076482,3251
11991368,145.0985572997434,3252
11991372,145.1167143398429,3252
11991377,145.11616404479386,3252
11991379,145.37754717088785,3252
11991380,146.34331574164136,3251
11991382,146.42676962803787,3250
11991388,146.43600931019697,3250
11991419,146.46385558700916,3249
11991420,145.8633927463775,3250
11991424,145.29421287683192,3251
11991427,145.28953248999488,3251
11991438,144.3050300488151,3251
11991451,144.3018950934511,3252
11991461,144.3040777116353,3252
11991476,144.3968976409541,3251
11991477,144.39507858911156,3251
11991488,144.39380494034063,3252
11991501,144.3600798294488,3252
11991510,144.2746060257797,3253
11991535,144.27593171732534,3253
11991546,144.27723862043865,3252
11991568,144.68333654322268,3251
11991596,144.6842489272153,3251
11991602,144.6833492767116,3251
11991629,144.68649688408192,3250
11991680,144.67855009225974,3250
11991691,144.67982754625456,3249
11991740,144.6762204924141,3250
11991767,144.39034665068738,3250
11991773,146.30911776584142,3249
11991779,148.46458576512083,3248
11991786,148.46681000753944,3248
11991853,148.45822914339004,3248
11991876,148.4758172057897,3248
11991887,148.4748569682188,3249
11991894,148.4946834653306,3249
11991899,148.4956438976024,3248
11991913,148.7194654687561,3248
11991921,148.71922595478492,3248
11991946,148.72840863342043,3248
11991957,148.7280538846233,3249
11991968,148.76951033384668,3249
11991972,148.7315596788831,3249
11991981,148.36533459665736,3250
11991984,148.3653290470426,3251
11992001,148.36568248632136,3250
11992022,148.18467138900098,3250
11992033,148.18010725343237,3250
11992038,148.1803982223053,3249
11992045,148.17142835283835,3249
11992070,147.60266441980937,3249
11992082,147.6590221911581,3248
11992083,147.41751367131408,3248
11992093,147.4156276133432,3249
11992098,147.39023844708348,3250
11992125,147.38797689119522,3250
11992154,145.46593855982647,3251
11992159,144.6485172870552,3252
11992167,144.63056809025153,3252
11992171,144.62965584793375,3252
11992205,144.61178992893747,3252
11992222,144.27701146050882,3252
11992248,144.28598131130758,3252
11992268,144.30748618965467,3252
11992296,144.32566224442218,3251
11992301,144.3255712182575,3252
11992319,144.2861312833741,3252
11992324,144.27822490473375,3252
11992334,144.2607712769759,3252
11992349,144.0457619228868,3253
11992358,144.02526207360935,3253
11992365,144.02674673915257,3252
11992368,144.01328855697201,3252
11992385,144.01193186783775,3252
11992402,144.1907425189788,3251
11992415,144.16808347421704,3252
11992462,144.13793738446935,3253
11992469,142.16093245668083,3254
11992471,142.14326027015048,3254
11992531,142.04143217218305,3254
11992559,142.04665771365995,3254
11992575,142.07310504741835,3254
11992580,142.06560771889855,3254
11992608,141.31585046564356,3255
11992632,141.3193424879091,3255
11992638,141.71988780981985,3255
11992643,141.72336113989266,3255
11992659,141.76004015704396,3255
11992676,141.7784291841296,3254
11992678,140.0279885323517,3255
11992679,140.02755049250038,3256
11992692,140.02669164289375,3257
11992705,139.8261455293433,3257
11992716,139.55851167843358,3258
11992740,139.55765935927025,3258
11992746,139.54404272084818,3259
11992801,139.54401608976465,3260
11992859,139.54512044015468,3260
11992866,139.55098424037186,3260
11992923,139.58045003557166,3260
11992962,140.32004013355305,3260
11992968,140.33951618306392,3259
11992969,140.3197800981214,3259
11992971,140.31640323214174,3259
11993056,140.30708432270342,3260
11993058,140.28172589732577,3261
11993060,140.28087907286508,3261
11993092,140.28091678239454,3261
11993175,140.27520635647477,3262
11993189,140.3072895074081,3261
11993277,140.37875196279725,3260
11993290,140.46392839086775,3260
11993347,140.45294247016332,3261
11993362,140.45250077253178,3262
11993368,140.46480189681134,3261
11993376,140.4655818091445,3260
11993377,140.4698232812817,3260
11993441,140.4693560989051,3260
11993448,140.57832531435537,3259
11993457,140.57747036849548,3260
11993466,140.57576973484612,3260
11993484,140.57390437279716,3260
11993515,140.57387885577148,3261
11993544,140.5097862304979,3262
11993571,140.0633417018129,3262
11993620,140.05495452810047,3262
11993628,140.05748480164357,3262
11993631,140.0570788514305,3262
11993662,140.06540826498906,3261
11993680,140.0662570208225,3260
11993737,139.99211218357107,3260
11993771,139.99059373926764,3261
11993780,139.99071186042997,3261
11993789,139.99080871234582,3261
11993798,139.9890161948867,3262
11993833,139.97554085722808,3263
11993875,140.05489740480013,3262
11993899,140.0279760747718,3263
11993906,140.00649901766172,3263
11993911,139.98644009895474,3263
11993942,141.8918232310524,3262
11993944,141.89221752781393,3262
11993951,141.90855745236672,3261
11993959,141.9007886360859,3261
11993979,141.88812347251894,3261
11993997,141.88380183323977,3262
11994016,141.8858414913543,3262
11994017,141.88594457506562,3262
11994019,141.8463689661514,3263
11994028,141.71470574947836,3264
11994057,141.7147506431028,3263
11994071,141.67484096354048,3263
