date,totalBorrow,totalValueLocked,utilizationRate,liquidity
09/07/2020,181512938.754242810168604262,550905876.7014030549673844015219068,0.329480854045463,369392937.94716024
10/07/2020,181950788.679608295564968797,538211434.2000878028958688269229406,0.3380656320504062,356260645.5204795
11/07/2020,184602414.564304551297348693,538777241.5701405402514515881763748,0.3426321684010333,354174827.0058359
12/07/2020,193243947.583691106934559407,550577355.5450587639557234349682911,0.35098419075442017,357333407.9613676
13/07/2020,186329102.616388561231071443,537804774.0783791088578918352927287,0.3464623439531482,351475671.4619906
14/07/2020,191099374.206872361839169659,542389318.1661837437083160687937567,0.35232879373985215,351289943.95931137
15/07/2020,191994648.492871409576582407,540971569.9386293949031251019759384,0.35490709523728253,348976921.445758
16/07/2020,193625029.415120041097499128,536701584.8657250329739796253262676,0.36076850688555767,343076555.45060503
17/07/2020,194418989.559235513695197292,528227504.7231000669808957843651462,0.36805919385275304,333808515.16386455
18/07/2020,203012755.256911626249091148,542379459.1732103693710426356379476,0.37430022804768304,339366703.91629875
19/07/2020,204957177.833768737744207482,553285385.3887426296114539582424155,0.3704366376671312,348328207.55497396
20/07/2020,213926960.312266355704524931,575677390.2451626326679271987382749,0.3716091059632578,361750429.93289626
21/07/2020,213527667.665791013535888488,573349034.982528055301807100481413,0.3724217791215048,359821367.31673706
22/07/2020,215654676.494495069724906991,596759192.3833434133103340496426413,0.3613763796971623,381104515.8888484
23/07/2020,213645822.771717627867032018,615869423.2216975567718462190042338,0.3469011688453487,402223600.4499799
24/07/2020,250747888.449445923833338632,724566647.0756683415235498673622507,0.3460660098852986,473818758.6262224
25/07/2020,270876067.338682441084445623,777809509.5032606658518781329603142,0.3482550213505032,506933442.1645782
26/07/2020,245678039.31511290114927272,791182120.2862890230865880393165332,0.3105202114858389,545504080.9711761
27/07/2020,268786839.214151445988805023,826123023.5122648706449995663634928,0.3253593370045581,557336184.2981133
28/07/2020,277483226.473730383488813169,862367339.82135795378777085725084,0.32176917383166653,584884113.3476276
29/07/2020,289424313.395496044623205952,860607502.0040962150669634169238734,0.3363023361073588,571183188.6086001
30/07/2020,313970134.023837631799498219,904414467.0497534097522935504418565,0.3471529320489801,590444333.0259159
31/07/2020,329952358.488610166029287709,956305979.9645134328221487559250668,0.34502801969392055,626353621.4759033
01/08/2020,356501319.791088182397566262,1032455465.324079147933020170712329,0.34529462215514095,675954145.5329909
02/08/2020,355342826.370579117550526866,1117247295.168386519545803664884902,0.31805208023978565,761904468.7978073
03/08/2020,355799039.380641230279791786,1089039826.375766268119124609586109,0.3267089327345454,733240786.995125
04/08/2020,373296091.018922972696004179,1115001509.420021324335772429768573,0.33479424724106116,741705418.4010983
05/08/2020,373103673.188044188916198233,1131195716.745138992375880761553233,0.3298312287298957,758092043.5570947
06/08/2020,376818520.668578667283646057,1181359682.057542649236314409069568,0.3189701886662358,804541161.3889639
07/08/2020,367442393.864428629133618066,1115129074.507344396380998984740573,0.32950660355328093,747686680.6429158
08/08/2020,370041929.334026604057974856,1080691530.360432097285543742503336,0.3424121675225957,710649601.0264056
09/08/2020,368914507.994105633276767198,1110337452.31295845483441315105577,0.3322544035829963,741422944.3188529
10/08/2020,368853571.470794486526231954,1110593077.926942744787387817360812,0.3321230600133981,741739506.4561484
11/08/2020,408943761.465170013385786341,1193670954.009346918250599761774366,0.34259337557942104,784727192.5441769
12/08/2020,410762161.295536496661701666,1144047447.518045815095243635372781,0.3590429419572279,733285286.2225094
