id,amount,timestamp,reserve,user,caller,pool,borrowRate,borrowRateMode,stableTokenDebt,variableTokenDebt
14001489:22:0xbccb027ef3bc23a06b5096fecfc1a16288e6f2f2b47616c6770e74ce1ef301e2:48:48,30000000000,1642134366,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb480xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x24d9db7c839262197b278a912ca0beefbfbc15a2,0x24d9db7c839262197b278a912ca0beefbfbc15a2,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,38701733000632050811903389,Variable,0,27421632715
14001626:316:0x6b37b7da03d0a387e64340308a4c0b1d6ce9b1b09e6e656d1b074762b5ee975a:410:410,4000000000000,1642136156,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb480xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x4740fa6b32c5b41ebbf631fe1af41e6fff6e2388,0x4740fa6b32c5b41ebbf631fe1af41e6fff6e2388,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,38740589307221762546449434,Variable,0,18143545273898
14001696:24:0x38980cb4b8a4cfdc8ce1106a3217b191115750450b79b727f817732491dfaa87:34:34,2759563017,1642137081,0xdac17f958d2ee523a2206206994597c13d831ec70xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x7689e30437477714e901e55cad0bbf82ba3ffd5e,0x7689e30437477714e901e55cad0bbf82ba3ffd5e,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,44120449115947075079984224,Variable,22031600212,6929696843
14001723:122:0x928c606d43bf137ff7ac034739d35916ca93ba2239c8aa6a0eae19ac8eea35f8:183:183,82619837765176310000000,1642137426,0x6b175474e89094c44da98b954eedeac495271d0f0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x97a5370695c5a64004359f43889f398fb4d07fb1,0x97a5370695c5a64004359f43889f398fb4d07fb1,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,38923325996501694889255694,Variable,0,75116704010634904502618
14001797:69:0x74a7d8679aa36f7da7146181cc18165575ae914c2d6d96dc065f83b35870b8d5:168:168,4000000000,1642138269,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb480xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x46a9dedf7bbb4f420f4fe0aca9d225e4555109a8,0x46a9dedf7bbb4f420f4fe0aca9d225e4555109a8,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,38738770502728790132218337,Variable,0,18474450916
14001928:309:0x4827b064063660675bd6ea5385fcd4e0885497b1ddd309612064a24ae5982862:325:325,3500000000000000000000,1642140033,0x1f9840a85d5af5bf1d1762f925bdaddc4201f9840xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xdacd3ad9fe68a29a4ae2b7a66599ceb784fafaad,0xdacd3ad9fe68a29a4ae2b7a66599ceb784fafaad,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1818845424972774360991827,Variable,0,3459563719235998969663
14002085:253:0xea4e0773c543f75260dca485df554a6601249f0d5627b3aebee06b7707d03963:418:418,924187000000000000000000,1642142236,0x6b175474e89094c44da98b954eedeac495271d0f0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xa976ea51b9ba3232706af125a92e32788dc08ddc,0xa976ea51b9ba3232706af125a92e32788dc08ddc,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,38947790958494927649978126,Variable,0,8450352559826405085311305
14002372:419:0x18e5b3f5edcfa551fe7aee06ccd33688a0add9c2f72bdb3b3195e1e584760583:475:475,28000000000,1642146133,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb480xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xe97968cd95b25032e6a538c7708f09f3ec37813b,0xe97968cd95b25032e6a538c7708f09f3ec37813b,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,38738089482755015321884272,Variable,0,67759417201
14002627:181:0x7462816d3c45a1a1af770f020e38449bd755096e0795ae97f24eea8b4f5e2926:166:166,823756650,1642149625,0xdac17f958d2ee523a2206206994597c13d831ec70xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0x59862299867e44ffe531231378f202e8623e3c6f,0x59862299867e44ffe531231378f202e8623e3c6f,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,43405278705673007146788682,Variable,0,737223413
14002862:191:0xc32161c1213003f3082ab7e55beb147d6ffa7d4fa0a26e68f42fef4d9f457b13:289:289,53300000000000000000000,1642152892,0x6b175474e89094c44da98b954eedeac495271d0f0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,0xdbe34e06f38fe5cfa9fe795bc426e4630bc60895,0xdbe34e06f38fe5cfa9fe795bc426e4630bc60895,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,38948901699971111551846641,Variable,0,391869620561122470945205
