date,totalBorrow,totalValueLocked,utilizationRate,liquidity
30/05/2021,4566912115.59648401264371303214055,11073585916.39673571141622610293706,0.4124149259395934,6506673800.800252
31/05/2021,4800127835.46305115245687152959088,11837302742.49013996025621557511128,0.40550858078782887,7037174907.027088
01/06/2021,4895673163.111003157647881029438073,12628672922.40074920593493665180381,0.38766331135451726,7732999759.289746
02/06/2021,4854841431.814819093724888701374687,12673514158.22570515263521750926632,0.38306987085060373,7818672726.410887
03/06/2021,5016181060.579240043367690699127991,13042278147.08456911867499120307544,0.3846092687189424,8026097086.50533
04/06/2021,5066087401.451918043189771189182158,13160933239.57530838361715859107862,0.384933751218952,8094845838.12339
05/06/2021,5027588902.244868349155639871255091,12716265225.2771659234979553996848,0.3953667852296063,7688676323.032298
06/06/2021,5025798418.126908308998141518297531,12603009982.08553672029164811992215,0.3987776273501961,7577211563.958629
07/06/2021,5061295454.600430756259613742456884,12828078145.7793126960487823206701,0.39454822437807613,7766782691.178882
08/06/2021,5235633196.851464813780218336660589,12546013740.40264841393197945739928,0.41731447973716584,7310380543.551184
09/06/2021,5233702950.709587785785690493722734,12555339482.0619899801148356243631,0.4168507715929992,7321636531.352403
10/06/2021,5263246695.304689886389037553108184,13024098280.95706197354559962967238,0.4041160149259812,7760851585.652371
11/06/2021,5231564363.82333603972710808553795,12674591429.20217970958175173739138,0.41276000043440014,7443027065.378843
12/06/2021,5202180715.403707779227433036183473,12304790624.92183980758000145011411,0.4227768577278617,7102609909.518133
13/06/2021,5284347206.794589252080438455622514,12395528725.2277801050645316341387,0.42631075478367575,7111181518.43319
14/06/2021,5301192265.416102876227530021708813,12796346462.57220406288167376020992,0.41427389301481177,7495154197.156102
15/06/2021,5412217450.10634948830582602610725,12926110520.34129951624006661072035,0.41870425303801645,7513893070.234949
16/06/2021,5637657099.282374473744077276263015,13071865915.78138755241734576370177,0.43128174168893135,7434208816.499013
17/06/2021,5615849232.305451219768722357894063,12467715438.6085089103938794405971,0.45043129673259713,6851866206.303058
18/06/2021,5767744476.515335626183246371507652,12793857476.364276525285624853942,0.45082137949174633,7026112999.848941
19/06/2021,5688803297.19888158418032535410229,12490823630.83063998217458740514575,0.4554386055982263,6802020333.63176
20/06/2021,5740668046.383687713031350666276895,12513805682.44440743275397526277678,0.4587467787227398,6773137636.060719
21/06/2021,5750401977.664532095229298186685434,12740368215.34117335524309821591153,0.45135288717481875,6989966237.676641
22/06/2021,5578823310.560494168361687842342023,11831920841.37329906524183686866581,0.47150613880484477,6253097530.812804
23/06/2021,5498909223.821534664594580669706974,11772215000.52162295108311579093224,0.46710913991783876,6273305776.7000885
24/06/2021,5499898154.866934392072963338454944,11973008496.15727610248084975739163,0.4593580766799022,6473110341.290341
25/06/2021,5424109246.303348975127999920537766,12096452117.9860780205562751179188,0.44840496977112004,6672342871.68273
26/06/2021,5376417028.396858546413231985712588,11701992103.06499959240346137335605,0.45944459550512434,6325575074.668142
27/06/2021,5309633933.774800137260951396402813,11642281136.57585952299929600293559,0.4560647412210173,6332647202.801059
28/06/2021,5174324792.580056329672947107635464,11930099249.92717852103461112704048,0.4337201798729076,6755774457.347123
29/06/2021,5238095756.153102810722579681029359,12189082376.90045976560786926207649,0.4297366769856132,6950986620.747356
30/06/2021,5312229426.550132010589639828482619,12560173288.67682881704442445803124,0.42294236747029446,7247943862.126697
01/07/2021,5246757722.755198933535306987532215,12378865291.37823999496970433263523,0.42384803447287805,7132107568.623042
02/07/2021,5235356707.938746990229212553590572,12044397981.18881497909878603725013,0.43467151418571803,6809041273.250067
03/07/2021,5201940278.901110168929540446298875,12065998392.3944505379396022190595,0.4311238995506616,6864058113.493341
04/07/2021,5175482685.13048863143372378492307,12214832999.8843513548311372758583,0.4237047436653034,7039350314.753863
05/07/2021,5244075888.197907334913691346558451,12515718965.34707550833571912467674,0.4189991723781473,7271643077.149169
06/07/2021,4957131031.143505326623026363305313,12039199438.46230996748600556592344,0.41174922439665534,7082068407.318806
07/07/2021,4997934752.023899046074716955372327,12217034055.70343391073248316138209,0.4090955897508241,7219099303.679535
08/07/2021,5090382405.154251978312623904425738,12425502387.58664715989773130914196,0.4096721602371311,7335119982.432395
09/07/2021,5042254765.450399484634042311632299,11939381185.99664792584809171098292,0.42232128172306893,6897126420.546249
10/07/2021,5032166835.581022004191277488930583,12106346937.24857251885230218118632,0.41566352440290216,7074180101.667551
11/07/2021,5142606356.207213185324912346132446,12237941437.96249077218619665877164,0.4202182517604376,7095335081.755277
12/07/2021,5146191780.009381636808855262588724,12321034687.8657251461446651998661,0.4176752935431282,7174842907.856343
13/07/2021,5129753178.46417949002765281283307,12179667071.81576417268786975870273,0.42117351387499197,7049913893.351584
14/07/2021,4961975888.406803422868240078028612,11686316838.81625681005943859383576,0.424597069961815,6724340950.409454
15/07/2021,5033300331.440332862903643353338135,12051988880.43149365706951233994256,0.4176323411327381,7018688548.991161
16/07/2021,5222899181.343002482806239420177696,12243796009.90105681238783078662763,0.42657515505154264,7020896828.558054
17/07/2021,6437701596.053897386500134510047676,14257844553.40349549227688926476399,0.45151997357953744,7820142957.349598
18/07/2021,6435300180.259138153297591477039876,14351765899.24458016712887080204633,0.4483977947687864,7916465718.985441
19/07/2021,6422438800.671955022541550113343676,14253541632.66099988769897970699711,0.45058547315394115,7831102831.989044
20/07/2021,6320285068.050710533038998731586642,13952332723.34935117083550961859946,0.4529912806246125,7632047655.298641
21/07/2021,6232844761.674303163008884567610052,13734577814.13155669680704753760132,0.4538067966866303,7501733052.457254
