timestamp  ,date       ,total               ,ethereumV1           ,ethereumV2          ,avaxV2               ,avaxV3                ,polygonV2           ,polygonV3            ,arbitrumV3           ,optimismV3              ,fantomV3              ,harmonyV3
1663372800 ,17/09/2022 , 272983.1932548803  , 256.4743179498506   ,  92380.84341172293 ,  1720.9103904055653 , 60980.915970421265   , 9583.80530281001   , 2833.3935262546534  ,  662.6822048561891  ,104344.95891746854      , 219.20921299131678   ,   0
1663459200 ,18/09/2022 , 268041.0153229024  , 183.54982179547926  ,  95135.27991025038 ,  1754.7535976222919 , 59852.8891992236     , 7158.334586153054  , 2520.943461771604   ,  656.6758556969123  ,100660.55208255845      , 118.0368078306099    ,   0
1663545600 ,19/09/2022 , 269170.2561646409  , 231.34036268215957  ,  95675.08510619737 ,  1773.1133864430376 , 64351.76689025482    , 6247.956031893828  , 2200.8462431657113  ,  781.4909651693561  , 97757.34851164758      , 151.30866718701628   ,   0
1663632000 ,20/09/2022 , 262493.9440165815  ,  94.7649306399893   , 111012.31633691119 ,  1784.0565539107188 , 62321.90215097214    , 5791.743663187462  , 2334.17259301471    ,  693.1864846499227  , 78333.89883393359      , 127.90246936177826   ,   0
1663718400 ,21/09/2022 , 248859.22373591995 , 232.57404139170535  , 110572.29277664686 ,  1729.1398480757518 , 60280.183729505705   , 5267.586678717818  , 2221.5862990169444  ,  657.243605172987   , 67734.54897714709      , 164.06778024508623   ,   0
1663804800 ,22/09/2022 , 258839.43877791698 , 176.15083266421004  , 114912.8763823782  ,  1567.2492337093395 , 62991.64131541727    , 6604.747357531163  , 2361.4728674171306  ,  957.4286220229153  , 69041.98518992933      , 225.88697684745253   ,   0
1663891200 ,23/09/2022 , 258010.54919923982 ,  97.62656860194146  , 116977.21481288924 ,  1381.0844711657578 , 63907.06049023767    , 5469.539916733282  , 2060.9833754594642  ,  678.0565518353576  , 67313.86692049234      , 125.11609182477966   ,   0
1663977600 ,24/09/2022 , 443820.9047308627  , 117.56327282671415  , 305290.9978692848  ,  1402.1101625661554 , 60857.17198676777    , 6107.05789390543   , 2304.867419758911   ,  677.9769036845244  , 67028.61984376886      ,  34.53937829949395   ,   0
1664064000 ,25/09/2022 , 247520.44928017145 , 230.0138771772331   , 108554.55643489402 ,  1522.887740620753  , 61150.27338446604    , 5311.130601794516  , 1916.6257105645782  ,  614.1375726697224  , 67984.41336074747      , 236.41059723713852   ,   0
1664150400 ,26/09/2022 , 251807.90476325536 , 207.6032909946189   , 113148.30300205741 ,  1379.602534125259  , 61518.92541821567    , 5325.343891063185  , 1903.8911239616627  ,  636.0422504498056  , 67576.6779082625       , 111.5153441252458    ,   0
1664236800 ,27/09/2022 , 248512.7420415845  , 193.425264552838    , 109899.02272135444 ,  1341.540596743167  , 60674.51022281106    , 4991.406117441401  , 1859.9862599076666  ,  624.8231498807149  , 68820.13878457915      , 107.58260644072459   ,   0.3063178733207798
1664323200 ,28/09/2022 , 245993.43317425097 , 151.17136871441812  , 107405.27584898952 ,  1296.987365159372  , 61137.30381843017    , 5306.940296167109  , 1910.5595684282491  ,  711.8726955260646  , 68019.19416625163      ,  54.12804658439685   ,   0
1664409600 ,29/09/2022 , 236090.51006490216 , 171.9603634899895   , 105647.89027952524 ,  1455.0378972360647 , 52354.35074135212    , 5674.686803262919  , 1838.5493321620397  ,  736.0630735699132  , 67953.79939064354      , 258.1721836603642    ,   0
1664496000 ,30/09/2022 , 220696.24601502062 ,  91.66332148509545  ,  97894.38037399756 ,  1283.8470013583217 , 46853.25674683274    , 5462.79308888958   , 1830.2155651782048  ,  654.3998952784468  , 66507.01439628277      , 118.67562571788429   ,   0
1664582400 ,01/10/2022 , 219992.8278040896  , 194.44813344044158  , 101511.51431425508 ,  1283.9837586344026 , 42523.685022839156   , 5428.326065084537  , 1894.9783742249026  ,  722.1132510224467  , 66160.91973951158      , 272.85914507708327   ,   0
1664668800 ,02/10/2022 , 216832.09011298986 , 187.10984679438747  ,  99515.2581007868  ,  1217.3477700797948 , 42691.4889236602     , 5105.951716577629  , 1825.0411249365861  ,  682.553974616169   , 65284.76713796804      , 322.57151757027214   ,   0
1664755200 ,03/10/2022 , 217759.760916715   , 177.5811281896262   ,  98555.50985368427 ,  1553.617792700834  , 44259.81344880634    , 5585.607392089825  , 2339.8733301790926  ,  672.2265175770198  , 64575.202947173704     ,  40.328506314289925  ,   0
1664841600 ,04/10/2022 , 225534.19814457992 , 184.76121569462953  , 106144.94223866698 ,  1258.3599492789897 , 46367.24914524461    , 5830.382031175336  , 1946.4050074033069  ,  624.4424515587193  , 62829.840161170985     , 347.8159443863411    ,   0
