decimals,totalDeposits,stableBorrowRate,variableBorrowRate,liquidityRate,utilizationRate,lastUpdateTimestamp,blockNumber
6,452367473998827,113642257396959864966667285,27284514793919729933334569,17831802649393853820235088,0.56826312,1659133696,15240063
6,452367473998827,113642244775993258819244500,27284489551986517638489001,17831769814721912002377507,0.56826268,1659132970,15240016
6,452367473998827,113643174680698146191150762,27286349361396292382301523,17833740076875754511049552,0.56831025,1659130009,15239940
6,452367473998827,113643169424922228922854987,27286338849844457845709974,17833721052401606037734596,0.56831025,1659129034,15239730
6,452369534520367,113643105367962400086482530,27286210735924800172965060,17833559323152181813691693,0.56830769,1659127368,15239608
6,452369534520367,113643108762445567969924865,27286217524891135939849729,17833558750984742216662853,0.56830813,1659126381,15239534
6,452369534520367,113643028628744580582867265,27286057257489161165734530,17833384361950430695780208,0.56830419,1659126058,15239498
6,452366534520367,113643096612337634064464156,27286193224675268128928312,17833528324757805047863783,0.56830792,1659123794,15239344
6,452366534520367,113643013258545025011307583,27286026517090050022615166,17833322970958751874035836,0.56830463,1659120446,15239105
6,452366534520367,113643014215915554000639567,27286028431831108001279133,17833322581876897218991494,0.56830477,1659120139,15239087
6,452366534520367,113643025455629790116244185,27286050911259580232488371,17833345488526135812370234,0.56830537,1659119989,15239075
6,452366534520367,113643026588944636067389351,27286053177889272134778701,17833335240129351893394239,0.56830586,1659118395,15238931
6,452366534520367,113642982172585134844475469,27285964345170269688950938,17833238708044961986466464,0.56830367,1659118232,15238915
6,452366534520367,113646080704320744960704387,27292161408641489921408774,17839836004355219062910250,0.56846111,1659112296,15238454
6,452366524520367,113646068551842068341707283,27292137103684136683414566,17839791673070136893396455,0.56846112,1659109992,15238288
6,452366524520367,113640836458168227799986329,27281672916336455599972659,17828561730737112808912027,0.56819837,1659108593,15238175
6,453014715439924,113623525094982650000090963,27247050189965300000181927,17787960779868219454676257,0.56739309,1659106687,15238028
6,453450353419430,113611936499874150903454003,27223872999748301806908007,17760805520076611668762643,0.56685414,1659105750,15237963
6,453450353419430,113611671848716148516321374,27223343697432297032642749,17760233499792088677346703,0.56684104,1659105012,15237916
6,453450353419430,113524777595374789657543775,27049555190749579315087550,17574955060344827332376875,0.56247225,1659104526,15237878
6,453450353419430,113394434829262347944404721,26788869658524695888809442,17299325916158465581287714,0.55591907,1659103546,15237799
6,453450353419430,113395944056590200271846853,26791888113180400543693707,17302482646005718765426096,0.55599559,1659101192,15237629
6,453451097052285,113395922434015102159771724,26791844868030204319543449,17302429917420930601985086,0.55599469,1659100793,15237591
6,453451097052285,113395919372109487620144550,26791838744218975240289100,17302401192623771053411076,0.55599528,1659098020,15237372
6,453451097052285,113395902781708141452662096,26791805563416282905324192,17302360970658326383948902,0.55599463,1659097359,15237313
6,453451097052285,113386336697517862204736474,26772673395035724409472948,17282226848457971010397456,0.55551406,1659095877,15237208
6,453451077052285,113386332298035707003221482,26772664596071414006442964,17282210350160786381722074,0.55551409,1659094962,15237143
6,454272967978907,113364839925873451032764934,26729679851746902065529869,17232587840565317193545199,0.55451854,1659091804,15236931
6,454296525324425,113364763273592450285442923,26729526547184900570885846,17232290554922708998375378,0.55451741,1659090652,15236842
6,454296525324425,113364372618589713833465291,26728745237179427666930581,17231470025711534800016850,0.55449779,1659090599,15236837
6,454296525324425,113364249465975567841012778,26728498931951135682025557,17231195989111120539427029,0.55449212,1659088669,15236673
6,454296525324425,113346893511587908113703628,26693787023175816227407256,17194776656071151927305362,0.55361997,1659087524,15236603
6,454296525324425,113563760507326687132524409,27127521014653374265048819,17653226680205350302091522,0.56452179,1659086479,15236523
6,454296525324425,113563568205245164432996598,27127136410490328865993197,17652814629166525577877099,0.56451219,1659086209,15236491
6,455187576004121,113540005661292181685121950,27080011322584363370243900,17597835481844495276536690,0.56341758,1659083661,15236312
